"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB44512",322,290,390,506,382,225,416,487,349,277,343,324,379,420,305,213,330,400,239,213,381,595,226,297,-0.270747671943925,5.55430102234622,-2.33478635478648,0.0276291605504516,0.999844381662588,-3.9128417598302
"17","GB45180",40,50,49,61,83,42,56,64,42,64,76,33,25,45,48,23,26,39,29,18,43,54,10,29,0.399028219907193,2.49795676453371,2.59558603081787,0.0153863313742587,0.999844381662588,-4.11892426595527
"18","GB45464",34,16,43,25,49,28,26,30,28,38,27,32,21,34,27,11,6,14,28,8,24,18,7,15,0.502881962362729,1.64017316530355,2.3625422417708,0.0259937004331264,0.999844381662588,-4.29742356032517
"19","GB45641",22,13,13,24,24,26,38,34,25,19,18,19,17,45,30,12,17,28,35,10,25,43,15,13,-0.41740504465275,1.64146455310638,-2.68412680027376,0.0125406567195137,0.999844381662588,-4.2034219694619
"20","GB45846",32,26,81,89,62,18,64,25,32,76,53,47,6,33,8,9,14,38,3,5,22,42,9,29,1.26302256217832,1.8177464213487,3.82818488251323,0.000739894899340665,0.999844381662588,-3.86793014381127
"21","GB45910",288,294,233,287,293,199,317,451,708,272,259,401,217,511,323,367,187,430,390,639,359,346,254,375,-0.566322277767791,5.5414726651323,-2.4143817307168,0.0231743333031607,0.999844381662588,-3.85775268912553
"22","GB46061",210,201,239,339,295,176,317,367,300,193,232,165,289,312,287,167,247,227,186,129,290,337,134,148,-0.244565913746467,5.02256496423066,-2.44542163986937,0.0216235719479393,0.999844381662588,-3.83783458187709
"23","GB46294",46,19,78,184,68,24,116,72,57,42,16,46,29,24,32,44,36,53,34,0,84,14,1,3,1.21246544165958,1.99984180574981,2.32711413912541,0.0280975224366718,0.999844381662588,-4.28182702537233
"24","GB46412",19,10,18,28,14,24,35,37,31,20,32,13,5,9,14,6,30,33,7,1,8,44,2,9,0.760860683184406,1.02661432267897,2.26128345369297,0.0324236334301557,0.999844381662588,-4.37574359554684
"25","GB46677",9,6,12,16,17,6,28,10,11,15,11,9,2,25,10,2,8,7,2,4,7,6,6,5,0.576945238954018,0.248776169458053,2.37786904949291,0.0251290335738157,0.999844381662588,-4.40099997919129
"26","GB47245",6,1,3,5,11,8,13,5,11,10,11,7,7,17,7,3,7,6,6,7,16,14,3,9,-0.592650733379142,0.0714344748305194,-2.32000299727343,0.0285380892995964,0.999844381662588,-4.4220520008416
"27","GB49564",5,3,6,7,9,6,23,11,15,14,7,8,10,27,10,6,9,8,5,5,17,15,11,7,-0.593212011347028,0.40873378601609,-2.7481741576216,0.0107981417240092,0.999844381662588,-4.32361516731911
"28","GB49570",129,111,158,179,247,91,241,180,180,160,156,113,71,222,145,45,83,120,125,62,133,162,55,79,0.236487198104697,4.12065410471375,2.26348925666412,0.0322693968558624,0.999844381662588,-4.03847772262757
"29","GB49956",508,480,665,925,1218,538,673,652,590,737,742,509,320,741,412,205,594,703,572,157,423,659,245,304,0.332741534992582,6.1739407464623,2.30865649603546,0.0292541115816637,0.999844381662588,-3.97016171786066
"30","GB50045",37,39,17,18,25,22,20,17,52,12,19,11,28,39,26,14,23,26,17,19,39,35,20,13,-0.54966879434807,1.69762811550313,-2.50828704777181,0.0187717626135199,0.999844381662588,-4.24681921953752
"31","GB50144",23,19,19,22,37,16,27,25,38,36,16,21,26,45,28,12,30,25,19,14,36,19,24,20,-0.370283145337575,1.76024314681161,-2.29908758408147,0.0298706362524499,0.999844381662588,-4.29962762789419
"32","GB50209",261,171,280,381,393,210,362,360,293,237,276,194,247,389,263,222,264,290,250,183,262,334,134,161,-0.210666953720859,5.17950415986297,-2.32526312979934,0.0282115994437901,0.999844381662588,-3.9160862628924
"33","GB50466",17,15,16,17,31,23,25,17,14,9,21,7,4,5,2,2,16,8,9,2,5,42,0,7,1.26412778220702,0.410344227743687,3.30789867537316,0.00277662644825327,0.999844381662588,-4.2191515616374
"34","GB50609",4483,724,2124,2334,3169,1587,3647,5648,3493,1407,1916,627,3968,1776,3064,5389,1589,1968,2501,1608,3879,3351,1426,2111,-0.686307195997026,8.34689019609766,-2.29565476861428,0.0300946788413084,0.999844381662588,-4.14186321637887
"35","GB50693",74,51,70,140,76,119,171,83,58,40,91,35,13,20,22,10,112,90,32,5,13,292,14,42,0.969748359106059,2.71223943223573,2.35889882013889,0.0262032119594823,0.999844381662588,-4.18667558151594
"36","GB51075",50,48,41,72,42,44,56,52,32,24,60,18,25,29,23,12,35,32,29,9,41,39,14,12,0.452427148489079,2.13761240525599,2.25884904348831,0.032594630732964,0.999844381662588,-4.27878086541649
"37","GB52186",11196,3734,2900,8535,8116,22167,12584,9948,4442,6610,5137,7153,957,1109,1299,1613,27322,13056,1154,178,134,23163,523,731,1.87478508245697,8.89197847689549,2.545313103645,0.0172592777400762,0.999844381662588,-4.08357953213172
"38","GB52389",7,15,21,8,14,12,16,10,12,15,12,5,6,4,12,2,12,10,5,1,3,15,3,2,0.761575643013666,0.162086666798654,2.59505345030868,0.0154051407653599,0.999844381662588,-4.36797322094284
"39","GB52717",10,6,14,10,29,13,29,18,10,7,12,9,3,12,4,2,9,17,3,2,6,23,1,9,0.712321644979095,0.286207336103613,2.38147242631489,0.024929611495325,0.999844381662588,-4.39827521349829
"40","GB53066",349,247,282,352,332,224,328,408,311,263,278,206,330,357,321,225,270,262,208,191,348,398,181,201,-0.265367488763907,5.29452032724578,-2.63791629754611,0.0139579782301016,0.999844381662588,-3.6975180099598
"41","GB53113",784,337,481,845,679,382,782,422,881,175,460,129,1064,464,515,503,614,755,626,1102,794,507,333,180,-0.759981231547356,6.15686205404025,-2.50145469972066,0.0190639349319382,0.999844381662588,-3.83933471472461
"42","GB53485",11,7,9,15,23,5,36,13,11,15,20,6,3,14,6,2,9,7,5,5,11,16,5,4,0.531703968689987,0.38139925617303,2.33783552741957,0.0274450066264771,0.999844381662588,-4.40101815600329
"43","GB53550",1552,487,1515,1898,2046,1109,3236,1998,1737,1581,1499,886,1452,2803,1899,1009,1353,2181,1614,1076,1696,1439,706,857,-0.350432830784856,7.66684786655763,-2.35941995639088,0.026173150120801,0.999844381662588,-4.06516107063831
"44","GB54217",246,192,315,402,514,310,525,340,315,353,344,233,130,535,272,103,290,230,245,138,226,308,136,134,0.252933960047387,5.19045256394387,2.26136374905094,0.0324180072252129,0.999844381662588,-3.96541276719753
"45","GB55192",16,9,17,29,26,18,28,19,25,20,28,17,11,32,6,7,12,16,11,10,17,11,6,5,0.486438972141579,1.08291648711131,2.6779263992324,0.0127226727486302,0.999844381662588,-4.27489178239091
"46","GB55706",3080,1261,2072,1901,4549,2641,2259,1887,2022,2057,1777,822,1059,2325,880,540,2633,1309,841,198,816,2575,559,743,0.707589273570875,7.61287081518928,2.72617415589182,0.0113692844654723,0.999844381662588,-3.8708113866277
"47","GB55839",8,22,9,8,5,1,6,9,7,7,6,0,17,13,9,8,5,6,6,2,10,21,6,8,-0.9592564898563,-0.0209250502868108,-2.39549423565548,0.0241673312742237,0.999844381662588,-4.41450219795704
"48","GB55849",31,18,41,45,58,38,51,67,37,40,31,39,31,69,33,22,38,50,43,35,35,55,28,39,-0.334660567457811,2.46417813584633,-2.34044844246451,0.0272880928839663,0.999844381662588,-4.212184093858
"49","GB55964",128,102,273,468,447,191,267,310,489,454,157,134,564,807,405,237,680,184,186,66,244,548,369,252,-0.729275427290855,5.2923056056579,-2.58863358402821,0.0156335657358008,0.999844381662588,-3.73347566102078
"50","GB55965",433,360,612,911,889,467,368,720,905,853,532,306,984,995,673,561,970,429,414,196,674,1031,597,567,-0.525235239555348,6.38191124647992,-2.55329271522298,0.0169484916633999,0.999844381662588,-3.82823323651575
