"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40534",142,109,234,145,182,96,91,155,296,139,178,147,70,108,71,74,135,167,149,145,145,70,80,125,0.37242693599074,4.15678601381259,3.41898141697263,0.00210251011707051,0.746107806085024,-3.2916942960672
"2","GB40546",63,65,33,44,47,34,22,45,37,71,42,23,63,40,53,80,64,75,50,68,48,45,56,84,-0.620835342208888,2.80825055842655,-2.86103819737376,0.0082709132334747,0.746107806085024,-3.94652030912154
"3","GB41287",153,120,466,231,222,196,105,147,612,222,362,471,66,236,67,51,159,201,204,217,257,155,112,139,0.642921239492727,4.67035756151894,2.82562052676556,0.00899711456689043,0.746107806085024,-3.59832142166081
"4","GB41549",13,10,66,23,19,18,9,23,69,29,40,37,7,31,6,16,8,22,24,14,20,6,12,10,0.8415157049168,1.35282095525011,3.09547324280976,0.00469548233405751,0.746107806085024,-4.13095394180754
"5","GB42173",328,191,286,248,315,271,153,233,258,376,353,253,213,213,344,340,459,482,334,360,343,202,206,473,-0.383839987961943,5.34513019641895,-3.14671486626225,0.00414092461270395,0.746107806085024,-3.30852027358074
"6","GB42312",502,404,622,485,454,550,246,414,559,685,472,300,332,457,463,503,850,894,606,659,645,227,287,646,-0.269859224741896,6.08356647422721,-2.79343889933884,0.00970884839686906,0.746107806085024,-3.61888230422593
"7","GB42434",10499,8833,28096,36602,34034,12097,10881,18407,53868,30899,12347,16959,6020,26450,4143,5391,10965,10764,11854,30329,20955,3312,10362,8488,0.83228297012824,10.9281859972209,2.79816325573098,0.0096011351624266,0.746107806085024,-4.12527840883025
"8","GB42997",91,74,200,82,81,108,55,84,186,120,123,110,27,99,46,57,79,110,97,109,106,65,57,91,0.360272081781629,3.61371244630896,2.95821648384191,0.00655297123351493,0.746107806085024,-3.71817060716936
"9","GB43353",175,150,606,408,260,142,72,273,302,298,261,182,127,219,250,276,421,488,330,382,329,221,214,377,-0.440213157239566,5.16864640521112,-2.78272741021859,0.0099573022949859,0.746107806085024,-3.5804375773716
"10","GB43510",852,638,765,515,598,401,294,728,1335,846,378,370,474,252,1011,846,1191,1303,1082,1286,1345,851,772,734,-0.680280543869945,6.63747370460729,-3.26297396876725,0.00310638032007029,0.746107806085024,-3.39013524975605
"11","GB43591",33,18,94,55,22,27,23,21,68,24,47,48,11,23,4,9,24,19,41,19,22,10,13,29,0.970001222675461,1.76728588445777,3.80286986192258,0.000790195030847813,0.746107806085024,-3.85623899723648
"12","GB44120",593,356,403,76,385,286,125,550,953,334,160,203,241,238,365,466,629,530,1171,2068,2270,1780,547,418,-1.29653212570758,5.97014646078541,-3.40245129780485,0.00219179240111029,0.746107806085024,-3.20059911475384
"13","GB44432",106,100,101,75,63,73,61,76,102,118,89,59,66,82,124,79,126,114,109,156,142,64,60,96,-0.368396474613701,3.66463759008474,-2.95374235203053,0.00662398842342771,0.746107806085024,-3.70575898542976
"14","GB44701",46,23,30,28,38,36,17,22,33,29,37,25,24,25,43,54,41,53,34,57,50,40,24,57,-0.564738587356073,2.28666538719119,-3.36144287322831,0.00242944760243314,0.746107806085024,-3.86121286469065
"15","GB45340",187,132,218,144,158,212,107,180,190,296,155,165,217,95,302,197,292,247,567,417,192,285,156,277,-0.640802163008045,4.8622686264835,-3.09555554036927,0.00469453708528783,0.746107806085024,-3.37546424445738
"16","GB45689",290,254,504,278,300,320,215,281,539,322,318,364,152,247,155,141,246,394,295,360,362,197,219,221,0.319327647585184,5.27566008012976,2.78916493704216,0.00980727399759857,0.746107806085024,-3.57683444531427
"17","GB45913",3968,2880,1992,2222,2062,3062,1414,3057,3717,4512,2112,2182,2552,2657,4352,2109,3710,4519,4338,5560,4554,5625,3000,4129,-0.666092109858004,8.78685931846596,-3.43603767985112,0.00201408801002341,0.746107806085024,-3.65097061653916
"18","GB46226",1577,1012,2918,2673,1287,831,620,1565,2237,1905,1669,1054,903,1287,2426,2271,3110,3051,2484,2240,1797,1609,1450,2065,-0.562567627501574,7.89043603526189,-3.48705354944781,0.00177063316023022,0.746107806085024,-3.4887883115699
"19","GB46230",6342,4150,8925,6766,6070,4607,2036,6896,7350,9330,5219,3457,4364,4787,9680,10937,15379,12732,11258,9548,7523,5699,4476,9675,-0.712299340184288,9.8793519512198,-4.40423184555883,0.000165052277967495,0.746107806085024,-3.45148767199966
"20","GB46508",71,61,110,59,63,74,43,67,76,103,74,53,29,64,85,113,126,135,100,98,106,54,45,127,-0.421202631838839,3.41556723782382,-3.26923722732964,0.0030583793411362,0.746107806085024,-3.60210565097325
"21","GB46537",99,63,118,85,65,63,41,85,128,116,103,64,65,96,119,92,123,155,114,132,83,40,57,124,-0.324191328100776,3.6289425007254,-2.81987969663295,0.00912035710402987,0.746107806085024,-3.7888588680949
"22","GB46706",29,23,18,21,21,30,22,16,23,40,48,22,25,20,23,32,55,67,48,32,48,15,25,42,-0.59353945871151,2.03152504846075,-3.03845572771256,0.00539606784147976,0.746107806085024,-4.02655962877906
"23","GB47304",1146,929,1958,1198,850,1216,435,1257,1061,1320,1202,640,817,1164,1163,1244,2136,1988,1470,1262,1164,762,595,1728,-0.364324263136163,7.29887840286178,-2.78851347136295,0.00982235907915332,0.746107806085024,-3.78502450751399
