"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB45313",50,94,90,95,58,89,64,81,68,50,76,51,30,31,26,54,43,84,70,62,75,64,40,36,0.451456483766538,3.03801704626456,2.81258616876613,0.00927821091053791,0.998131443127245,-3.92694912643539
"15","GB45648",270,626,225,314,326,523,136,255,256,404,328,453,133,139,189,206,329,435,341,242,254,261,230,146,0.414299355173824,5.24364607632578,2.77104062506362,0.0102341311927431,0.998131443127245,-3.60451413458284
"16","GB46038",20,14,15,27,60,69,19,16,25,63,50,18,55,11,24,43,62,76,82,44,57,68,24,75,-0.81800784635953,2.33969940338931,-2.79511346252541,0.00966949325542274,0.998131443127245,-4.06287770453892
"17","GB46301",26,8,1,5,14,22,22,9,6,2,7,3,12,6,7,15,35,35,46,12,56,13,47,19,-1.48798893525778,0.828001969697171,-3.26778540243559,0.00306891599838235,0.998131443127245,-4.17447046757153
"18","GB46302",593,253,39,165,400,522,477,282,195,226,116,91,326,242,132,470,636,552,695,450,1019,431,644,367,-1.14097217246682,5.45642684117503,-2.93634593505747,0.00690627379248848,0.998131443127245,-3.50136082075764
"19","GB46429",879,1161,895,833,529,1190,359,670,951,892,812,843,386,294,481,616,672,590,866,1017,854,823,291,239,0.492814871312097,6.52530787877902,4.09295617277164,0.000372418586483077,0.998131443127245,-2.86198083039339
"20","GB46681",139,181,147,102,69,103,78,118,142,102,83,91,124,90,123,73,151,165,246,165,182,203,74,77,-0.344425847628877,4.06346369724064,-2.90468260086932,0.00745136782060744,0.998131443127245,-3.65026260599688
"21","GB46842",51,48,32,88,30,34,3,49,15,39,90,13,36,16,194,38,52,113,158,106,86,156,12,37,-1.08646548896961,2.62994550712135,-3.02018467428754,0.00564019849550122,0.998131443127245,-3.92661833625009
"22","GB47079",799,965,740,667,274,945,270,772,362,761,782,241,1228,1107,969,305,803,1411,1550,1494,946,732,538,600,-0.763644390077495,6.63819690618259,-3.31941505018175,0.00269834851450996,0.998131443127245,-3.3717544295101
"23","GB47719",211,353,234,216,191,292,97,145,269,232,254,161,258,131,267,267,270,305,262,329,327,407,181,183,-0.354767327899181,5.02839305281567,-3.28170835657623,0.00296441011197648,0.998131443127245,-3.2345469919987
"24","GB48233",2,6,14,13,1,6,1,9,5,7,4,4,8,2,14,5,17,5,33,16,25,22,3,5,-1.10831694375307,0.0160246964514127,-3.06097512684261,0.00510746328813854,0.998131443127245,-4.29851169218218
"25","GB48574",216,488,333,308,344,528,241,229,280,290,346,252,190,96,234,160,335,370,469,355,262,264,140,108,0.3785025178834,5.2079093231136,2.94613159818987,0.00674562470912519,0.998131443127245,-3.47810537414553
"26","GB48851",527,603,359,520,283,638,221,373,432,318,349,265,574,311,505,343,435,539,606,597,656,753,331,319,-0.397631880383732,5.9170736067131,-3.28958902175671,0.00290678909579681,0.998131443127245,-3.26505279859313
"27","GB49490",175,327,143,217,309,301,109,178,207,264,197,247,96,57,182,94,167,312,291,193,202,169,121,99,0.417638165129003,4.64555478211765,2.94965047903786,0.00668872968678916,0.998131443127245,-3.51762988078406
"28","GB49711",25,51,26,31,37,47,15,24,35,54,37,57,17,7,23,17,26,48,56,23,26,18,16,24,0.52250238004393,1.9796206975839,2.8320924085561,0.00885906902250294,0.998131443127245,-4.10713564784501
"29","GB49799",149,175,222,59,37,96,46,88,183,145,150,84,202,72,115,211,101,174,304,181,201,206,110,133,-0.608970172576477,4.17018376392162,-2.95543368515913,0.00659621436238826,0.998131443127245,-3.60393561765529
"30","GB50005",64,257,93,209,41,185,82,92,92,72,80,199,45,42,90,64,122,56,162,39,60,31,28,35,0.861702766339214,3.43948273623068,2.96901680023883,0.00638368740980592,0.998131443127245,-3.76813306262637
"31","GB50024",42,61,41,55,58,54,23,38,47,64,71,59,26,9,38,40,30,69,44,34,47,52,25,29,0.453309600468784,2.53085303944812,2.80240584422386,0.00950433166661963,0.998131443127245,-4.02619387342292
"32","GB50228",297,367,175,309,163,410,185,234,240,191,215,266,149,133,148,163,213,198,435,227,180,158,124,122,0.404570317990027,4.86664022300763,2.826450453852,0.00897842455153577,0.998131443127245,-3.58005354031522
"33","GB50269",145,157,86,129,177,187,78,108,136,149,161,127,79,54,68,101,96,204,144,102,119,99,71,83,0.392329481874014,3.99069850561086,2.9565912894326,0.00657784272723342,0.998131443127245,-3.6345087296134
"34","GB50373",194,176,107,160,90,139,78,118,152,150,89,117,107,74,136,110,213,166,357,184,268,184,103,139,-0.391721143734711,4.30217413553857,-2.97096401931271,0.00635376002913047,0.998131443127245,-3.55878913619758
"35","GB50479",105,81,1,14,72,112,88,36,40,23,16,19,57,13,22,114,134,136,187,69,285,88,180,120,-1.58144473245417,2.92729127289606,-2.9132339603864,0.00730025716391904,0.998131443127245,-3.92154446238084
"36","GB50860",8,15,8,2,5,9,4,6,10,8,4,2,18,9,6,4,10,15,18,9,14,14,6,6,-0.727634451846939,0.179863100720386,-2.97946187379221,0.00622471096253944,0.998131443127245,-4.29930048311642
"37","GB51383",94,253,156,241,15,450,41,79,60,139,240,222,29,47,103,62,50,231,99,14,71,19,55,6,1.38980989664468,3.37872640584505,2.89856168934751,0.00756134805220291,0.998131443127245,-3.83111863732738
"38","GB51722",150,216,200,170,197,341,80,119,223,172,209,126,105,74,104,124,122,210,272,185,161,163,70,94,0.334482197686635,4.40000143725842,2.97151442939283,0.00634532486569812,0.998131443127245,-3.53849279374125
"39","GB51737",45,58,43,61,41,51,12,53,42,38,59,25,56,27,49,57,45,72,70,68,99,110,22,41,-0.469819396471113,2.74228411574985,-2.87597841486117,0.00798059155904246,0.998131443127245,-3.9563262910606
"40","GB52997",258,512,215,95,63,157,164,94,298,231,232,145,196,140,167,224,321,309,508,321,480,309,149,146,-0.56381281863884,4.88418002488911,-2.82758973541512,0.00895420125925223,0.998131443127245,-3.57861737709544
"41","GB53261",39,28,25,41,44,55,8,41,23,55,68,8,119,17,65,32,94,86,59,107,64,100,10,142,-1.01803179340176,2.60226452543968,-2.9848883424083,0.00614361470421889,0.998131443127245,-3.94625798843018
"42","GB53271",88,127,79,117,131,152,67,78,88,126,127,111,62,46,42,58,100,128,129,106,106,85,54,53,0.374025220719482,3.64513183100662,2.85689251393816,0.00835199231520567,0.998131443127245,-3.77249438908689
"43","GB53670",814,615,580,413,359,718,327,513,794,555,764,347,860,606,688,623,660,767,728,989,676,959,332,482,-0.425683785323415,6.40419053228805,-2.92163086482322,0.0071547104503019,0.998131443127245,-3.58821579931679
"44","GB53925",2962,1383,4171,3939,3119,13075,2976,3406,3310,3815,2729,2431,1321,1124,1171,1197,736,2545,7216,2209,1700,1539,1471,3549,0.878439410386681,8.42236159207035,2.8538459133632,0.00841277131458201,0.998131443127245,-3.89374225909279
"45","GB54233",13,37,22,13,8,26,5,8,16,29,18,23,7,8,8,7,11,11,30,9,11,11,5,5,0.716229602253428,0.813838008298635,3.37652844318957,0.00233881474416864,0.998131443127245,-4.14688826455174
"46","GB54426",219,325,210,231,217,313,151,200,208,359,195,292,119,114,150,133,207,308,283,218,213,190,165,137,0.341605229506369,4.85061439145417,2.97640520850957,0.00627083950658193,0.998131443127245,-3.47311768143305
"47","GB54541",615,1346,523,4912,678,2697,1255,548,497,2345,757,3436,276,303,418,388,588,999,4259,515,444,360,328,539,1.13831777557455,6.8046131981685,2.97143587303578,0.00634652810752585,0.998131443127245,-3.62793025076781
"48","GB54743",84,68,64,62,45,65,33,40,74,59,53,46,66,50,90,53,85,74,110,92,111,97,28,48,-0.407977886543476,3.15156926553169,-3.25468514495884,0.00317048646615724,0.998131443127245,-3.69201980359392
"49","GB54847",16,43,6,15,11,13,7,10,9,14,21,12,16,7,21,11,17,29,33,35,23,32,13,9,-0.58022604757594,1.15300548065663,-2.90490181861774,0.0074474572250994,0.998131443127245,-4.20588196561077
"50","GB55682",27,25,40,30,57,30,25,21,50,32,59,22,14,12,13,6,17,30,50,35,28,23,14,14,0.661852994289616,1.81928957227796,2.9262342537433,0.00707609226754388,0.998131443127245,-4.10502337665491
