"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40386",168,189,172,202,232,90,124,154,189,211,217,153,114,164,80,75,91,84,116,156,256,202,95,98,0.38471361235094,4.32241559314979,3.23095544103793,0.00336565804912603,0.997628810431078,-3.38103707216654
"2","GB40495",94,71,81,89,109,37,54,65,128,111,102,62,46,85,33,44,51,22,56,115,97,57,29,43,0.491892265527118,3.16695864862144,3.17476585798335,0.00386708931908566,0.997628810431078,-3.72499381108337
"3","GB41212",148,28,53,140,68,32,47,162,40,44,57,44,174,75,63,45,101,52,88,217,169,189,168,74,-0.860720401212031,3.48097003836552,-2.82666283691742,0.00897908154454288,0.997628810431078,-3.83015094560268
"4","GB42888",8,12,11,20,14,4,29,16,13,7,6,4,21,46,6,14,11,7,20,37,118,25,9,9,-1.04086322736086,0.9902098165842,-3.23004685634992,0.00337324400511072,0.997628810431078,-4.15240213106387
"5","GB43301",24,49,14,25,51,14,26,55,37,43,24,68,30,213,16,96,42,20,43,60,179,76,23,32,-0.86535959715978,2.50209313362121,-3.07105818802567,0.00498706447290439,0.997628810431078,-3.92499884225818
"6","GB43628",71,91,65,101,135,41,45,78,108,132,110,88,40,86,35,31,45,65,65,102,81,91,45,38,0.451450874969136,3.27347093819663,3.03835594230447,0.00540048556945658,0.997628810431078,-3.76382449675909
"7","GB44099",39,59,19,44,54,16,36,57,67,57,86,77,32,41,15,41,43,15,32,33,57,33,14,17,0.559433224230935,2.35914975106438,2.94853436368702,0.00671111176862627,0.997628810431078,-4.00069240523422
"8","GB44145",11,33,3,10,26,12,9,23,23,17,13,2,10,61,11,26,25,12,16,19,41,38,11,10,-0.831152211354036,1.1492594585886,-2.82482822135149,0.00901821307200987,0.997628810431078,-4.22586859621527
"9","GB44435",321,255,371,352,399,142,183,305,429,357,423,277,183,268,177,144,249,189,203,284,262,315,141,172,0.415025903015443,5.14719600558342,3.15889890469454,0.00402122225560978,0.997628810431078,-3.32304217795372
"10","GB44546",37,24,29,27,22,13,24,23,24,20,32,11,24,15,12,5,8,10,16,29,18,21,5,8,0.701363817748933,1.28213381939768,3.03014836565762,0.00550927622324179,0.997628810431078,-4.15745683285022
"11","GB44624",24,20,21,30,41,16,18,35,31,28,54,21,8,40,7,16,14,10,9,34,24,21,17,11,0.63412603385696,1.53581291637876,3.31817186346873,0.00270924098968656,0.997628810431078,-4.03746082697462
"12","GB45180",40,48,50,61,83,18,42,64,54,64,76,33,25,45,23,26,39,29,49,43,56,42,10,29,0.492046515225355,2.49795676453371,3.49214634763273,0.00174946971949159,0.997628810431078,-3.7634726983378
"13","GB45664",223,181,143,175,235,66,183,211,326,223,255,138,93,175,74,177,138,112,165,170,241,193,70,72,0.3745057040604,4.44489407135628,3.30844751373371,0.0027757993662923,0.997628810431078,-3.3015293261505
"14","GB46007",5,9,6,15,24,3,16,15,25,14,19,5,5,8,4,7,12,5,9,6,15,8,2,3,0.665709360410032,0.290500969862617,2.7501131867395,0.0107558072321168,0.997628810431078,-4.3289376519825
"15","GB46041",93,88,97,150,150,37,88,120,154,130,136,85,59,123,40,75,96,93,90,103,103,66,30,63,0.394444471766816,3.62493762127352,3.11715407098341,0.00445542946152172,0.997628810431078,-3.63065631504907
"16","GB46072",44,44,10,58,70,20,48,52,57,44,33,45,41,91,28,56,51,36,60,62,121,63,24,30,-0.464926825914045,2.65633619750246,-2.92649800090831,0.00707613569699346,0.997628810431078,-3.94868100079598
"17","GB46408",120,142,71,191,181,76,141,152,182,152,185,95,75,180,55,119,109,74,143,124,167,126,67,65,0.262906566685067,4.03924669703616,2.74806377584911,0.0108076450859291,0.997628810431078,-3.74870284108466
"18","GB46480",28,31,26,26,35,8,20,35,34,27,38,24,20,20,7,19,18,14,20,25,23,29,15,13,0.448238383026858,1.62503542547852,3.02392057634263,0.00559321836712216,0.997628810431078,-4.10281514415515
"19","GB47020",310,368,199,336,450,147,162,302,326,368,359,230,206,368,136,172,167,149,230,310,384,299,118,162,0.291153084570904,5.09377445494651,2.85418051757664,0.00841106719603715,0.997628810431078,-3.54339712574079
"20","GB48032",72,84,59,94,107,34,60,90,114,80,101,65,56,112,34,52,55,31,50,68,104,72,36,37,0.351075985560111,3.18919004852734,3.47062899079347,0.00184727521510607,0.997628810431078,-3.57417924625456
"21","GB48048",149,130,126,105,161,70,87,121,152,167,168,93,54,136,59,46,94,76,93,164,126,119,51,52,0.434565988482354,3.82362359015828,3.19063649785618,0.00371860994096615,0.997628810431078,-3.53608078213718
