"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40027",161,119,123,56,91,86,62,176,86,73,101,77,48,33,66,98,69,73,82,135,137,66,74,110,0.563816820031097,3.59600369750207,2.79719256352201,0.00961929413269663,0.999350664919429,-3.8198760592426
"2","GB40228",11,6,10,15,4,1,8,51,3,1,23,5,61,5,4,13,40,47,16,53,24,17,6,17,-1.16928052305445,0.715398774659085,-2.66456755910786,0.013121005772382,0.999350664919429,-4.31561271771628
"3","GB41070",11,12,26,18,14,13,6,22,18,6,51,20,36,15,25,24,27,67,17,31,44,25,11,41,-0.557892096467351,1.55726578500553,-2.66438990797866,0.0131264112844333,0.999350664919429,-4.22156472569797
"4","GB41296",55,49,41,13,86,100,33,111,62,14,50,46,3,26,29,29,59,26,16,14,74,9,86,40,1.25151380491306,2.2776074397905,2.75970698584251,0.0105076156772945,0.999350664919429,-4.09069427284517
"5","GB41641",18,19,21,13,19,21,26,29,22,14,26,31,21,14,8,16,28,15,17,11,21,20,11,18,0.605815510626319,1.39558184822602,3.25386794918109,0.00317546692753402,0.999350664919429,-4.08216989702615
"6","GB41736",44,11,18,10,20,17,22,66,28,35,29,4,16,7,21,6,11,1,13,36,34,2,25,4,1.35388090412701,1.04758733308623,2.67545064895801,0.0127938041245213,0.999350664919429,-4.27864227899379
"7","GB42277",77,54,49,20,34,59,40,94,43,41,95,54,56,16,36,45,35,47,23,53,79,31,29,57,0.583460959976187,2.65684251616109,2.84146806150613,0.0086613619935668,0.999350664919429,-3.99045194361543
"8","GB42319",234,176,259,243,279,198,134,335,375,160,229,174,176,52,237,227,216,214,194,209,463,252,117,181,0.439575999798116,4.86148748959452,3.09549171384617,0.00469271565038518,0.999350664919429,-3.38983782263739
"9","GB42339",23,16,11,10,11,10,8,19,12,6,22,10,5,10,5,11,12,13,4,16,27,10,5,10,0.620387538203672,0.648880429269714,2.65398926432427,0.013446535769196,0.999350664919429,-4.31920610042596
"10","GB42475",450,317,559,524,418,352,130,374,530,286,347,221,1798,491,403,430,1055,755,603,857,632,1009,213,347,-0.57750921778761,6.03162369147548,-2.87779614470519,0.0079434984460297,0.999350664919429,-3.58447596981945
"11","GB42592",79,43,25,8,33,13,34,44,28,17,35,35,8,7,31,27,8,13,24,31,16,37,21,24,0.944936989981215,1.69799843993682,2.67288313819646,0.0128703007725342,0.999350664919429,-4.19931582123582
"12","GB42664",57,45,38,44,43,38,20,49,49,32,49,46,55,11,28,36,42,42,27,45,54,39,28,35,0.464723048523709,2.42432247901981,4.0384055759963,0.000428887030120837,0.999350664919429,-3.58813825668182
"13","GB42673",141,147,179,199,122,114,74,241,172,109,179,101,441,100,148,148,317,252,223,292,533,324,100,183,-0.454295394444524,4.64748699392025,-3.26455654445001,0.00309221778026232,0.999350664919429,-3.31370688781942
"14","GB43158",274,211,204,254,265,212,163,357,331,148,233,226,310,105,188,242,220,296,186,295,372,272,150,291,0.227193245006457,5.03065435056858,2.66369564007488,0.0131475562414444,0.999350664919429,-3.68586099063847
"15","GB43778",141,132,116,170,199,98,98,144,280,169,205,137,128,56,95,108,116,106,89,73,180,201,116,119,0.691800793587423,4.17855887027565,4.15460626420389,0.000316817254483087,0.999350664919429,-2.84334265178138
