"","ID","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","20317",0.802444419,0.802444419,0.802444419,3.006235812,2.717845277,3.299105444,-1.41108607709471,3.0137390312485,-18.8931009083994,2.33685868062492e-06,0.0267672849647567,5.44162992960406
"2","2171",0.802444419,0.802444419,0.802444419,2.841576602,2.717845277,2.912002562,-1.33472789092036,2.97633318030971,-18.6244597246117,2.53268297910369e-06,0.0267672849647567,5.23547081015007
"3","22710",0.802444419,0.802444419,0.802444419,2.54603671,2.717845277,2.731104899,-1.26335074184979,2.94096872050265,-16.109682574017,5.71086837272836e-06,0.0267672849647567,4.53346575210344
"4","27177",0.802444419,0.802444419,0.802444419,2.926515396,2.400776787,2.967061604,-1.30596632284911,2.96127522865696,-15.0670664047811,8.29796782129995e-06,0.0267672849647567,4.30995362370181
"5","28837",0.802444419,0.802444419,0.802444419,3.80126414,3.919421798,3.019892689,-1.61946673937697,3.12081770886782,-19.8098665675242,1.79021551692791e-06,0.0267672849647567,5.98518475079908
"6","28913",0.802444419,0.802444419,0.802444419,2.841576602,2.400776787,2.79429905,-1.26862567762681,2.94294936738899,-15.0556698425976,8.33305642073543e-06,0.0267672849647567,4.25800505078151
"7","32349",0.802444419,0.802444419,0.802444419,2.841576602,2.970397346,2.440040652,-1.29683133143852,2.95870372519745,-14.8337371633472,9.0522898841572e-06,0.0267672849647567,4.23495884634945
"8","34184",5.553342477,5.343497585,3.680652147,0.802444419,0.802444419,0.802444419,2.03596830417088,3.31150809554766,17.9788053147508,3.08759829984214e-06,0.0267672849647567,5.52928311505047
"9","35716",0.802444419,0.802444419,0.802444419,2.54603671,2.717845277,3.019892689,-1.30551097063389,2.96155269668459,-16.1198268552222,5.69080173825828e-06,0.0267672849647567,4.59989823944462
"10","37571",0.802444419,0.802444419,0.802444419,2.54603671,2.717845277,2.519621769,-1.23013365604964,2.92469209769619,-15.0325589458728,8.40474716175982e-06,0.0267672849647567,4.20265460042107
"11","42868",0.802444419,0.802444419,0.802444419,3.006235812,3.525391014,2.731104899,-1.43542971778686,3.02863933200349,-16.7904799618949,4.53014112611218e-06,0.0267672849647567,4.97632629943764
"12","51971",0.802444419,0.802444419,0.802444419,2.652548323,2.400776787,2.79429905,-1.24055423106718,2.92894762370799,-14.8400817492801,9.03074285009913e-06,0.0267672849647567,4.1600145837683
"13","52768",3.100206401,2.815709867,2.629277496,0.802444419,0.802444419,0.802444419,1.37482275898857,2.98066390613647,17.0440336720801,4.16534811125901e-06,0.0267672849647567,4.89431255795765
"14","5436",0.802444419,0.802444419,0.802444419,2.429190874,2.717845277,2.854499165,-1.26297204414744,2.94057516598373,-15.0668595016964,8.29860330541723e-06,0.0267672849647567,4.25482650762706
"15","56478",0.802444419,0.802444419,0.802444419,2.841576602,2.970397346,2.664562324,-1.33300100559564,2.97639870479579,-17.6172540228927,3.46034936078998e-06,0.0267672849647567,5.01545065670201
"16","56694",0.802444419,0.802444419,0.802444419,2.652548323,2.970397346,2.912002562,-1.34214020914156,2.98049908594533,-17.9305030181114,3.13456735549642e-06,0.0267672849647567,5.10161626581853
"17","59245",0.802444419,0.802444419,0.802444419,2.429190874,2.717845277,2.664562324,-1.23433891946781,2.92655993204824,-14.8666438260951,8.94118450393908e-06,0.0267672849647567,4.16130844766669
"18","63134",0.802444419,0.802444419,0.802444419,2.841576602,3.364437003,3.665507789,-1.51915770598722,3.06833933609168,-19.420380993149,2.00180029114831e-06,0.0267672849647567,5.75463173911072
"19","68194",0.802444419,0.802444419,0.802444419,2.750602782,2.717845277,2.59424315,-1.27330706680556,2.94619087456159,-16.4350305875953,5.10657447368105e-06,0.0267672849647567,4.6308574450083
"20","71670",0.802444419,0.802444419,0.802444419,2.750602782,3.364437003,3.256422827,-1.45461907286732,3.03684690494046,-19.0079865650555,2.25857188029835e-06,0.0267672849647567,5.55356383164458
