"","ID","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","11631",0.802444419,0.802444419,0.802444419,3.081390186,3.48353348,3.212346128,-1.50996168117404,3.06460934699878,-23.4931455756149,6.13694626604648e-07,0.0224980450113264,6.55957254619075
"2","16673",0.802444419,0.802444419,0.802444419,3.081390186,3.48353348,3.599612774,-1.55925414761888,3.08846875002329,-24.4068100966472,4.93622975200191e-07,0.0224980450113264,6.83384416986023
"3","10374",0.802444419,0.802444419,0.802444419,2.652548323,2.815709867,2.519621769,-1.26122400794323,2.94016009265785,-15.1613061696532,7.36563437465729e-06,0.0329136465915838,4.2881288919067
"4","13809",0.802444419,0.802444419,0.802444419,3.345703274,4.268174867,3.019892689,-1.60128482462656,3.11216208165758,-16.7225006022015,4.23582707017661e-06,0.0329136465915838,5.17880465950605
"5","15659",0.802444419,0.802444419,0.802444419,2.429190874,2.485804332,2.664562324,-1.19966539463274,2.90856404302572,-14.0224650694007,1.14270313098614e-05,0.0329136465915838,3.87730608597758
"6","1716",0.802444419,0.802444419,0.802444419,2.926515396,2.485804332,3.299105444,-1.36562645720685,2.99021299913636,-15.198652870218,7.26424028831094e-06,0.0329136465915838,4.4469260755908
"7","1728",0.802444419,0.802444419,0.802444419,3.152509389,3.796464751,2.59424315,-1.46425021060479,3.04373017615686,-13.9486338981696,1.17706979033011e-05,0.0329136465915838,4.15530480643586
"8","21490",0.802444419,0.802444419,0.802444419,2.926515396,2.815709867,2.967061604,-1.36937577262077,2.99342164325455,-19.5675379549196,1.73815835490404e-06,0.0329136465915838,5.49986044015951
"9","22655",0.802444419,0.802444419,0.802444419,2.926515396,2.815709867,2.59424315,-1.31321763681247,2.96606715978172,-16.4900031110277,4.58475655121791e-06,0.0329136465915838,4.71738575404092
"10","35252",0.802444419,0.802444419,0.802444419,2.926515396,3.48353348,2.79429905,-1.42954704242326,3.02525314030281,-17.178756680943,3.63743232836648e-06,0.0329136465915838,5.09744112488528
"11","50324",0.802444419,0.802444419,0.802444419,3.220032249,2.815709867,2.519621769,-1.34067140149338,2.97995953323045,-14.9122730861875,8.08572029159505e-06,0.0329136465915838,4.33378028026378
"12","50610",0.802444419,0.802444419,0.802444419,3.006235812,2.485804332,2.519621769,-1.26317264649189,2.94052782516791,-13.9941398950574,1.15574726407018e-05,0.0329136465915838,3.95008153157943
"13","51320",0.802444419,0.802444419,0.802444419,2.652548323,2.485804332,2.440040652,-1.19891680158694,2.90853844317731,-13.9533229478108,1.17485153368102e-05,0.0329136465915838,3.85670488202567
"14","56706",0.802444419,0.802444419,0.802444419,2.652548323,2.485804332,2.440040652,-1.19891680158694,2.90853844317731,-13.9533229478108,1.17485153368102e-05,0.0329136465915838,3.85670488202567
"15","57432",0.802444419,0.802444419,0.802444419,2.429190874,3.077327899,3.019892689,-1.33690212927413,2.97761207679362,-14.664216888588,8.88620944284873e-06,0.0329136465915838,4.25279748726743
"16","59067",0.802444419,0.802444419,0.802444419,3.152509389,2.485804332,2.59424315,-1.29486703974816,2.95622510380457,-14.0006842244669,1.15271811031047e-05,0.0329136465915838,3.99159780108438
"17","62366",0.802444419,0.802444419,0.802444419,3.006235812,3.796464751,2.79429905,-1.47564340186278,3.04896684316794,-15.691095819243,6.06892827412704e-06,0.0329136465915838,4.74549264828796
"18","64137",0.802444419,0.802444419,0.802444419,2.652548323,2.485804332,2.79429905,-1.25484498373231,2.93589434695399,-15.2951653579412,7.00968695825234e-06,0.0329136465915838,4.31098570641946
"19","65531",0.802444419,0.802444419,0.802444419,3.220032249,3.077327899,2.440040652,-1.36287360174502,2.99179833999881,-14.1754329611461,1.07516422736661e-05,0.0329136465915838,4.13355155301389
"20","9146",0.802444419,0.802444419,0.802444419,2.841576602,3.077327899,2.440040652,-1.31149993133541,2.9660006431072,-14.3444315684874,1.0059061327017e-05,0.0329136465915838,4.12412146160574
