"","ID","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","18268",3.100206401,3.284326375,2.79429905,0.802444419,0.802444419,0.802444419,1.43973505791029,3.02480735150275,18.2230198750547,1.7962742410902e-06,0.0658514136783666,3.95754915380274
"2","57214",3.508926494,3.081390186,4.172784626,0.802444419,0.802444419,0.802444419,1.63725931361059,3.12146244346789,19.5211659091658,1.19687747906596e-06,0.0658514136783666,5.02745862240193
"3","2303",3.100206401,2.54603671,3.788610379,0.802444419,0.802444419,0.802444419,1.46646635592455,3.03604660784097,13.6885686418837,9.6126536465304e-06,0.0845097681989649,3.29505882583777
"4","52761",3.100206401,3.006235812,2.440040652,0.802444419,0.802444419,0.802444419,1.34594235483818,2.97909919942541,13.7475543215823,9.37487266577656e-06,0.0845097681989649,2.8932949295746
"5","60787",3.100206401,2.652548323,2.519621769,0.802444419,0.802444419,0.802444419,1.30778380645328,2.95995373369268,13.6321701451392,9.8465851151055e-06,0.0845097681989649,2.73274040257152
"6","6548",2.504094126,2.652548323,2.664562324,0.802444419,0.802444419,0.802444419,1.24833975566003,2.9277018214635,14.2183310498123,7.70367769616949e-06,0.0845097681989649,2.6011295173472
"7","68979",3.100206401,3.345703274,2.440040652,0.802444419,0.802444419,0.802444419,1.39066927945642,3.00131993674828,13.4083027224192,1.08428155735243e-05,0.0845097681989649,2.98544865582217
"8","69939",2.504094126,2.841576602,2.79429905,0.802444419,0.802444419,0.802444419,1.29673881752345,2.95136448932283,15.0824454653666,5.45692250174147e-06,0.0845097681989649,2.90453840652547
"9","72097",2.504094126,3.006235812,3.212346128,0.802444419,0.802444419,0.802444419,1.38019406002284,2.99165678671277,15.5614130826877,4.54395604188514e-06,0.0845097681989649,3.30093037597213
"10","73212",2.504094126,2.54603671,2.519621769,0.802444419,0.802444419,0.802444419,1.20836672386784,2.90816460736151,13.2681448267228,1.15261549643978e-05,0.0845097681989649,2.31772101649328
"11","32462",0.802444419,0.802444419,0.802444419,3.077327899,2.400776787,3.255648587,-1.38492476130976,2.99085669521646,-12.8966608381543,1.35935545654204e-05,0.0906072200669656,2.79474973597507
"12","11352",3.100206401,2.750602782,2.354658205,0.802444419,0.802444419,0.802444419,1.29477104625697,2.95381022598739,12.4827823753028,1.64239537440336e-05,0.0926310991163493,2.46105766496234
"13","37283",2.504094126,2.841576602,2.354658205,0.802444419,0.802444419,0.802444419,1.22545264862611,2.9169222380888,12.4877547980418,1.63861059485761e-05,0.0926310991163493,2.22975018692811
"14","20344",3.100206401,2.429190874,2.440040652,0.802444419,0.802444419,0.802444419,1.25915867532704,2.93586239581382,11.8198908437547,2.25167041126051e-05,0.100612735980513,2.20050504021106
"15","23191",3.100206401,2.54603671,4.380938943,0.802444419,0.802444419,0.802444419,1.53170781599006,3.0671546831654,11.588656577888,2.5234194403318e-05,0.100612735980513,2.8941716041259
"16","33792",2.504094126,2.54603671,2.262366414,0.802444419,0.802444419,0.802444419,1.16432564038657,2.88675408175788,11.7165475640284,2.36869185185886e-05,0.100612735980513,1.89836441965468
"17","35156",3.508926494,2.299330519,2.912002562,0.802444419,0.802444419,0.802444419,1.35967280073594,2.98661216304469,11.4209214676402,2.74448270541499e-05,0.100612735980513,2.39924286604193
"18","39077",2.504094126,2.652548323,2.262366414,0.802444419,0.802444419,0.802444419,1.18095756025401,2.89501827439046,11.8180821592202,2.25365994934248e-05,0.100612735980513,1.96547026431064
"19","45510",2.504094126,2.299330519,2.354658205,0.802444419,0.802444419,0.802444419,1.13969875340829,2.87434771979689,11.4590045610107,2.69238250257267e-05,0.100612735980513,1.7782334244611
"20","63677",2.504094126,2.299330519,2.354658205,0.802444419,0.802444419,0.802444419,1.13969875340829,2.87434771979689,11.4590045610107,2.69238250257267e-05,0.100612735980513,1.7782334244611
