"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40349",180,411,363,394,201,395,211,274,308,198,235,205,0.482479001903577,5.30601384644502,3.86067473160753,0.00177650747413796,0.66640075254741,-3.63070228804141
"2","GB40540",52,129,125,84,69,70,122,126,352,68,154,152,-0.740485519735298,4.01292203136598,-3.39214385393483,0.00446561496507839,0.66640075254741,-3.95218920226586
"3","GB40637",24,57,57,38,27,38,40,60,122,39,84,60,-0.648289097612684,2.85244341609998,-3.45292484914596,0.00396050865297746,0.66640075254741,-4.15115521656811
"4","GB40796",18,31,28,28,21,25,21,45,89,29,72,55,-0.873511839901998,2.33465585361746,-3.34865054514484,0.00486631489064851,0.66640075254741,-4.2432203154844
"5","GB41549",9,14,20,29,6,10,23,24,69,12,40,37,-1.12283957754872,1.56078741721068,-3.63920721061275,0.00274325115288134,0.66640075254741,-4.30519187903235
"6","GB41673",9,29,33,26,10,15,25,46,86,17,42,26,-0.878589820786675,1.91447703172832,-3.69794174239738,0.00244403193737521,0.66640075254741,-4.25393498067069
"7","GB41997",17,31,33,19,15,15,35,39,68,22,37,67,-0.943171253369615,2.12544316303692,-3.40303837001241,0.0043705404391665,0.66640075254741,-4.26337819163167
"8","GB42626",590,149,80,85,38,67,359,210,392,1240,1282,838,-2.61417956698555,5.20409828641359,-3.7803607018565,0.00207900110381731,0.66640075254741,-3.79298805952936
"9","GB42781",25,30,46,25,26,23,36,49,119,25,74,66,-0.954163526867491,2.54616700625964,-3.477441191709,0.00377340823901078,0.66640075254741,-4.19624976822229
"10","GB42969",62,165,185,139,61,165,198,197,470,80,210,162,-0.613160973207219,4.46904484212369,-3.33854041253615,0.00496450983988206,0.66640075254741,-3.88375179375735
"11","GB43168",58,174,128,142,63,111,138,170,296,90,181,126,-0.491438083989175,4.23193520262582,-3.96448885907401,0.00145071398889934,0.66640075254741,-3.75626658426451
"12","GB43280",132,310,349,196,215,274,291,361,757,208,529,356,-0.626261355224271,5.45985974226482,-3.44453357812175,0.00402666969595425,0.66640075254741,-3.76714882435269
"13","GB43337",2,1,11,11,9,3,7,27,53,8,19,21,-1.92740805350123,0.50233064207987,-3.48745329416358,0.00369958181206549,0.66640075254741,-4.41355460399161
"14","GB44010",11,18,29,22,12,15,21,33,61,17,28,34,-0.751283457132669,1.75007946310931,-3.33922230296525,0.00495782495427865,0.66640075254741,-4.31199363016454
"15","GB44105",5,7,13,12,6,5,13,18,46,5,20,17,-1.11286037748418,0.763710601120741,-3.31491089599782,0.00520182437003198,0.66640075254741,-4.40381836739489
"16","GB44639",3,4,8,4,9,4,12,12,30,9,17,18,-1.53171073045382,0.4372881287995,-4.37434617907627,0.000657760730199062,0.66640075254741,-4.36467628076486
"17","GB45208",104,325,201,224,128,374,107,150,132,161,142,101,0.804790272123896,4.58754634119041,3.38332322896123,0.00454411014098902,0.66640075254741,-3.85457389406225
"18","GB45593",40,78,100,89,57,76,59,117,248,74,166,138,-0.717301998768157,3.75856379752167,-3.2907906792315,0.00545578536013599,0.66640075254741,-4.02565608650868
"19","GB45655",25,43,59,25,37,18,45,59,156,31,81,67,-1.03192402995396,2.75051354798594,-3.28376419017538,0.0055320739399926,0.66640075254741,-4.19830009682061
"20","GB45775",396,673,798,561,302,542,620,1069,1408,414,989,753,-0.534315973123066,6.57652468480575,-3.5614555900201,0.00319718487976641,0.66640075254741,-3.82081064599288
"21","GB45976",141,368,360,335,194,277,318,368,629,230,406,411,-0.427213817125176,5.53360112141447,-3.42773859797267,0.00416244740511883,0.66640075254741,-3.7687122145249
"22","GB46053",1,6,4,5,4,4,10,11,17,9,32,43,-1.94948519433585,0.31690280927614,-4.07714859311254,0.00116548460299411,0.66640075254741,-4.39043246243493
"23","GB46619",95,190,157,258,133,254,108,130,135,100,154,96,0.630182725821331,4.39107699667499,3.28223755945808,0.00554878956853335,0.66640075254741,-3.91129815258728
"24","GB46711",10,32,31,32,19,25,21,47,91,24,66,47,-0.842127085624612,2.24280435615162,-3.46634730375494,0.00385694518623658,0.66640075254741,-4.23907218774034
"25","GB46819",1,5,5,3,2,13,8,16,13,10,11,26,-1.51764289084042,0.142363683721759,-3.53658840805857,0.00335782812827703,0.66640075254741,-4.42894075339403
"26","GB47342",32,51,60,73,30,70,26,36,32,20,47,34,0.762965548435772,2.55529676332241,3.60790970025888,0.00291757314548033,0.66640075254741,-4.17297294652593
"27","GB47595",83,190,186,155,102,231,70,167,94,86,98,83,0.758308083643688,4.13629346716973,3.55211697559026,0.00325658297089908,0.66640075254741,-3.88491495626201
"28","GB47599",65,153,152,125,83,130,118,159,268,109,211,189,-0.490323303045217,4.33845415543992,-3.38149333160516,0.00456056714563821,0.66640075254741,-3.88959401375007
"29","GB48251",109,251,243,309,144,223,261,304,639,160,404,320,-0.578397597692719,5.21933563291491,-4.01811405835411,0.00130698598808084,0.66640075254741,-3.59312598804271
"30","GB48301",213,372,408,376,237,352,480,566,634,290,481,420,-0.474908230914196,5.81887695430136,-3.7829370525176,0.00206852810752532,0.66640075254741,-3.66970012054007
"31","GB48672",55,135,117,101,73,102,130,163,268,82,187,120,-0.613825315526742,4.1139319419245,-4.83600273199033,0.000275593538739438,0.66640075254741,-3.60316745807347
"32","GB48998",12,38,39,33,16,20,29,47,114,24,50,38,-0.804581576876821,2.2753077298182,-3.50591893503337,0.00356721537654786,0.66640075254741,-4.22905217337058
"33","GB49120",5,11,22,8,8,5,9,29,34,11,40,21,-1.21098339895623,1.03564994639792,-3.32514888597292,0.00509763877647987,0.66640075254741,-4.38361406016819
"34","GB49777",126,273,311,296,154,332,183,214,310,109,234,147,0.387966170079485,4.95063219330537,3.55640422511483,0.00322917694408404,0.66640075254741,-3.74658166457555
"35","GB49929",151,195,232,160,196,231,251,352,1344,251,515,698,-1.24147530100937,5.46382502502918,-4.08749249109457,0.00114235231436045,0.66640075254741,-3.60108225365956
"36","GB49942",22,51,42,47,32,58,60,73,131,33,90,101,-0.838712752342428,3.01907349317571,-4.04561101824812,0.00123901375907405,0.66640075254741,-4.02779485469596
"37","GB50107",19,35,40,27,17,29,37,45,84,22,69,50,-0.764325959182645,2.39705059927087,-3.88144776094974,0.00170582555265307,0.66640075254741,-4.16161108677386
