"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB52654",14,32,27,26,40,51,16,17,27,20,8,14,0.765272015565643,1.70531965404346,2.90879826569187,0.0115795056754069,0.99892469611698,-4.37360423168777
"41","GB52854",48,91,44,27,48,108,28,36,43,36,23,13,0.891032422990993,2.54074604438284,2.97543793362037,0.010156294998974,0.99892469611698,-4.28575074926627
"42","GB52856",34,160,116,36,115,101,25,67,110,75,10,18,1.01017454670876,3.01443269029735,3.02259996281572,0.00925480511152753,0.99892469611698,-4.22246255822131
"43","GB52993",71,386,198,100,210,183,68,200,147,146,51,108,0.571660859281373,4.30485411866959,2.91382726486693,0.0114655745688233,0.99892469611698,-4.05681880992938
"44","GB53287",81,192,203,135,146,210,74,150,177,102,65,66,0.571325122375861,4.17361522437215,2.93544722180016,0.0109882168613161,0.99892469611698,-4.06970459951807
"45","GB54272",11,19,44,11,32,21,4,20,5,4,14,10,1.34880253638799,0.954487318758771,2.90360290804442,0.0116983751405759,0.99892469611698,-4.42983975869351
"46","GB54423",725,1927,1295,542,1239,1653,646,1015,1485,816,431,613,0.512559640675665,7.09528770386583,2.97611234309244,0.0101428119710016,0.99892469611698,-4.06566556182788
"47","GB54467",47,76,68,44,73,41,25,29,34,17,29,20,1.11281288675688,2.48321794262966,4.00693437552753,0.0013327957981924,0.99892469611698,-4.15131340555356
"48","GB55211",133,1093,908,457,122,1549,6231,6398,2689,1656,2124,491,-2.39674065323285,7.28952787361595,-3.48688274214038,0.00369793227246974,0.99892469611698,-3.97468908334547
"49","GB55213",329,652,1028,549,636,979,8501,4235,2885,779,958,908,-1.66652427880334,7.39973491321811,-3.48283282736511,0.00372762186695095,0.99892469611698,-3.9769178214986
"50","GB55850",6,22,19,5,10,15,3,7,6,9,4,8,0.90171080935198,0.332788719038758,3.09982101926073,0.0079466896682609,0.99892469611698,-4.4475723673304
