"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52631",141,324,388,443,504,269,319,287,238,232,131,120,0.786873599237695,5.24348337675719,5.90942080088444,3.96003473749048e-05,0.400042709181288,-3.11734858000662
"2","GB44829",202,338,588,649,611,277,406,299,398,327,134,158,0.761299753301565,5.58653024007992,4.96993576300071,0.000211667847616867,0.712756198875197,-3.30841593270858
"3","GB54056",131,301,322,310,315,283,277,217,252,222,120,138,0.620248619156168,5.06755924323163,5.09148610142666,0.000169270875203432,0.712756198875197,-3.28595929340599
"4","GB40288",87,125,178,125,156,157,525,396,336,438,98,137,-0.894037835100151,4.81817403042151,-4.5664462300699,0.000450415723137359,0.941331794617339,-3.48270099298863
"5","GB52251",146,204,421,495,461,301,327,190,168,224,123,170,0.880045413570808,5.15975320807284,4.54860832124311,0.00046591357880486,0.941331794617339,-3.41899222030879
"6","GB40142",3,8,6,9,9,2,60,19,19,27,7,5,-1.47579970315559,0.570017821448236,-3.615451970767,0.00285132273798247,0.99971149925213,-4.38751492857647
"7","GB40400",29,56,62,93,65,63,216,137,123,162,47,49,-0.744691724066842,3.53173487392265,-3.98293877075617,0.00138536589296701,0.99971149925213,-3.9058123420244
"8","GB40478",22,33,67,60,114,53,38,32,45,27,27,21,0.977929710699809,2.55917072688918,3.69392747830347,0.00244243334258192,0.99971149925213,-4.14477799586044
"9","GB41118",136,212,223,253,253,144,179,215,214,161,80,125,0.52796179245022,4.68222575984936,3.39604331005149,0.00440053080937693,0.99971149925213,-3.80032691289789
"10","GB42140",150,155,287,357,301,263,324,211,214,214,114,123,0.514375673192257,4.96457768625922,3.53049117416233,0.00337248165816822,0.99971149925213,-3.72396009750586
"11","GB42429",50,60,75,90,85,87,81,63,58,66,39,38,0.560544877658578,3.23398665912487,3.44406756409013,0.00400137278437556,0.99971149925213,-4.06874855356527
"12","GB43510",294,728,1082,378,734,370,1335,1286,1345,846,851,772,-0.842547042441889,6.77982738567649,-3.25881305387251,0.00577518139749031,0.99971149925213,-3.91834532603281
"13","GB43672",14,8,5,8,4,9,43,25,86,12,46,24,-1.92983244048031,1.25397803108267,-3.27863078774927,0.00555283778947289,0.99971149925213,-4.36878391101384
"14","GB43988",22,13,24,17,32,16,6,5,18,12,11,7,1.33940672896485,1.02424604059779,3.28994274977402,0.00542978057426379,0.99971149925213,-4.37452474068874
"15","GB44149",23,27,50,59,61,47,47,35,24,35,9,17,0.891427653839369,2.25437014984683,4.08798315313251,0.00112902387087627,0.99971149925213,-4.14142123483833
"16","GB44415",130,255,394,447,385,313,397,295,309,342,112,151,0.445240226942895,5.30999829132306,3.22640401291445,0.00615810897464664,0.99971149925213,-3.81044739160943
