"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB43565",87,104,316,110,227,247,133,114,139,96,94,98,0.870310864040273,4.30201149222758,4.07026872866381,0.00117112201329876,0.418709875068772,-0.739909206608594
"15","GB43568",11,16,27,9,28,23,10,6,8,3,13,11,1.49566301025953,0.836714181838338,3.97260171434953,0.00141651308240406,0.418709875068772,-1.77009513205464
"16","GB45463",30,39,84,47,87,104,29,27,35,23,38,28,1.32009061037333,2.63513852621504,4.43924991731855,0.00057524134876129,0.418709875068772,-0.550846711297445
"17","GB45696",146,76,923,210,388,624,71,109,76,36,189,72,2.19329164527405,4.48556461655861,4.03735098169252,0.00124856317450738,0.418709875068772,-0.807768838393796
"18","GB46159",51,42,48,26,72,94,24,7,23,17,34,7,1.96946048603655,2.0980489405355,4.04264097639157,0.00123577384259071,0.418709875068772,-1.26207176484617
"19","GB46236",249,352,2001,497,328,666,80,33,139,39,686,81,2.91350252864981,5.03971504484965,4.57097148250103,0.000447816931013007,0.418709875068772,0.0332435938458939
"20","GB46491",8,10,20,11,26,22,7,3,13,5,6,5,1.56013543258232,0.53824395018567,4.25887398178147,0.000812958967159164,0.418709875068772,-1.62413748563033
"21","GB46535",19,25,29,20,35,26,59,58,45,74,34,60,-0.837725279902378,2.44875393148935,-3.93199473611389,0.00153343687383384,0.418709875068772,-1.27791823464955
"22","GB47236",118,217,446,146,265,266,224,218,247,218,121,190,0.454932919789261,4.9462138719946,3.8546197739799,0.00178419661474181,0.418709875068772,-1.06281807618556
"23","GB47348",21,23,49,25,54,37,76,89,81,79,27,66,-0.755303290072669,2.77574325946563,-4.16208589001577,0.000980052481147413,0.418709875068772,-0.877768311327336
"24","GB47407",123,112,122,150,194,313,52,73,50,75,102,61,1.54088877025818,3.92089219643016,3.84684189983654,0.00181160927776188,0.418709875068772,-1.14252142345621
"25","GB48235",29,34,86,47,86,104,17,34,31,29,52,17,1.40031352580744,2.57239344453391,3.83021148179154,0.00187166823880036,0.418709875068772,-1.38393026141095
"26","GB48243",26,12,115,32,90,103,12,15,12,9,39,15,2.07750478311488,1.99807193805788,3.75610963181961,0.00216487576250509,0.418709875068772,-1.64922525620067
"27","GB48364",252,211,666,150,299,440,274,230,214,213,119,212,0.822998376050792,5.18186378677192,3.90962633787394,0.00160200047117526,0.418709875068772,-0.968797316430305
"28","GB48948",96,97,221,99,194,120,288,302,311,324,92,290,-0.685754972719742,4.72383932237247,-4.44522496720874,0.000568720926254447,0.418709875068772,-0.115259252618313
"29","GB49284",105,173,502,108,219,234,134,209,162,153,94,142,0.715626228773685,4.62012391967065,4.24691806641896,0.000831908846664194,0.418709875068772,-0.430868598512756
"30","GB49920",26,22,38,33,54,52,24,10,19,11,26,6,1.6078946740831,1.75577119919932,3.8004478900594,0.00198425705127674,0.418709875068772,-1.65097765757279
"31","GB50734",12,9,54,14,26,20,13,8,6,11,6,14,1.34571473948357,1.0015014887142,4.07329469335366,0.00116425423969218,0.418709875068772,-1.59682802077107
"32","GB50813",76,106,257,185,299,358,102,66,77,81,134,69,1.50144575871814,4.21565709535653,4.16977352055235,0.000965578335055205,0.418709875068772,-0.601535778703385
"33","GB52191",537,430,1391,472,559,998,388,330,526,339,289,626,1.01912350690204,6.24287063721806,4.00445646775809,0.00133118263416961,0.418709875068772,-0.823319228490304
"34","GB52318",531,448,858,1213,2284,3825,167,113,152,105,566,233,3.06041869757333,6.07533191993758,5.12176284179358,0.000160715860569745,0.418709875068772,0.859702123202843
"35","GB52428",2582,3477,9519,4875,4363,10373,2324,1890,2095,1464,2942,3227,1.43964928958792,8.96530475355045,3.80515710136389,0.00196599510774918,0.418709875068772,-1.32559330870142
"36","GB52681",76,129,257,75,169,179,124,135,105,102,48,132,0.671742293550301,4.10802719111602,4.2978374452763,0.000754220294042876,0.418709875068772,-0.3992840486836
"37","GB52687",13,32,67,57,56,72,18,16,14,17,42,17,1.55322158769455,2.10577150976213,3.86164260671497,0.00175980763016221,0.418709875068772,-1.46558173345644
"38","GB53054",34,47,227,65,126,159,39,32,42,31,98,14,1.74752557847465,3.06871732308372,3.89778916294468,0.00163953932323271,0.418709875068772,-1.18993478804375
"39","GB53431",76,84,292,88,211,220,99,71,140,79,77,82,1.00040620223944,4.04194915382826,3.9619704177197,0.00144621716240299,0.418709875068772,-0.937962317930724
"40","GB53833",38,8,34,36,69,94,4,2,7,3,21,0,3.50483274388758,0.812997409552633,3.86025160127783,0.00176461124918848,0.418709875068772,-2.01355145217233
"41","GB53925",2976,3406,7216,3549,3815,2431,3310,2209,1700,1539,1471,2729,1.11076399057537,8.65657418123468,4.42823646437862,0.000587462469440335,0.418709875068772,-0.397006450465247
"42","GB54197",8,9,19,8,17,14,6,8,8,6,7,6,1.06471283382811,0.472373209233101,4.06903947633304,0.0011739237588111,0.418709875068772,-1.8111108848695
"43","GB54541",1255,548,4259,539,2345,3436,497,515,444,360,328,757,1.96210286068121,6.95339144653282,5.13138901027752,0.00015791694316518,0.418709875068772,0.834136408390709
"44","GB54650",165,239,450,168,301,298,238,224,267,238,164,192,0.521001406673267,5.1128581942873,3.91063125972438,0.00159885418527109,0.418709875068772,-0.966868912626525
"45","GB54946",41,28,84,21,47,64,25,22,18,33,29,13,1.26526617936268,2.20694430812909,3.85743217644062,0.00177438865273858,0.418709875068772,-1.43576675801474
"46","GB55004",225,177,460,120,358,287,143,244,200,164,131,158,0.840493172797643,4.91224453559482,4.07565542825466,0.0011589248817006,0.418709875068772,-0.697852583120529
"47","GB55188",45,31,41,23,43,37,13,8,22,7,29,13,1.6771671183034,1.72957610594423,4.06027601975122,0.00119409722896793,0.418709875068772,-1.3513046042492
"48","GB55189",14,16,56,20,40,43,15,12,19,11,19,10,1.33950856457886,1.56145496236335,4.21831701295337,0.000879101528536763,0.418709875068772,-1.21419761044257
"49","GB55203",227,63,785,130,353,685,54,33,21,17,91,19,3.4397117558194,3.77759226164372,5.04455720819134,0.000185116180947842,0.418709875068772,0.441465328226057
"50","GB55516",105,48,205,76,171,150,82,68,49,47,53,48,1.29424382171084,3.55932074214934,4.19303294540346,0.000923105159895529,0.418709875068772,-0.658519848406927
