"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40080",54,46,46,86,38,36,32,25,33,34,32,23,0.905512404024031,2.49782736604436,2.7763602256989,0.0149539838618076,0.999955815361566,-4.32592512756235
"2","GB40114",8,77,24,113,93,45,178,143,270,57,34,108,-1.13555672639608,3.34075800367511,-2.60741918313217,0.0207927309642962,0.999955815361566,-4.27714970033851
"3","GB40273",51,128,144,158,131,85,156,104,114,34,43,135,0.439017497373959,3.82434864213936,2.54202114238348,0.0236010167421589,0.999955815361566,-4.22669792453393
"4","GB40398",87,105,167,146,185,122,122,123,146,58,83,132,0.438791793090309,4.11670841615279,2.727836512151,0.0164440341103385,0.999955815361566,-4.13852090950251
"5","GB40400",29,56,62,123,65,63,216,137,162,47,49,93,-0.641670215191888,3.53173487392265,-3.02556694687653,0.0091548594790854,0.999955815361566,-4.15339331904918
"6","GB40975",87,82,145,121,77,46,66,48,51,62,41,43,0.951440944634501,3.30481592142412,3.28531811731499,0.00547378386431912,0.999955815361566,-4.13388310176224
"7","GB41410",23,36,27,30,32,16,23,26,19,11,11,15,0.757220981797739,1.65686064941848,3.06459697848421,0.00847498235134476,0.999955815361566,-4.36226292067484
"8","GB42541",69,47,93,99,71,48,65,26,54,49,40,48,0.766959438341168,3.04338090315549,2.63399499768367,0.0197462462220735,0.999955815361566,-4.29611280205028
"9","GB42896",12,23,27,32,20,8,22,9,12,6,8,20,0.78129798344801,1.14717520240142,2.58528992451309,0.0217048375514374,0.999955815361566,-4.44793064684946
"10","GB43761",47,32,38,55,42,39,30,15,24,23,15,50,0.90706212961505,2.23525510841552,2.83573794962279,0.0133092355778711,0.999955815361566,-4.34150061802542
"11","GB43778",98,89,73,144,119,137,180,201,280,169,116,205,-0.698941893715312,4.3757595082777,-2.65246318999482,0.0190492350765385,0.999955815361566,-4.13978820879509
"12","GB43892",1071,4053,1127,2953,3391,3490,17416,8765,3068,4938,7469,4120,-1.36022080893435,9.15988350845455,-3.100593087294,0.00789240687543474,0.999955815361566,-4.23142989458062
"13","GB43988",22,13,24,18,32,16,6,5,12,11,7,17,1.321602729271,1.02424604059779,3.20129446850586,0.00646550281757661,0.999955815361566,-4.40122844628002
"14","GB44167",128,165,294,175,268,124,194,98,116,105,146,140,0.675962822824165,4.49937612783521,2.74233913151942,0.0159841508467158,0.999955815361566,-4.08990840647287
"15","GB44184",82,127,161,183,163,154,321,215,228,97,118,216,-0.287350014149503,4.56672515685664,-2.55277449230963,0.0231153929999303,0.999955815361566,-4.1444827609583
"16","GB44330",176,245,384,326,256,165,230,172,164,191,130,225,0.603161447745218,4.9642765082062,2.86783148789179,0.0124954118188629,0.999955815361566,-4.00840515113665
"17","GB44385",11,9,20,20,9,8,9,5,2,11,6,6,1.20753660300204,0.380461342010319,2.73688003864345,0.0161557709546603,0.999955815361566,-4.47328111623743
"18","GB44460",2,26,51,42,27,12,60,72,62,22,64,53,-1.15158047391736,2.22249029313019,-2.79858664409197,0.014316274606042,0.999955815361566,-4.35461176598213
"19","GB44824",140,378,744,319,584,187,307,164,221,137,143,365,0.812365106039502,5.27412310121611,2.87501596293046,0.0123200280123677,0.999955815361566,-3.99846403307249
"20","GB44950",45,82,109,106,87,82,55,73,92,26,53,87,0.604365444851023,3.36975322801957,2.79864376817256,0.0143146703772111,0.999955815361566,-4.22261056924851
"21","GB45063",72,35,61,78,63,48,23,37,37,49,19,48,0.948601903689847,2.70600921315782,2.70151472220621,0.0173118277439964,0.999955815361566,-4.31871596063664
"22","GB45525",3,11,17,12,15,12,11,2,8,4,3,11,1.0468252855174,0.243810584011104,2.70447567572635,0.0172120286020619,0.999955815361566,-4.48095034773629
