"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB49787",332,724,468,300,337,711,310,382,427,350,465,239,0.742864356974906,5.87181683008713,4.96719086104186,0.000215497817922102,0.374175662884952,0.679322446391703
"19","GB50085",503,1108,728,359,477,1026,468,669,587,562,518,279,0.774267046501268,6.376623091166,4.44678998955877,0.000571351611453884,0.374175662884952,-0.145613273256142
"20","GB50117",13,28,42,14,19,16,28,56,71,55,63,42,-0.927695687565478,2.24835010331818,-4.09755937977117,0.00111773120920791,0.374175662884952,-1.2346009044315
"21","GB50601",4399,11016,5532,4354,4772,12247,4146,5125,4475,5514,5472,2758,0.917514108866577,9.61572647527878,4.20175898153241,0.000913788897411416,0.374175662884952,-0.835288934916342
"22","GB50702",8,25,27,10,17,16,30,49,85,28,55,45,-1.10519324473808,2.00084275837136,-4.1530380939944,0.00100392526847856,0.374175662884952,-1.26858379856294
"23","GB51206",5520,15771,9189,5361,7850,15731,5633,7051,6450,8997,6957,3248,0.955724381805878,10.0886261258809,4.34345551094688,0.000695963395939704,0.374175662884952,-0.716985879572182
"24","GB52493",718,1176,1856,815,846,1644,399,1107,976,1375,925,472,0.884869618467206,7.10569023782645,4.06289519017872,0.0011954616864202,0.374175662884952,-0.795419056217524
"25","GB52632",169,533,337,182,212,595,172,292,271,286,274,106,0.828920252145747,5.23494997432248,4.17028009367178,0.000971028612609498,0.374175662884952,-0.561270821652653
"26","GB53010",9420,21389,13580,5785,10145,19583,7616,10658,8022,10987,8721,4206,0.993847776389309,10.4971842629277,4.18443380195724,0.000944850717900433,0.374175662884952,-0.983039393801567
"27","GB53749",8145,16283,11507,7085,9773,16868,7467,9601,8030,9973,9314,3776,0.936008598294036,10.3974239572042,4.2076699666464,0.000903432415253452,0.374175662884952,-0.938343860935706
"28","GB53946",7837,20262,12721,5480,9642,17677,7147,8845,8341,10420,8952,3750,0.956527362594107,10.3933781905668,4.21680970061315,0.000887655271072809,0.374175662884952,-0.926109141124645
"29","GB54301",2209,5887,3806,1902,2817,5486,2241,3085,2252,2814,2729,1128,0.9664558682832,8.66372425535822,4.46338464401725,0.000553591699552119,0.374175662884952,-0.351540265365038
"30","GB55098",95,138,202,119,93,128,77,82,101,117,87,46,0.959454625945015,3.89756899720962,4.97555575828735,0.000212204027371965,0.374175662884952,0.469544284473967
"31","GB55298",1666,3909,2718,1468,2015,5713,1667,2324,1695,2390,2098,1130,0.889888136495966,8.31880474924141,4.07705919075638,0.0011630534625996,0.374175662884952,-0.867269884114641
"32","GB55782",1399,4705,2312,1220,2235,4577,1328,1799,1515,2365,1882,864,1.01812066956796,8.14604156281131,4.26095083537422,0.00081534315604441,0.374175662884952,-0.582823295502911
"33","GB55895",1474,3153,1827,1132,1612,3199,1297,1785,1342,1609,1694,753,0.897900377400651,7.8907566081346,4.21201368738827,0.000895898672359634,0.374175662884952,-0.631197326524155
"34","GB40489",2017,5117,3750,1677,2276,6602,2149,2954,3221,2805,2819,1335,0.753744122706625,8.67218278650891,3.93804089932951,0.00152425187224455,0.375377876874651,-1.10161736533651
"35","GB41143",3920,9440,6108,2626,4221,8446,3601,4854,4907,5214,4412,2408,0.755726781266526,9.41369784278582,4.0024521705553,0.00134447335333398,0.375377876874651,-1.0839027672325
"36","GB41161",232,518,398,220,272,567,253,334,296,395,335,208,0.604447484375434,5.55299746199111,3.9441098017738,0.00150631361417027,0.375377876874651,-0.926658416598024
"37","GB41733",434,1312,782,474,588,1506,413,752,538,821,687,311,0.835568319186971,6.57347894614591,3.90967738724271,0.00161101949422549,0.375377876874651,-1.00745896542403
"38","GB43999",1278,3116,1995,1068,1268,2895,1361,1780,1675,1822,1608,852,0.667624579794389,7.89053039484607,3.89061560073896,0.00167214457130858,0.375377876874651,-1.11393553897842
"39","GB44462",5096,11657,6940,3652,4941,12415,4535,6137,6126,5453,6111,3172,0.789773976674001,9.75109806152583,4.01912669629825,0.0013015631776395,0.375377876874651,-1.10058658888383
"40","GB46882",2554,4951,2736,1530,2140,4944,2145,2445,2600,2216,2566,1274,0.821125931118683,8.51154153490772,3.919892514734,0.00157920454874824,0.375377876874651,-1.11493744814811
"41","GB48784",5855,15757,6572,4019,4553,12106,4895,6139,7383,4510,5584,3270,0.87673243799714,9.79777060355519,3.96414949718656,0.00144859537012619,0.375377876874651,-1.18157967263503
"42","GB50112",415,891,1339,390,596,823,411,735,1007,684,489,284,0.696330358879827,6.49012758128724,3.90305949309205,0.00163197873942585,0.375377876874651,-1.01455168489786
"43","GB50210",315,799,448,249,445,693,330,395,351,505,340,245,0.761241214225141,5.87743722110278,3.93785621548803,0.00152480115651324,0.375377876874651,-0.940268311848619
"44","GB50268",1760,3198,2185,1330,1722,4126,1468,2045,2103,1947,2150,1328,0.692806607097811,8.1981377164981,3.89661919489254,0.00165264224655975,0.375377876874651,-1.12563589217718
"45","GB52468",2820,6511,3350,1972,3124,7135,2388,2872,2938,3694,3068,1455,0.906721477444369,8.84659472671397,4.02322314039349,0.00129123708185247,0.375377876874651,-0.994469277735202
"46","GB48958",2543,5180,3145,1716,2666,6371,2172,2970,2463,3180,2665,1235,0.879174805110384,8.66650061079757,3.84011351822872,0.00184575999048119,0.375613440811192,-1.24534877006808
"47","GB53037",634,1626,930,677,819,2221,766,926,864,800,976,395,0.839774405597148,7.01883268049016,3.82267897485178,0.00190986622387343,0.375613440811192,-1.16810792551286
"48","GB53568",7650,20116,10584,6069,10986,22087,6705,9503,7383,11103,9833,4559,0.956656401386619,10.4509171268564,3.8564117709065,0.00178781146900264,0.375613440811192,-1.404754452284
"49","GB54964",623,1429,921,387,572,1435,602,750,675,735,697,321,0.78534829427097,6.67778084809944,3.84341933603612,0.00183385362038636,0.375613440811192,-1.11865504223909
"50","GB55708",2459,5745,3563,2041,2703,6510,2490,2891,3007,3634,3344,1584,0.751318011800119,8.82541226044259,3.81497768350678,0.00193890011928131,0.375613440811192,-1.29498004853468
