"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB42088",911,2136,2356,1757,2659,1290,1641,2884,1715,1516,2131,3477,-0.503665409197572,8.14022372516703,-2.90889875393706,0.0116282419805022,0.907513456577117,-4.15907080050082
"2","GB42480",24,61,57,46,57,47,44,85,29,46,81,80,-0.528407854780084,2.92850628006964,-2.94922318296959,0.0107431607042008,0.907513456577117,-4.23939215672477
"3","GB42728",149,455,638,369,348,141,80,242,74,120,192,255,0.848149817645817,4.93779073419468,3.4502661493958,0.00400218965184891,0.907513456577117,-3.81536060423067
"4","GB42745",3,10,8,7,4,8,12,14,5,6,10,23,-0.961524949669176,0.320821005992554,-2.96461361217703,0.0104231602029963,0.907513456577117,-4.45867207747006
"5","GB42768",20,70,62,77,60,28,9,52,16,17,14,44,0.972122730638082,2.22917946194044,2.88005482275649,0.0123049898527188,0.907513456577117,-4.33500009059798
"6","GB42796",5,19,18,21,13,6,19,27,17,23,22,18,-0.890789203675335,1.25647025770742,-3.26982186939932,0.00571269725488865,0.907513456577117,-4.37365785670271
"7","GB43782",54,139,231,137,181,139,46,135,49,40,131,114,0.591517990505923,3.89473914852537,2.90654907542358,0.0116819730547624,0.907513456577117,-4.11368024784252
"8","GB44285",102,302,418,241,247,165,115,204,101,99,177,178,0.483332542400766,4.70317937389343,3.82620296681671,0.00191316581433795,0.907513456577117,-3.71558322914654
"9","GB44351",6,14,17,18,9,14,5,6,4,2,12,7,0.882154489061638,0.332946706190895,2.88732675353533,0.0121308081741156,0.907513456577117,-4.46507972482548
"10","GB44678",108,287,394,277,301,157,151,261,86,107,211,186,0.362818206683735,4.80987071346012,3.00363604876679,0.00965336698815202,0.907513456577117,-3.95165795699184
"11","GB44724",12,26,36,22,26,10,10,18,8,6,15,8,0.761172375706019,1.11623736064264,2.99818026086349,0.00975751586021524,0.907513456577117,-4.41054839400221
