"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"21","GB46921",74,132,194,105,208,132,165,437,180,125,139,247,-0.777752643591137,4.56866246658734,-3.68538835355121,0.00249865585369301,0.855906502973334,-2.55729422684905
"22","GB48228",16178,55461,23618,62431,31888,11125,6180,20982,2757,6999,7326,2644,1.96769702106631,10.8959196777074,3.7980814488359,0.00200251638153761,0.855906502973334,-3.37398278659871
"23","GB48510",51,140,71,278,224,90,46,58,2,20,5,15,2.81998016802646,2.64210036949614,4.24240039357379,0.000844065320758479,0.855906502973334,-3.1718072263519
"24","GB48538",324,694,708,627,641,1007,384,572,472,220,322,252,0.636864424746817,6.11381386976577,3.93253774817884,0.00153931967258027,0.855906502973334,-2.29756909180154
"25","GB49173",112,239,213,215,182,322,76,156,181,58,126,71,0.792649580434909,4.40887442248363,3.66367366975498,0.00260773463380204,0.855906502973334,-2.64040384989621
"26","GB49281",3,1,4,4,7,1,9,12,7,7,8,21,-1.79758389575745,-0.230571944686122,-3.62827763435971,0.00279597253990497,0.855906502973334,-4.04734991501146
"27","GB50345",383,704,888,792,628,918,366,692,622,244,366,343,0.537423785921709,6.29237985497629,3.95396958709548,0.00147628175547816,0.855906502973334,-2.30653572515069
"28","GB52040",16,48,33,36,40,50,4,22,15,15,17,9,1.33808558234408,1.63629059140331,4.04101206197388,0.00124616350362966,0.855906502973334,-3.50201485883491
"29","GB52317",200,446,525,1359,948,299,88,462,22,86,91,123,2.18279285781222,5.0427987907059,3.86315879348219,0.00176284312123833,0.855906502973334,-2.52141573484329
"30","GB52708",121,409,413,348,280,326,165,323,228,86,139,68,0.783546828395625,4.93442096584264,3.65946232559633,0.00262944127219008,0.855906502973334,-2.5306693220977
"31","GB52910",24,71,50,67,53,58,27,50,40,13,14,12,0.924342552157127,2.32895079202444,4.23636054977121,0.000853939224669966,0.855906502973334,-3.16349353795696
"32","GB53756",186,479,314,1045,389,131,51,294,44,70,65,46,1.98598871951264,4.52383545704219,4.09794906523822,0.0011157842311524,0.855906502973334,-2.44336985560009
"33","GB55334",8,9,14,25,10,14,1,3,8,1,6,3,1.71301715214453,-0.043461986163836,3.95129727710709,0.00148399600886154,0.855906502973334,-3.94910586542994
"34","GB40304",350,474,580,497,356,419,219,519,288,150,228,168,0.669572413876409,5.57509234930687,3.57537584540688,0.00310324847067373,0.881071026487354,-2.55089073572081
"35","GB40537",225,429,508,446,441,594,273,482,381,137,203,259,0.445591331849045,5.62706912291426,3.5254399977993,0.00342455117249021,0.881071026487354,-2.58480977921299
"36","GB40907",132,245,499,194,372,181,271,702,341,364,315,619,-0.973443941353276,5.53627310199397,-3.41612838066987,0.00424988958176861,0.881071026487354,-2.67487430886218
"37","GB41241",156,343,341,390,342,384,223,364,247,66,156,109,0.655332728561782,5.07675069515753,3.47630575213026,0.00377344182644268,0.881071026487354,-2.65947891936495
"38","GB42074",177,252,481,281,484,196,422,1012,340,293,341,574,-0.870549129159574,5.72715884640846,-3.45437185243004,0.00394053982011852,0.881071026487354,-2.64465707031408
"39","GB42075",225,280,526,328,408,262,450,918,389,295,304,487,-0.658293614394537,5.79163660575037,-3.4058441560492,0.00433716584414843,0.881071026487354,-2.68692658471056
"40","GB43453",78,208,303,182,291,276,160,137,144,104,58,50,0.874411251993528,4.39039328246928,3.36313031163472,0.00471933456581467,0.881071026487354,-2.88347681833131
"41","GB44224",19,54,32,25,31,35,14,24,25,9,10,6,0.978451548602988,1.59591926905059,3.46323270327632,0.00387215730984352,0.881071026487354,-3.69695118099897
"42","GB45343",72,167,178,172,169,160,160,243,211,140,125,188,-0.428082164130083,4.55355547353867,-3.36678086715574,0.00468539211527767,0.881071026487354,-2.81172831015254
"43","GB45937",1525,3808,3105,3621,1799,2168,1306,3534,1781,677,960,724,0.823070637427428,8.02741336225062,3.51191498595422,0.00351721299947931,0.881071026487354,-2.99260397274666
"44","GB47141",12,26,34,33,57,41,54,70,74,29,28,41,-0.769788729608284,2.48118500981352,-3.55305239501943,0.00324294457318645,0.881071026487354,-3.3767069427972
"45","GB47805",492,789,547,659,2683,321,2402,10134,555,3593,7831,1840,-2.34443318689724,7.73218318202914,-3.52474848253997,0.00342922859675331,0.881071026487354,-2.94094557837406
"46","GB48216",438,1056,1136,1066,1015,1444,582,1039,815,351,483,353,0.577904811340623,6.75203014002127,3.52113173141387,0.00345379752101806,0.881071026487354,-2.73629615121512
"47","GB48539",396,902,761,734,577,573,373,1056,473,182,216,189,0.740186367501683,6.08189346292373,3.34924145768633,0.00485074036178969,0.881071026487354,-2.78271228205588
"48","GB51370",27,148,107,142,127,239,22,98,65,38,42,40,1.12368023180684,3.39584201033237,3.54499545686744,0.00329490772229951,0.881071026487354,-3.08042147370002
"49","GB52036",191,204,439,208,147,317,105,202,131,39,113,38,1.13460207092228,4.40539168105697,3.40366215983003,0.00435591344068841,0.881071026487354,-2.87539208326793
"50","GB55369",368,791,1119,766,737,1066,803,1188,1530,637,863,1101,-0.600660376634479,6.98834947456058,-3.43731534180474,0.00407560992963833,0.881071026487354,-2.84503188049026
