"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB44970",69,98,63,118,62,90,67,75,53,49,69,74,0.667797382168293,3.47486708025916,3.71308407663121,0.00235894767289161,0.962460467489986,-4.0323043363121
"20","GB45073",555,387,644,1196,566,637,1659,2920,1054,540,1369,1636,-0.796532833361752,7.14580076210731,-3.32721508271954,0.00505476051384197,0.962460467489986,-3.97777415477942
"21","GB45387",137,56,65,119,53,100,154,279,297,59,221,173,-0.818098375913262,4.21501346239846,-3.62671873818104,0.0027964304999525,0.962460467489986,-3.91059966871567
"22","GB46318",634,1040,916,1091,452,711,654,886,693,362,554,791,0.583898318110752,6.74838534128707,3.36560688674356,0.00468489954939842,0.962460467489986,-3.91742145130451
"23","GB46489",11,1,5,16,5,17,27,47,86,6,58,29,-1.94428305320802,1.25254635786723,-3.48672515438325,0.00368681658128084,0.962460467489986,-4.37636085656907
"24","GB47869",22,13,5,21,17,29,79,51,53,20,46,33,-1.13735707413266,2.03651782838866,-3.30628356379177,0.00526858844120753,0.962460467489986,-4.31384416738756
"25","GB47948",225,128,140,332,275,243,406,519,650,196,520,695,-0.837458785466392,5.58963960074846,-3.56353975946231,0.00316770026588611,0.962460467489986,-3.77217747590795
"26","GB48113",3,1,2,2,5,2,4,13,12,5,13,14,-1.51721380979994,-0.329274786428421,-3.7014971972868,0.00241335759213334,0.962460467489986,-4.43580368196386
"27","GB48238",62,40,34,107,54,95,119,191,156,53,181,111,-0.775979711194442,3.74303700294621,-3.45739206256099,0.00390695884561007,0.962460467489986,-4.03969300853409
"28","GB48868",12,7,17,30,20,17,29,45,60,21,36,42,-0.924840432783518,1.91854864712342,-3.20736328986909,0.00640806535695476,0.962460467489986,-4.33392297741151
"29","GB49185",64,57,45,111,84,110,125,325,169,48,230,230,-0.890650860286625,4.08039597857756,-3.21380624835197,0.006326877524082,0.962460467489986,-4.03778919643069
"30","GB49732",35,23,21,55,42,60,97,140,53,47,180,135,-1.11980660893127,3.20621287417187,-3.29149119345531,0.00542513783938199,0.962460467489986,-4.16876900217781
"31","GB50847",19,10,9,14,15,13,31,40,24,15,35,33,-0.834174157665187,1.5987320650903,-3.48274190884519,0.00371596190675211,0.962460467489986,-4.33399668426787
"32","GB51337",130,73,102,149,72,93,210,300,257,66,295,212,-0.754811523527851,4.44991717541969,-4.07309134424118,0.00116645484492924,0.962460467489986,-3.75223875736633
"33","GB51546",33,8,22,44,22,42,44,89,84,27,79,75,-1.00565044765577,2.60880492263254,-3.24482444215547,0.00595014813123781,0.962460467489986,-4.25595887408115
"34","GB51558",85,57,44,88,69,40,181,173,213,55,203,113,-0.958597563150951,3.85218601983846,-4.1279502977596,0.0010486680399961,0.962460467489986,-3.88841833277057
"35","GB51828",46,50,57,73,45,38,98,134,106,35,122,107,-0.627073283212351,3.40584300069514,-3.56425751243677,0.00316321449383219,0.962460467489986,-4.07776520648481
"36","GB52023",1813,1513,1424,2189,1448,1005,3841,9775,3714,1563,3030,2569,-0.859810252370572,8.46246984091398,-3.54698034640985,0.00327299383481656,0.962460467489986,-4.06542246303034
"37","GB52238",47,13,26,38,36,36,51,81,74,44,85,88,-0.866233824224866,2.82540736239969,-3.23741968457675,0.00603799647495555,0.962460467489986,-4.22807553086652
"38","GB52239",307,107,251,289,210,284,430,641,903,218,705,571,-0.90783682630381,5.7426490311766,-3.53009593371353,0.0033839908021069,0.962460467489986,-3.78914774848607
"39","GB52910",13,16,13,28,14,12,53,66,40,13,53,58,-1.18254749662135,1.99853461526328,-4.73819572096795,0.000327472823116636,0.962460467489986,-4.18134111633626
"40","GB52975",147,38,123,156,84,140,239,317,274,151,288,269,-0.967676139812257,4.63667915572569,-3.84966015729909,0.00180399436977868,0.962460467489986,-3.78578610677156
"41","GB53472",18,8,14,34,10,23,37,56,39,16,49,65,-1.01117909012081,1.98837337523142,-3.71774113432057,0.00233743074969006,0.962460467489986,-4.27235957719002
"42","GB53562",150,117,110,202,120,132,242,305,249,105,281,271,-0.481632537210045,4.7662849828719,-4.0109104865067,0.00131644053883525,0.962460467489986,-3.68903315930775
"43","GB53681",64,59,44,93,56,63,98,154,128,68,120,94,-0.490732654561878,3.65000335218423,-3.45951636983164,0.00389058101884087,0.962460467489986,-4.05132035811155
"44","GB54496",375,77,200,354,116,161,609,579,1033,188,581,450,-1.1547107723815,5.56138166657589,-3.61041790902287,0.00288779295506468,0.962460467489986,-3.7794108573681
"45","GB54851",157,61,42,157,51,44,203,270,257,54,242,162,-0.981258838665826,4.12448961865033,-3.4943973533467,0.00363132623240489,0.962460467489986,-3.96839242841912
"46","GB55292",8,3,2,10,8,10,20,32,28,7,27,18,-1.41682022560151,0.815796456587377,-4.11132063122092,0.00108302866305484,0.962460467489986,-4.36144165588017
"47","GB55293",101,57,70,107,89,98,154,196,206,83,211,143,-0.624261358723682,4.16230081401354,-3.5816357842042,0.00305654013683208,0.962460467489986,-3.9242020367816
"48","GB55481",51,15,21,47,45,65,87,126,81,40,157,155,-1.16605584864538,3.20591640849762,-3.49541693970105,0.00362401550294049,0.962460467489986,-4.13353078458146
"49","GB55520",32,14,21,26,19,34,51,66,75,22,71,62,-0.941516165524848,2.46802979502611,-4.06971212571011,0.00117413836777157,0.962460467489986,-4.16756614332206
"50","GB55618",14,17,16,31,17,23,50,50,54,20,86,70,-1.11395787586184,2.27494576882997,-4.33852476140688,0.000698718473239592,0.962460467489986,-4.17285199070007
