"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40142",12,14,24,27,7,9,3,1,7,5,9,2,1.46195075763454,0.247618377035146,3.59133595356463,0.0029790341869792,0.999974637921889,-4.43241870057317
"2","GB40337",89,206,165,118,31,143,31,72,84,26,65,50,0.837467375307668,3.51193792255718,3.01695596990569,0.00929718381025555,0.999974637921889,-4.18436072272667
"3","GB41735",549,365,547,438,173,246,197,171,284,135,206,106,0.712349655742027,5.26418355456717,3.06243079668933,0.00849732439766323,0.999974637921889,-3.9494726248589
"4","GB42087",32,33,45,41,16,48,41,41,43,25,52,40,-0.529015525122694,2.51044514042618,-3.00733146163582,0.00947578578411643,0.999974637921889,-4.30322005481584
"5","GB42217",969,2766,4358,1982,981,2967,713,871,1415,625,1630,944,0.724546009688391,7.75152799455386,3.03436233186647,0.00898258516580905,0.999974637921889,-4.12489093445848
"6","GB42218",2981,11246,14417,6904,3216,10163,2688,3026,3860,2650,5128,3000,0.725209250378754,9.51986678749115,2.84643306834475,0.0130146115285585,0.999974637921889,-4.28251111731254
"7","GB42262",21,34,45,39,6,47,6,5,16,8,14,17,1.13968999661932,1.37382105527165,3.23756649965331,0.00600568436565778,0.999974637921889,-4.38663369052048
"8","GB42917",140,131,137,123,116,171,196,156,140,151,189,136,-0.592455917973429,4.50385562664875,-2.93853349376387,0.0108549405811863,0.999974637921889,-4.03560452278555
"9","GB43007",1236,2890,3460,3513,2097,1720,700,1326,1285,870,1326,1056,0.813825635165912,7.91798551240657,3.16050085316753,0.00699714627237058,0.999974637921889,-4.11044905795408
"10","GB43211",56,79,64,64,50,82,89,74,65,64,107,66,-0.571482706003666,3.44344669939945,-2.9795462826905,0.0100106285812892,0.999974637921889,-4.19463223574141
"11","GB43239",123,142,186,132,139,207,164,232,205,140,236,124,-0.586750231382108,4.66612540540989,-2.85148571842885,0.012885900793768,0.999974637921889,-4.04166377424163
"12","GB43479",84,106,108,132,57,106,107,105,101,78,134,97,-0.417132432091967,3.93545252647708,-2.96426800770242,0.0103173062186775,0.999974637921889,-4.11906182545765
"13","GB43509",111,1010,523,782,1574,839,19,45,260,905,4,99,3.16668612363733,4.9831223361559,2.85810102652384,0.012719268080652,0.999974637921889,-4.16283218270697
"14","GB43515",19,35,22,5,49,24,40,66,106,52,45,28,-1.69148343640138,2.36712276463682,-3.35251836476211,0.00478130687056126,0.999974637921889,-4.27920230798638
"15","GB43602",48,53,76,83,24,86,18,17,41,26,46,36,0.667450488349246,2.64939084178758,2.73496232284731,0.0161965315482299,0.999974637921889,-4.33513854728028
"16","GB43988",11,20,18,12,11,17,30,35,26,7,32,16,-0.935267319291942,1.47996052968157,-2.96270789791482,0.0103491385300068,0.999974637921889,-4.39890541294204
"17","GB45147",1439,2454,2752,1574,582,1225,750,650,1412,421,938,585,0.687899082168241,7.3319596356833,3.20285188927098,0.00643366953837479,0.999974637921889,-4.04416946292413
"18","GB45639",37,37,55,49,32,45,17,10,32,14,22,30,0.738344427564566,2.15219270249107,3.00188534876162,0.00957834672916665,0.999974637921889,-4.34414287029716
"19","GB45960",82,102,134,118,27,77,58,28,47,25,62,51,0.627280970876011,3.18762608061441,2.92816409022314,0.0110792904368151,0.999974637921889,-4.24307587370774
"20","GB46527",35,78,56,39,20,72,31,18,38,12,22,15,0.782387518377815,2.26995121061738,2.91886063780633,0.011284457834431,0.999974637921889,-4.34417198412368
"21","GB47183",32,42,30,30,25,53,78,115,35,35,67,49,-1.06760525619076,2.787446868882,-3.14256142422531,0.00725038842323898,0.999974637921889,-4.25448386371755
