"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40421",18,24,61,14,31,36,4,16,29,6,24,9,1.30656883734289,1.50350023882711,2.74094972404755,0.0160428718714789,0.998742666013584,-4.42401882765744
"2","GB40609",13,8,20,7,8,11,3,8,8,9,7,2,0.929321321546933,0.313920414743122,2.5792366854091,0.021978717401136,0.998742666013584,-4.49344358380776
"3","GB41543",24,14,8,10,10,8,16,12,28,34,30,14,-0.841719070665738,1.28673624229496,-2.58345343567212,0.0217999073944212,0.998742666013584,-4.44993897050674
"4","GB42303",24,19,22,6,10,14,27,23,18,40,40,16,-0.71799610766101,1.60019998156546,-2.71149658618206,0.0169932779418704,0.998742666013584,-4.41827439684813
"5","GB42627",11,4,4,1,6,4,5,51,12,12,26,14,-1.65636202966699,0.410707131814907,-2.79003102441672,0.0145730163719498,0.998742666013584,-4.47500880995579
"6","GB42643",0,8,10,0,19,4,14,6,21,62,24,8,-2.28177308692306,0.264829195817001,-2.93099904364691,0.0110462501542398,0.998742666013584,-4.47004767189492
"7","GB42980",22,9,54,11,21,7,3,2,16,10,4,5,1.51861678122802,0.595852820629297,2.57857508463532,0.0220069004837398,0.998742666013584,-4.48513283543896
"8","GB44839",27,29,57,20,22,25,3,19,19,25,16,13,1.08484777776458,1.62261583395813,2.94005614185878,0.0108508387421054,0.998742666013584,-4.39423655785591
"9","GB44939",457,715,636,277,298,914,789,631,687,931,850,529,-0.461935216682098,6.53301166708891,-2.85511601255916,0.0128253732379543,0.998742666013584,-4.06097220374011
"10","GB45032",18,14,14,15,18,16,12,6,9,13,10,6,0.785783533165534,0.930293970264421,2.56072637472417,0.0227805123244958,0.998742666013584,-4.46953035114599
"11","GB45464",14,25,18,7,15,27,28,16,43,49,38,32,-0.890336125921892,1.85093711274124,-3.77270681837042,0.00209279915635585,0.998742666013584,-4.28832885346965
"12","GB45614",3911,3371,4968,1205,2163,2990,5897,3078,12967,7278,2777,6048,-0.897471343614759,9.2491737737383,-2.72959730979138,0.0164029014935857,0.998742666013584,-4.28076325341396
"13","GB45955",887,2652,1180,555,674,1234,948,1294,1989,3065,1738,1899,-0.634569222804945,7.68083028241409,-2.80051278437739,0.0142766024333126,0.998742666013584,-4.17078518616542
"14","GB46466",86,111,107,56,59,88,126,65,106,157,137,130,-0.419999754612681,3.91150430835428,-2.6148925465127,0.0205103132922591,0.998742666013584,-4.21689641370478
"15","GB46668",16,43,22,19,12,20,40,7,8,5,9,5,1.28453538234803,1.11309964522713,2.77285032304793,0.0150719250261387,0.998742666013584,-4.44328683200863
"16","GB47367",9,13,12,12,7,22,17,28,24,28,28,25,-0.949336220594367,1.43287998000771,-3.45059759150817,0.00395185265576284,0.998742666013584,-4.35989219739953
"17","GB47508",25,52,32,17,13,33,18,28,67,86,70,56,-0.778097203411769,2.45525136074996,-2.62507454368159,0.0201087001682413,0.998742666013584,-4.36811431103491
"18","GB47722",30,56,38,9,29,83,50,35,72,126,102,41,-0.816791132471855,2.84562991010354,-2.71561471239804,0.0168571696322625,0.998742666013584,-4.31980545876375
"19","GB48080",30,13,43,7,5,13,1,1,7,10,9,14,1.53951857073679,0.451251667321423,2.72959360184976,0.0164030203629489,0.998742666013584,-4.47939692877797
"20","GB48130",33,87,113,24,229,184,292,171,457,531,418,85,-1.65403164030649,4.54595284445206,-3.38841138607471,0.00446957010399383,0.998742666013584,-3.96556110250206
"21","GB48146",47,138,247,66,257,172,375,391,260,928,783,70,-1.37767132777923,5.04350188332891,-2.56383020767941,0.0226441268169296,0.998742666013584,-4.1429679140026
"22","GB48851",520,638,753,331,319,349,283,343,435,539,318,265,0.470380590964824,5.95106200028455,2.67126852895655,0.0183803032790953,0.998742666013584,-4.07666006630593
"23","GB49247",29,29,30,26,16,27,9,35,14,16,12,8,0.966302267598119,1.57260557747202,2.89520187597578,0.0118530629360304,0.998742666013584,-4.40135927664755
"24","GB49443",58,112,31,37,45,55,86,55,108,109,88,123,-0.751061343172663,3.41366755220976,-2.65490452655572,0.0189754338486894,0.998742666013584,-4.27113416070955
"25","GB49541",292,262,322,179,216,292,139,179,176,327,266,192,0.404816721026145,5.13897678679309,2.61903384162235,0.0203460389708207,0.998742666013584,-4.0908250355516
