"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40138",18,4,25,16,3,1,12,43,82,34,49,27,-1.92606411565748,1.3375898640753,-3.85902290514531,0.00176376639067376,0.999213025925639,-4.34667396457393
"2","GB40203",61,69,73,162,75,87,168,164,167,131,216,103,-0.656732126459929,4.12686959260207,-2.85936871753964,0.0127090088446279,0.999213025925639,-4.12268154141673
"3","GB40386",91,84,116,232,95,98,172,202,189,211,217,153,-0.515722973469921,4.48677486475123,-3.00704325235278,0.00949943161876569,0.999213025925639,-4.02524207007941
"4","GB40495",51,22,56,109,29,43,81,89,128,111,102,62,-0.753770471905083,3.3311199485824,-3.24441620110735,0.00593847639453723,0.999213025925639,-4.16110425536822
"5","GB40746",851,899,1178,1239,938,664,566,1164,1101,716,735,643,0.522273033667051,7.05329509627632,3.04991534902295,0.00872778704069055,0.999213025925639,-4.04908616493428
"6","GB40866",22089,27039,36641,40887,21461,17065,15776,31590,29143,20708,18094,12669,0.631307331720095,11.7922271855739,3.00646029432116,0.00951037589435721,0.999213025925639,-4.35775727114727
"7","GB40976",5057,7170,9214,6025,9101,4705,3342,6152,6565,3935,4721,3351,0.848762614248969,9.71776279419375,3.12988759567315,0.00745061665261004,0.999213025925639,-4.23841258609582
"8","GB41360",54,33,26,34,15,14,25,72,87,93,85,31,-0.924346532933375,2.60988905013789,-3.12956124433647,0.00745543155757985,0.999213025925639,-4.27748305244762
"9","GB41407",31,43,50,60,15,28,9,46,20,28,17,10,1.09963276671071,1.98947613953806,3.88345701989863,0.00168125979266952,0.999213025925639,-4.25652705782619
"10","GB41713",198,184,228,384,123,152,187,340,368,339,336,252,-0.333460744620676,5.22035367139289,-3.02703995888413,0.00913146352381886,0.999213025925639,-3.94220001308432
"11","GB41972",24,19,21,43,15,11,34,52,47,37,40,30,-0.665810684474646,2.14410921843023,-3.54479566056246,0.00327584662668826,0.999213025925639,-4.27449812037388
"12","GB43087",93,161,346,253,320,197,146,165,112,65,55,73,1.38165741314085,4.43763873133731,3.33497236673892,0.0049629909899948,0.999213025925639,-3.96068483707201
"13","GB43195",504,360,631,1227,319,524,692,952,1078,1243,996,685,-0.543128367576172,6.75411410830382,-2.97816038465177,0.0100569158409013,0.999213025925639,-4.04161019398361
"14","GB43282",164,176,320,345,237,206,147,278,220,196,129,136,0.618351108881055,4.96607192784457,2.87573761852414,0.0123063428591116,0.999213025925639,-4.00477512271489
"15","GB43582",16,2,14,20,5,7,25,23,47,26,28,18,-1.30610352021955,1.25879262433718,-3.45069987909141,0.00394625549244877,0.999213025925639,-4.37586546490765
"16","GB43672",12,17,31,27,46,24,11,21,12,8,4,9,1.42859143270659,1.28123718192579,3.10087760955385,0.00789091972786016,0.999213025925639,-4.40173523714059
"17","GB43718",858,1683,2853,3248,2127,1556,1080,2867,918,1027,521,663,1.17048724335088,7.72231889068335,3.07703256130808,0.0082720914829953,0.999213025925639,-4.10650261022964
"18","GB43879",1683,1169,2274,3123,1337,1246,848,2003,1477,1386,1250,674,0.757066592120154,7.77313436603197,4.21498570907541,0.00088166210137116,0.999213025925639,-3.87170870806679
"19","GB44435",249,189,203,399,141,172,371,352,429,357,423,277,-0.538629146032141,5.42289763865588,-3.55577256735348,0.00320551597781719,0.999213025925639,-3.77276420736869
"20","GB44545",3,5,7,9,4,5,15,15,13,19,35,9,-1.30952470064408,0.582293222670525,-3.75563212572494,0.00216104461260698,0.999213025925639,-4.40157659943883
"21","GB45748",11,47,61,14,3,5,143,98,33,76,50,74,-1.92551793033299,2.31155965129317,-3.17242196474993,0.00684881820463235,0.999213025925639,-4.32190107105688
"22","GB46429",833,529,672,590,291,239,616,1190,823,892,812,843,-0.582780022761617,6.61593781380294,-2.85981604809442,0.0126978348717982,0.999213025925639,-4.06426617707848
"23","GB46662",11,9,17,16,5,2,5,5,3,10,2,3,1.23063485147949,-0.0362878878452868,2.90098628415136,0.0117096805194244,0.999213025925639,-4.4816940525294
"24","GB46663",20,24,19,34,6,14,7,22,15,4,11,9,1.04761819792749,1.06743034486519,2.99465455404511,0.00973471308609824,0.999213025925639,-4.4222319011418
"25","GB47399",41,36,78,142,44,20,160,95,112,165,134,82,-0.9370591736594,3.58032501676765,-3.03307561180886,0.00902319389946516,0.999213025925639,-4.16969866104799
"26","GB47752",3,2,2,4,3,6,8,15,14,12,8,3,-1.17622170691665,-0.153546226600604,-2.90522632420304,0.0116123094108571,0.999213025925639,-4.48209608122625
"27","GB47805",8748,805,9303,1102,3593,7831,478,764,555,2683,321,1840,2.39977895873102,8.04483140940648,3.23551863637948,0.00604409820493185,0.999213025925639,-4.10169174506939
"28","GB47808",197,108,240,366,137,148,327,260,469,378,419,227,-0.631170189291459,5.25704176133052,-3.02274038192447,0.00920937351327408,0.999213025925639,-3.95156451999329
"29","GB47901",175,165,232,356,109,112,213,341,302,276,290,203,-0.338983253480932,5.05838907048494,-2.93382419620733,0.0109760551422468,0.999213025925639,-3.98266084266569
"30","GB48026",12,1,5,5,3,7,12,12,11,19,20,11,-1.2769786558441,0.36915986567103,-2.97982233286607,0.0100239796457275,0.999213025925639,-4.46128514212009
"31","GB48032",55,31,50,107,36,37,59,94,114,80,101,65,-0.528150293213966,3.29274029762519,-2.92567998549293,0.0111536713307036,0.999213025925639,-4.22588233075282
"32","GB49450",132,98,166,356,111,163,291,268,319,336,347,209,-0.669176911954747,5.03293541028049,-3.18750163302873,0.00664728640509422,0.999213025925639,-3.91219002221482
"33","GB49689",219,37,499,292,19,14,7,19,48,17,20,31,2.48450728094189,2.67945281212309,3.04471523374668,0.00881797232629081,0.999213025925639,-4.29540400862619
"34","GB50223",17,8,11,32,10,12,13,24,58,58,52,23,-1.03954012670561,1.73068423517462,-2.92667043352843,0.0111319205552607,0.999213025925639,-4.38607626921765
"35","GB50538",331,527,573,703,395,387,613,404,371,133,167,112,1.20306488707869,5.71453030666225,3.01458222669363,0.00935901346883654,0.999213025925639,-3.95095301525283
"36","GB50597",137,107,185,215,70,68,244,258,216,189,245,155,-0.56208075935652,4.62153519326275,-3.15869893808982,0.00703749884357906,0.999213025925639,-3.96432428218237
