"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40109",493,406,965,335,635,334,907,740,752,735,694,676,-0.623897418656434,6.54042886948604,-2.90748531207463,0.0115639486683415,0.999830603935647,-4.03765754550062
"2","GB40464",7,6,8,8,24,6,28,20,19,24,5,21,-0.970425615668841,0.971988036756519,-2.57052977312036,0.0223441287455996,0.999830603935647,-4.46671633600724
"3","GB41595",4,4,11,1,9,3,7,24,9,9,7,15,-1.12115848777813,0.164366641270186,-2.82166285094016,0.013689839961545,0.999830603935647,-4.48131007206539
"4","GB41616",50,67,107,37,64,31,55,78,161,111,88,91,-0.673983519759778,3.45828154037551,-2.95098667945561,0.0106138734899445,0.999830603935647,-4.20110408302632
"5","GB41660",8,5,11,3,15,2,10,13,14,17,6,17,-0.885728342279275,0.475693986904106,-2.73270683941314,0.0162963962829962,0.999830603935647,-4.47569993361453
"6","GB41890",8,1,16,8,15,11,27,14,17,41,13,24,-1.27977732510441,1.03212512497658,-2.71552044432958,0.016853037456591,0.999830603935647,-4.45309470089797
"7","GB42164",7,2,5,5,5,3,11,9,11,12,5,6,-0.893853148448519,0.00862065400400482,-2.57111361614027,0.0223188840384963,0.999830603935647,-4.50186758237286
"8","GB42220",570,393,1007,398,855,369,855,931,696,1052,512,860,-0.519328767914019,6.67413480047738,-2.76125076940409,0.0154112387404706,0.999830603935647,-4.09396547445028
"9","GB42350",51,62,94,41,69,26,50,76,145,125,34,126,-0.625541872664585,3.349180406329,-2.69293056349651,0.0176128943111638,0.999830603935647,-4.26783098192771
"10","GB42563",12,13,23,11,20,23,8,10,13,8,4,11,0.920623008727521,0.916237779031896,3.56049751576572,0.00317716872409001,0.999830603935647,-4.3908195449831
"11","GB42670",12,10,33,14,26,18,23,27,35,39,18,28,-0.591531927434267,1.77663648820673,-2.58345301779556,0.0217917310057621,0.999830603935647,-4.42058140283975
"12","GB43006",925,1292,2255,554,1219,494,1977,1815,2392,2025,668,2499,-0.803021362467795,7.65771670683152,-3.11068263495392,0.0077418264848296,0.999830603935647,-4.08594467997381
"13","GB43504",98,95,117,34,80,77,22,73,80,47,40,74,0.650498679984822,3.29442335105454,2.67360123012174,0.0182894200922536,0.999830603935647,-4.27846195279629
"14","GB43508",853,1642,1531,1094,2586,842,576,347,2218,1049,267,995,0.982999035012064,7.21056695917886,2.70267067153491,0.0172812665561891,0.999830603935647,-4.15680346736659
"15","GB43805",682,527,1880,378,1135,472,953,1264,2015,1772,730,1054,-0.756600868402252,7.17060515085552,-3.53092510764507,0.00336845989779431,0.999830603935647,-3.93227876285028
"16","GB44319",103,98,164,67,118,144,46,94,130,100,52,106,0.447277410754003,3.88645679729855,2.6856395702671,0.0178651742964787,0.999830603935647,-4.19951352079898
