"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB45287",133,47,95,129,151,134,167,280,115,124,193,162,-0.723516454668969,4.36681135939505,-3.3357986230457,0.00499558726289669,0.970635563491151,-3.93943203059438
"17","GB45503",8,7,9,9,16,4,19,20,6,8,16,18,-0.789832976980598,0.74828602332316,-3.02855359049097,0.00916281872553678,0.970635563491151,-4.43525000414736
"18","GB45530",7,3,6,13,22,15,21,17,12,10,47,29,-1.16120999398406,1.10417021783771,-3.08894211640859,0.00813420707314248,0.970635563491151,-4.40996125730085
"19","GB45649",137,127,87,224,192,109,109,141,51,58,134,117,0.43320237907843,4.14478466440175,3.21971323872012,0.00628327667890546,0.970635563491151,-4.00769547503985
"20","GB45733",74,43,51,82,136,114,98,142,107,92,211,146,-0.795456271078493,3.93440092169876,-3.36252598980793,0.00473868406801124,0.970635563491151,-4.01726163979386
"21","GB46680",36,28,8,19,58,21,64,70,23,42,63,61,-1.14524685047597,2.4440305935553,-3.92970582057049,0.00155435692274387,0.970635563491151,-4.18621649334663
"22","GB46705",1188,690,663,1188,1871,1000,2247,2470,732,1106,2208,2239,-0.792025645494951,7.66108044513721,-4.41709768954861,0.000607193956495791,0.970635563491151,-3.80726021801784
"23","GB46720",30,9,22,14,22,18,59,56,40,24,27,34,-1.16047647419391,2.03162054791001,-3.38451811134468,0.00453726182165506,0.970635563491151,-4.30136095605751
"24","GB47372",118,54,90,121,173,113,168,235,95,83,180,148,-0.544413660535459,4.24038516922481,-3.01869636689103,0.00934253451871093,0.970635563491151,-4.04529407844442
"25","GB47538",610,595,336,890,818,533,477,444,315,246,517,557,0.442871574905505,6.25597523197014,3.05063181579287,0.00877261166999156,0.970635563491151,-3.95552913984203
"26","GB47948",225,128,140,332,519,243,406,650,196,275,520,695,-0.906549302488719,5.58963960074846,-4.30884918077519,0.000746700083340061,0.970635563491151,-3.5440632641783
"27","GB48113",3,1,2,2,13,2,4,12,5,5,13,14,-1.47820094983403,-0.329274786428421,-3.47907150134772,0.00376471641151582,0.970635563491151,-4.45275289157501
"28","GB48868",12,7,17,30,45,17,29,60,21,20,36,42,-0.890481228928995,1.91854864712342,-3.05382135161935,0.00871761781377482,0.970635563491151,-4.34886078461921
"29","GB49046",11,1,7,2,9,7,22,22,6,6,18,13,-1.48822294187813,0.369274015044338,-3.17384438552448,0.0068791025377828,0.970635563491151,-4.44767358345466
"30","GB49150",36,21,15,45,66,50,61,67,38,44,86,51,-0.741159744394006,2.77206278656366,-3.03723683464108,0.00900734361634876,0.970635563491151,-4.26307550763208
"31","GB49342",348,268,314,451,468,327,316,343,171,173,339,315,0.325771567302514,5.56221640216623,3.08307705051191,0.00822886882199477,0.970635563491151,-3.90203112527769
"32","GB49535",141,174,230,262,333,205,305,326,215,271,481,361,-0.663777817369177,5.33190333395132,-3.72043208196719,0.00234091111261295,0.970635563491151,-3.70217292419385
"33","GB50091",111,43,94,131,139,142,183,207,179,186,186,175,-0.919177395069892,4.41333161094594,-3.53373890995919,0.00337994602938311,0.970635563491151,-3.88585659438964
"34","GB50229",39,27,39,61,85,48,60,93,43,39,98,88,-0.595096584829467,3.10346173420754,-3.23414593932772,0.00610666350707137,0.970635563491151,-4.18492948063586
"35","GB50415",190,108,135,147,168,241,241,262,222,178,351,269,-0.761257066797024,4.9404683596773,-3.32923453350796,0.00506078800651994,0.970635563491151,-3.85577398592846
"36","GB50837",357,114,187,302,421,326,466,713,179,305,535,481,-0.740503133288532,5.65304800115261,-3.06129694337709,0.00859005879432627,0.970635563491151,-3.91545440083943
"37","GB51558",85,57,44,88,173,40,181,213,55,69,203,113,-0.879282660066999,3.85218601983846,-3.54855223064275,0.00328268583292913,0.970635563491151,-3.99250494189967
"38","GB51653",10843,7638,3377,13876,20697,6726,24592,21733,6488,9239,21931,17839,-0.86682550385841,10.8169215650497,-3.03956530073552,0.00896609791285877,0.970635563491151,-4.31283707263364
"39","GB52238",47,13,26,38,81,36,51,74,44,36,85,88,-0.840340335511712,2.82540736239969,-3.11079237956986,0.00779096212086825,0.970635563491151,-4.24516539185381
"40","GB52348",594,381,163,592,586,333,260,208,183,158,357,277,0.694061522075246,5.55648190867983,3.06861285182217,0.0084670158694432,0.970635563491151,-3.91558098280673
"41","GB53374",77,66,64,84,106,50,167,113,76,74,138,108,-0.665640648939809,3.77442088310125,-3.96521336186581,0.00145046493265881,0.970635563491151,-3.91938249387702
"42","GB53562",150,117,110,202,305,132,242,249,105,120,281,271,-0.417177589702219,4.7662849828719,-3.11345391561166,0.00775014725462552,0.970635563491151,-3.9356495029307
"43","GB54204",76,64,56,84,110,79,120,107,60,58,139,120,-0.438317367603411,3.72233168580813,-3.095164322064,0.00803496217545408,0.970635563491151,-4.11289765365519
"44","GB54256",33,39,41,57,72,37,64,99,39,43,76,84,-0.620672448311101,3.05351425232304,-4.00445688339876,0.00134385266773829,0.970635563491151,-4.06855097962751
"45","GB55218",87,99,98,150,164,46,53,66,24,55,96,59,0.76942801821577,3.51066334782091,3.24144926263344,0.00601918958348497,0.970635563491151,-4.12300847881301
"46","GB55293",101,57,70,107,196,98,154,206,83,89,211,143,-0.609764568756594,4.16230081401354,-3.4930735303804,0.00366214806306353,0.970635563491151,-3.93532400803711
"47","GB55312",32,11,20,14,23,14,23,51,21,25,36,41,-0.916773189065033,1.88907304240581,-3.24632208278743,0.00596152341697276,0.970635563491151,-4.32901631877189
"48","GB55485",83,35,76,140,189,88,129,175,78,83,240,264,-0.783191503078705,4.1380502613216,-3.02952350258042,0.00914532133718944,0.970635563491151,-4.06420385706801
"49","GB55618",14,17,16,31,50,23,50,54,20,17,86,70,-1.01552315351055,2.27494576882997,-3.6219704236469,0.00284076282212187,0.970635563491151,-4.24335259131094
"50","GB55715",70,24,34,47,88,59,103,97,44,42,93,95,-0.702137701362841,3.22462749406354,-3.11583405482258,0.00771382756212369,0.970635563491151,-4.18949961845355
