"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41110",22,10,36,28,24,38,203,32,63,378,150,14,-1.89904406716291,2.80952246253126,-2.66853482048201,0.0184546437958275,0.999902563363904,-4.34100111521713
"2","GB41736",20,11,28,35,25,29,17,21,6,1,4,4,1.9993236992275,0.932484992211979,2.90731366880898,0.0115551280290652,0.999902563363904,-4.44720698115584
"3","GB42084",921,1478,1302,346,356,1010,944,1224,1523,1809,1554,735,-0.635755532225234,7.23925833649641,-2.89957777443172,0.0117325849496858,0.999902563363904,-4.11893371036822
"4","GB42178",709,1135,1033,1123,562,700,298,477,803,696,446,582,0.806902838417107,6.67906144220892,2.89117606684245,0.011928350019279,0.999902563363904,-4.06756176674047
"5","GB42369",16,39,26,17,13,27,34,20,42,43,48,25,-0.566722019465297,2.07688125497876,-2.63248890357883,0.0197964237920416,0.999902563363904,-4.39540014622331
"6","GB42539",25,47,66,10,14,30,32,25,11,11,13,1,1.42085984292368,1.42921388656195,2.56927334228609,0.0223807576406917,0.999902563363904,-4.44662169894873
"7","GB42895",150,148,218,120,93,194,61,81,171,203,112,68,0.527428141802246,4.26392037665198,2.53639361573984,0.0238506123366239,0.999902563363904,-4.19753088528892
"8","GB43202",194,196,228,75,117,162,117,97,160,106,115,49,0.686823758993027,4.26113102106159,3.06808832823843,0.00841175300872325,0.999902563363904,-4.05065089731087
"9","GB43313",17,8,2,4,4,8,13,12,11,15,23,11,-1.11197190072698,0.54256999923386,-2.64944648483936,0.019153818432554,0.999902563363904,-4.47995476634435
"10","GB43509",111,1010,782,1574,905,839,19,45,260,523,4,99,3.57093444898504,4.9831223361559,3.54999306399475,0.00323794513532123,0.999902563363904,-4.02968291330115
"11","GB43772",24,33,36,12,27,21,34,8,9,11,12,8,1.11002873965152,1.41759170645672,3.11989754387443,0.00759190526911965,0.999902563363904,-4.3920846758935
"12","GB43778",199,116,280,169,116,205,98,95,108,106,119,137,0.733443897787235,4.40655889808207,2.74142882347269,0.0160056754012978,0.999902563363904,-4.12341022284844
"13","GB43988",11,20,12,11,7,17,30,35,26,18,32,16,-0.875058158646217,1.47996052968157,-2.63422190604803,0.0197298060511316,0.999902563363904,-4.43546391134387
"14","GB44708",8,14,21,2,5,8,10,15,25,20,15,13,-0.813327590266412,0.826358872136044,-2.49335225717308,0.0259155055558525,0.999902563363904,-4.48047189544118
"15","GB44939",457,715,636,277,298,850,789,631,687,931,914,529,-0.505256208029503,6.53301166708891,-3.32241510157215,0.00508214667100033,0.999902563363904,-3.92800035231616
"16","GB45040",932,839,1187,758,474,676,570,232,832,857,383,425,0.757661055832842,6.58500348511614,2.87557126150981,0.0123005028010404,0.999902563363904,-4.06329699755553
"17","GB45464",14,25,18,7,15,38,28,16,43,49,27,32,-0.72310779075382,1.85093711274124,-2.65663553791116,0.018887531998078,0.999902563363904,-4.40877455782823
"18","GB45614",3911,3371,4968,1205,2163,2777,5897,3078,12967,7278,2990,6048,-0.939736038841964,9.2491737737383,-2.92032032492966,0.011262694017294,0.999902563363904,-4.25603590014316
"19","GB45713",220,237,289,125,158,285,147,124,211,216,175,162,0.39107473206429,4.86068344217287,3.09042179840136,0.00804809316906513,0.999902563363904,-3.95486324335411
"20","GB46029",24,37,19,24,17,34,67,47,35,49,54,27,-0.760339100783708,2.37891395683761,-2.65726837664231,0.018864263905301,0.999902563363904,-4.370548329892
"21","GB46597",215,239,132,157,127,137,99,89,103,202,115,88,0.575490316275228,4.37394868249869,2.57808560004809,0.022001889249234,0.999902563363904,-4.17351902601697
