"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"15","GB43728",3695,3292,2161,2040,4323,995,5303,4449,10040,7566,10561,5213,-1.07575963307821,9.3018484753864,-3.65961426823746,0.00259872819485251,0.97752210072063,-4.11099633028545
"16","GB43892",4782,8468,4938,7469,3391,3490,1073,988,5769,6089,3068,4120,1.33000684880681,9.18089026507286,3.26690005651704,0.00565922116261209,0.97752210072063,-4.16719011682535
"17","GB44330",193,214,191,130,256,165,72,171,103,113,164,225,0.910149511663513,4.60123080999947,3.50573137410713,0.0035238228849928,0.97752210072063,-3.85031235858575
"18","GB44710",211,238,74,81,376,142,292,312,420,942,240,698,-0.982750272288071,5.32717549638546,-3.27001370034226,0.00562436337910879,0.97752210072063,-3.8884342683321
"19","GB44771",180,237,95,104,273,130,235,171,323,426,345,263,-0.438989975142457,5.01965025318153,-3.13201101132265,0.00739528192759818,0.97752210072063,-3.92153559814817
"20","GB44909",367,374,182,214,450,267,359,317,569,636,538,509,-0.305610036821671,5.84414649937014,-2.97176234474116,0.0101557980776518,0.97752210072063,-3.95924119209359
"21","GB45029",178,402,123,141,201,216,88,83,168,203,206,250,0.705312287866053,4.73368122956617,3.20727838264401,0.0063698821886398,0.97752210072063,-3.91431777084744
"22","GB45041",188,220,98,107,277,173,278,168,333,438,317,315,-0.437404142412884,5.09557164399608,-3.29922438465745,0.00530761409468372,0.97752210072063,-3.86131172007981
"23","GB45515",109,149,70,69,220,95,144,179,264,267,217,201,-0.512018588529529,4.53352813241476,-3.21145989848948,0.00631726102068911,0.97752210072063,-3.96035911862558
"24","GB45954",1314,1377,384,1239,331,3105,189,166,363,732,220,657,1.99197982443057,6.44396696269709,4.06564399022035,0.00117072705609315,0.97752210072063,-3.71885152558105
"25","GB46249",135,137,59,60,237,70,183,171,236,303,206,208,-0.632443897838176,4.50729208140939,-3.23661875651282,0.00600967884323591,0.97752210072063,-3.96351657546542
"26","GB47029",356,426,196,149,651,230,482,798,695,970,544,676,-0.834233336514707,6.10447927585036,-3.51835184516255,0.00343680024217674,0.97752210072063,-3.81812326202099
"27","GB47546",16049,57295,4465,5604,603,8285,700,1655,3003,1426,397,2579,2.79517580264183,8.86173388660596,3.46427875160252,0.00382557232536543,0.97752210072063,-4.1167031526752
"28","GB47693",481,577,283,342,634,280,547,495,834,1273,749,883,-0.500615025627606,6.42412057055585,-3.31528556172365,0.00514111743714557,0.97752210072063,-3.90047856262664
"29","GB47805",8748,9303,3593,7831,321,1840,805,478,764,1102,555,2683,2.35386941072676,8.04483140940648,3.28799104550509,0.00542725754690885,0.97752210072063,-4.07817209115417
"30","GB47885",23,24,11,11,31,12,22,33,39,105,57,79,-1.10676621970561,2.18074619821283,-3.59854931700216,0.0029322203456566,0.97752210072063,-4.27220521073521
"31","GB48362",1147,1141,808,926,980,1016,529,599,1124,1043,1102,1215,0.56850603499806,7.17874968552946,3.41922874482218,0.00418306000122901,0.97752210072063,-3.95808018974236
"32","GB49078",19,18,12,20,46,35,60,25,83,73,63,96,-1.06132196025709,2.54426475646379,-3.69749213077551,0.00241141460651301,0.97752210072063,-4.21238329154169
"33","GB49385",46,29,51,50,17,63,4,10,12,11,43,36,1.67050324032755,1.90309255219796,2.97697213355227,0.010051783578987,0.97752210072063,-4.36973199873164
"34","GB49609",818,908,410,537,857,409,1129,940,1554,1582,1152,864,-0.549376735287841,7.03689201338901,-3.00640027653124,0.00948368590401113,0.97752210072063,-4.05388982097087
"35","GB50119",439,452,618,350,671,248,904,1000,1770,1950,958,707,-0.977593329276947,6.76201769415771,-3.31250468902198,0.00516956644802695,0.97752210072063,-3.94478929599304
"36","GB50218",907,504,127,234,118,656,154,48,140,151,134,95,1.89297218596604,4.86731034025038,3.96548777923705,0.00142371372671402,0.97752210072063,-3.74290167848711
"37","GB50477",51730,23248,5762,20405,17251,16029,2786,7533,6854,7232,24618,11929,1.53921300629175,10.8851635122511,3.27858162392468,0.00552954709978258,0.97752210072063,-4.2710510052922
"38","GB50506",253,330,234,218,482,175,481,696,525,686,563,475,-0.729177168885422,5.90056687383715,-3.24086209984743,0.00595929377044682,0.97752210072063,-3.88456823610405
"39","GB50866",120,134,91,76,151,88,153,97,297,328,205,185,-0.507538282777493,4.47688415656092,-3.13689410503057,0.00732404225358502,0.97752210072063,-3.98827795617679
"40","GB50883",141759,75560,47695,60574,31275,66794,18929,35974,92397,44664,17283,28255,1.32132124664265,12.7871334369696,3.06332679923654,0.00847330841205577,0.97752210072063,-4.3753374416564
"41","GB51223",261706,218415,82133,85718,12011,169417,11005,4835,81037,12516,1350,56667,3.35841317855833,12.3943837097093,3.3663289391769,0.00464590326278871,0.97752210072063,-4.33395498684072
"42","GB51306",19848,37674,3652,3130,534,4642,867,1565,289,1206,218,1301,3.19992535769214,8.22186919633211,3.69681310522629,0.00241464918883514,0.97752210072063,-4.01775017969314
"43","GB51673",172,53,32,46,41,213,26,17,36,26,17,36,1.83826314041742,2.71090286178491,3.62864614892808,0.00276276725527267,0.97752210072063,-4.19793255198982
"44","GB52161",410,571,329,330,821,327,741,543,1047,1120,769,859,-0.54365422420278,6.52653245172835,-3.48403871206113,0.00367861860020587,0.97752210072063,-3.86377796035513
"45","GB52184",877,70,160,205,276,433,20,106,51,58,17,90,2.85599506165471,4.05547589958016,4.26689764007835,0.000792220910656912,0.97752210072063,-3.90234708497148
"46","GB52446",202,225,140,140,213,134,294,224,501,520,275,369,-0.641081737741958,5.2324386813599,-4.29470342551124,0.000750829248466143,0.97752210072063,-3.57628305359262
"47","GB54258",1036,1267,751,463,1955,568,1460,1092,3110,3159,1758,1855,-0.734482630019937,7.65680545804712,-3.10097181180172,0.00786447906048723,0.97752210072063,-4.08550061610429
"48","GB54791",7,2,3,3,7,2,8,17,15,10,10,13,-1.17580650060523,0.114417680740175,-3.07385322873741,0.0082985098441354,0.97752210072063,-4.46634765364137
"49","GB55029",11323,865,619,3069,3611,6395,443,487,688,708,171,1688,2.6535457547611,7.57468099237141,4.09000966642004,0.00111644791051552,0.97752210072063,-3.86032995231957
"50","GB55545",27,44,23,17,78,16,32,155,99,104,141,106,-1.27022907293886,3.03305587563975,-3.24241271515584,0.00594098723713193,0.97752210072063,-4.21473341961289
