"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40106",163,96,158,247,202,246,39,97,123,166,103,170,0.939572028476178,4.39571845971671,2.58425734317979,0.0217651323308683,0.99886440663204,-4.17232267063584
"2","GB40316",49,68,96,46,28,72,27,39,49,60,66,41,0.549875702826852,2.96047385574766,2.59004750966691,0.0215222576230019,0.99886440663204,-4.32835054095653
"3","GB41279",29,25,63,24,16,49,57,73,73,39,72,50,-0.622629115704667,2.73409584589097,-2.64732544704287,0.019256564987891,0.99886440663204,-4.34181197338648
"4","GB41290",148,163,255,127,121,189,106,148,163,146,162,169,0.386531455395262,4.57386963544527,2.54148362006373,0.023643003594219,0.99886440663204,-4.15621538168435
"5","GB41618",10,8,7,6,7,12,12,12,22,24,20,9,-0.715402790960338,0.852317719057493,-2.50457066419942,0.0253880529524104,0.99886440663204,-4.4772306609021
"6","GB41834",95,65,129,51,46,102,106,129,139,114,125,101,-0.355292696072608,3.87289353845857,-2.67857620632925,0.0181196486294199,0.99886440663204,-4.20602335028312
"7","GB41896",38,33,72,22,27,44,62,63,100,78,76,70,-0.730171085174153,3.01241767467138,-4.64578167074949,0.000387967206418165,0.99886440663204,-4.01611181989832
"8","GB41965",31,10,26,33,25,75,21,4,32,6,2,38,1.65302030078085,1.4643624519137,2.4578066830148,0.0277767579128118,0.99886440663204,-4.4561087729288
"9","GB42194",18,33,21,11,9,21,2,6,10,16,20,13,1.09132035801611,1.00510673536756,2.56620317713513,0.0225395281683228,0.99886440663204,-4.46538721671559
"10","GB42424",328,256,378,426,413,360,203,293,331,256,210,355,0.686080818306442,5.57267327657493,2.53112370962977,0.0241207685929978,0.99886440663204,-4.11093785553394
"11","GB43167",41,41,85,26,33,64,27,53,37,50,51,19,0.524601652831286,2.66209402705957,2.5079114690445,0.0252251610041127,0.99886440663204,-4.36784299956469
"12","GB44024",1736,4773,11028,714,1462,5401,20,170,2858,338,619,382,3.42767358178777,7.15880118876229,3.54564506380983,0.00327430978548854,0.99886440663204,-3.97456474122334
"13","GB44253",19,12,29,29,19,28,14,8,15,15,11,26,0.861273754754148,1.45902966963596,2.51976859565586,0.0246550892727442,0.99886440663204,-4.4462482291669
"14","GB44492",430,383,942,195,293,519,643,756,888,699,624,422,-0.440370023982316,6.31504074802148,-2.66071231029882,0.0187613186726417,0.99886440663204,-4.10510834993498
"15","GB44625",10,12,25,7,12,14,7,8,10,10,15,7,0.666957809412996,0.778966862576627,2.62007099288989,0.0203042794940814,0.99886440663204,-4.46993413532028
"16","GB44765",110,58,123,59,67,106,114,117,176,151,122,104,-0.378150922397438,3.99746617342547,-2.77180175921138,0.0151022020775938,0.99886440663204,-4.16495858794368
"17","GB46118",806,953,1348,681,599,1344,698,887,1067,1092,946,640,0.331204812939074,7.09813924207486,2.50082630201035,0.0255718212742559,0.99886440663204,-4.21117280895635
"18","GB46223",2823,3407,3316,950,2730,2225,292,1567,1133,2258,2278,444,1.52568021288498,7.91291565163748,3.36698268487964,0.00466296106927458,0.99886440663204,-4.06443576125594
"19","GB47212",15,13,19,7,10,24,28,21,24,36,24,27,-0.640792926805351,1.57986358757408,-2.67097892837324,0.0183898965377207,0.99886440663204,-4.42388479181411
"20","GB48148",2938,2766,4162,2450,3261,2953,978,2527,2150,1426,1780,1994,1.0968698925355,8.46442146752992,4.45594161500197,0.000556136134507673,0.99886440663204,-3.92543748644296
"21","GB48372",21,16,39,22,26,51,16,10,21,18,11,35,0.937969191251039,1.75138773881797,2.7620839975837,0.0153923132904717,0.99886440663204,-4.40175408050288
"22","GB48511",20,8,35,5,7,30,33,28,45,47,25,27,-0.894603712076229,1.74270303777517,-3.07565950804316,0.00830164816445051,0.99886440663204,-4.37143040803705
"23","GB48720",119,76,174,42,68,144,127,133,220,182,154,114,-0.401913594800637,4.19499922415221,-2.72445443802757,0.0165678402664208,0.99886440663204,-4.1512620334583
"24","GB48850",42,17,69,17,13,76,69,46,129,78,104,42,-0.889225454095054,2.87297106697563,-2.90617700797528,0.011599114487309,0.99886440663204,-4.28770814899533
"25","GB48960",89,127,83,121,91,140,64,98,56,56,56,81,0.860935919769395,3.70579639271135,2.61954284812408,0.0203251175659221,0.99886440663204,-4.24486565121198
"26","GB49751",11,18,20,18,12,26,17,9,7,15,8,11,0.882884285502,1.09260999978618,2.55939660064561,0.0228383214854132,0.99886440663204,-4.46107448369093
"27","GB49979",14,13,31,18,16,35,13,9,15,9,15,11,0.981872206149766,1.27222004655303,3.55910493282515,0.00318835972855508,0.99886440663204,-4.36200923628212
"28","GB50034",49,112,96,56,71,76,99,6,51,4,12,49,2.09426312631067,2.61082800792396,3.23376449784645,0.00607100060978425,0.99886440663204,-4.27611237081109
"29","GB50043",328,539,460,483,326,597,306,530,286,238,367,344,0.690506099546405,5.89039518742175,2.4711397830467,0.0270746176852478,0.99886440663204,-4.14038480282771
"30","GB50144",25,19,37,24,20,36,19,19,22,19,16,21,0.67632938108251,1.81313764278266,3.13364030909155,0.0074020722959065,0.99886440663204,-4.35399264151215
"31","GB50309",14,7,25,9,11,14,2,3,9,9,14,5,1.24868361514999,0.466626540200393,3.51804892636359,0.00345790689737855,0.99886440663204,-4.42440042164321
"32","GB50525",355,417,574,344,315,426,224,411,485,379,462,248,0.445278299166496,5.84991461325562,2.70855041034377,0.0170905553948504,0.99886440663204,-4.05426796869864
"33","GB50871",742,1096,1368,769,765,1338,434,771,1131,884,933,982,0.530335799723436,7.10768739094851,2.50582724435854,0.0253266661558314,0.99886440663204,-4.2103601567474
"34","GB51487",65,64,136,80,60,120,40,92,109,78,62,45,0.534134741318178,3.52537462281052,2.62014491799552,0.0203013644113776,0.99886440663204,-4.2633383972089
"35","GB52258",387,199,606,224,245,412,559,422,730,465,589,404,-0.445918813185354,5.96673220209028,-2.77510371963127,0.0150048466246593,0.99886440663204,-4.04549255673192
"36","GB52766",701,818,850,973,563,600,647,572,768,820,505,253,0.726195974538253,6.62353113462472,2.52484791110885,0.0244146882765467,0.99886440663204,-4.16777330152087
"37","GB52996",28,24,54,23,11,53,3,18,26,24,32,6,1.21097252215283,1.64232071018326,2.97809192123288,0.0100661579805585,0.99886440663204,-4.38815092813478
"38","GB53860",631,2114,615,920,634,759,446,267,532,316,330,879,1.30765489606222,6.52557239519973,2.92064681904918,0.0112732458544973,0.99886440663204,-4.04090719430321
"39","GB54041",599,254,654,221,284,422,517,611,729,642,595,454,-0.399858457962228,6.16548979965914,-2.67754335151304,0.0181561612904556,0.99886440663204,-4.08890648255958
"40","GB54311",414,232,589,162,167,271,365,383,554,624,442,366,-0.44430001181318,5.74771666811145,-2.73266835007756,0.0163040029964339,0.99886440663204,-4.05126079003032
"41","GB54316",106,75,50,80,57,76,140,87,224,210,277,62,-0.908348692898998,3.98761123144056,-2.49191258471248,0.0260144430471663,0.99886440663204,-4.24484080964918
"42","GB54428",79,60,130,44,48,91,103,109,120,124,132,83,-0.375480969590084,3.76799307128013,-2.94773160142689,0.0106873185733358,0.99886440663204,-4.15604807841957
"43","GB54467",30,49,50,29,44,73,30,24,56,17,41,20,0.806983230590078,2.46617127416951,2.60583096281867,0.020873418691304,0.99886440663204,-4.36869734729241
"44","GB54468",66,54,71,44,66,68,21,53,36,67,51,52,0.666773297247393,3.00314203465333,2.58916275352181,0.0215591995971972,0.99886440663204,-4.32492823412079
"45","GB54786",31,22,36,19,23,52,10,25,30,33,19,23,0.619587485771558,1.97541291314153,2.51082089204893,0.0250841201253061,0.99886440663204,-4.41603703103957
"46","GB54923",453,645,939,622,625,797,275,660,653,640,544,477,0.646341699051275,6.49765710184136,2.99796001284508,0.00967909046456912,0.99886440663204,-4.00936955675275
"47","GB55007",496,232,550,906,1148,531,211,455,458,250,215,391,1.20135165210942,6.02373654977547,2.76097186737902,0.0154258593032078,0.99886440663204,-4.05289284160144
"48","GB55445",27,11,32,18,24,60,8,10,19,14,23,10,1.15974807967894,1.51921550913135,3.57947449918871,0.00306259543534996,0.99886440663204,-4.33979016546451
"49","GB55817",91,74,153,54,54,84,108,111,159,178,119,83,-0.365117852655369,3.93071890233649,-2.47697792412604,0.0267725493588993,0.99886440663204,-4.25025593145013
"50","GB55879",252,357,287,170,201,225,168,179,202,183,268,131,0.643567710570021,5.02319679969283,3.05412105958933,0.00866275276597748,0.99886440663204,-3.94837590017958
