"","x"
"GB48306",0.0346575199656432
"GB48312",0.0191689512536002
"GB48315",0.000132687134023655
"GB48323",0.00371781391965686
"GB48333",0.0109566282515086
"GB48346",0.000260919994617872
"GB48349",0.00885286909058459
"GB48355",0.000133493235090629
"GB48358",0.015789183506153
"GB48362",0.040326467770758
"GB48366",0.00198845525322066
"GB48369",0.00517936508560401
"GB48373",0.00600665503299646
"GB48376",0.00026843342682348
"GB48379",0.0455930164296673
"GB48385",0.0159073730149618
"GB48386",0.0450905457109916
"GB48387",0.025389905796322
"GB48412",0.0358228002973513
"GB48415",0.0441407197172049
"GB48424",0.0424099372713755
"GB48425",6.57412973748699e-07
"GB48433",0.015689849361442
"GB48474",0.000611926896789493
"GB48482",0.0257071175646342
"GB48497",0.0116706245287342
"GB48518",0.041015203670357
"GB48539",0.00184455504477175
"GB48565",0.0101739206296358
"GB48571",0.0225510749579789
"GB48578",0.0223021722453434
"GB48589",0.0200192627854017
"GB48619",0.0133505776650357
"GB48630",0.00184469484954323
"GB48639",0.000322298468995671
"GB48641",0.0421596114077868
"GB48642",0.0300561411543025
"GB48644",0.0201847995190126
"GB48645",3.65297135217878e-05
"GB48646",0.0269255790032455
"GB48658",0.0201504014096648
"GB48665",0.0272884194731175
"GB48687",0.0295838584522866
"GB48695",0.00659566235207143
"GB48699",0.0450572199448962
"GB48704",0.0201653198432453
"GB48705",0.00159385517423067
"GB48706",0.00854718721415933
"GB48707",0.00914367603368425
"GB48748",0.027003157175825
"GB48754",0.0425473161049091
"GB48778",0.0154144381152142
"GB48780",0.0114003362371225
"GB48783",0.0410073585926297
"GB48798",0.0091361772299354
"GB48811",0.0269291482024591
"GB48823",0.021285587174943
"GB48828",3.54809698328575e-05
"GB48831",0.0223810680525295
"GB48835",0.0029833384610346
"GB48836",0.00672323941650774
"GB48840",0.00361567707561183
"GB48848",0.0480149892383942
"GB48857",0.00592052121639309
"GB48858",0.00154712301558514
"GB48861",0.000402980847721213
"GB48881",0.0494065848864429
"GB48886",0.0180217640546719
"GB48892",0.00105015401496104
"GB48912",0.000377560421210432
"GB48913",0.00086048869830324
"GB48914",0.0104695550352598
"GB48927",0.0180217640546719
"GB48935",3.94996359903163e-05
"GB48944",0.00760587606081812
"GB48963",0.0212536833993406
"GB48967",1.73650997205802e-11
"GB48972",0.0351532833768749
"GB48983",0.00721326920563144
"GB49010",0.0107210139929098
"GB49028",0.0135234732783665
"GB49066",0.021274962710741
"GB49101",0.0480146093034238
"GB49106",0.0174983004470934
"GB49111",0.0331671264629372
"GB49112",0.00027629409397324
"GB49113",0.000935076722392349
"GB49149",0.0216191126417531
"GB49158",0.0351615277144134
"GB49161",0.0473477410540045
"GB49167",0.00337988861746161
"GB49168",0.000341938581089684
"GB49177",0.0119147596810655
"GB49193",0.013461134403522
"GB49220",0.032343202566173
"GB49233",0.00051823008138238
"GB49242",0.0024303324766942
"GB49246",0.0120222264544873
"GB49250",3.54809698328575e-05
"GB49268",0.000500622480891128
"GB49273",0.0466079075083329
"GB49276",0.0242014052658105
"GB49283",0.0040822972894771
"GB49299",0.0142151259294534
"GB49308",0.00926831795780169
"GB49320",7.66214159816589e-08
"GB49336",0.0124184926391626
"GB49338",8.59642645132269e-06
"GB49351",0.0354441643572767
"GB49352",0.0468235360984921
"GB49357",0.0424581403370046
"GB49359",0.0166381726019157
"GB49388",0.000861374674109014
"GB49402",0.00236481432293622
"GB49408",0.0241453221948461
"GB49414",0.020952240374286
"GB49415",0.00458488938260694
"GB49417",0.00729540117942278
"GB49418",0.0120483496392571
"GB49427",0.00450445484518843
"GB49432",0.047614815418607
"GB49443",0.0486947295590249
"GB49453",0.0264677623865146
"GB49456",0.000435435955705459
"GB49476",0.000609867513415489
"GB49485",0.0281418990493273
"GB49487",0.033195075587575
"GB49516",0.0294514850646019
"GB49520",0.000543733838760908
"GB49521",0.0168904322323998
"GB49522",0.0142837494281445
"GB49523",0.000609867513415489
"GB49524",0.00238216248444172
"GB49527",0.00226883489187153
"GB49535",0.0142341869463378
"GB49539",0.0460708346568995
"GB49541",0.000126559101380958
"GB49544",0.000166994366028817
"GB49548",0.00157580801685036
"GB49555",0.000100237899118969
"GB49565",0.0423897144617496
"GB49567",1.2193311290637e-06
"GB49568",0.0167059609970227
"GB49575",0.0491162764412018
"GB49590",0.0129900855642041
"GB49605",0.0165901469877461
"GB49609",0.0234735888964556
"GB49624",0.00714709224500763
"GB49629",0.00425117020166897
"GB49633",0.0164759592627732
"GB49634",6.06871936523183e-06
"GB49641",0.0368874985459917
"GB49650",0.00214276456492055
"GB49657",5.47961100093605e-06
"GB49723",0.00514989463546696
"GB49727",0.00509019886485354
"GB49728",6.52077552235964e-07
"GB49732",0.0276704578888653
"GB49750",0.00224102993858183
"GB49755",5.55457987468903e-06
"GB49762",0.0352389833526232
"GB49773",0.000928029278525103
"GB49774",0.00579605305291412
"GB49778",0.00112292385242643
"GB49793",0.0275863672529667
"GB49794",0.00011286054123749
"GB49807",0.0230637357889369
"GB49826",0.0202129119638258
"GB49829",0.00158180648455107
"GB49836",2.91452082061167e-05
"GB49838",0.0376879566059134
"GB49854",0.0104695550352598
"GB49869",0.0283703982409928
"GB49870",0.0323091825734866
"GB49872",0.00576273709500772
"GB49890",0.0355431057502806
"GB49918",0.00474926114696667
"GB49921",0.00253246879185914
"GB49937",0.027413102651675
"GB49945",0.0303022139796028
"GB49953",0.00439501188064368
"GB49956",0.002795744645492
"GB49959",0.00226883489187153
"GB49977",6.2178046484633e-05
"GB49990",0.000847402499115656
"GB49991",0.00142062415363562
"GB50011",0.0230637357889369
"GB50013",0.048527815880132
"GB50017",0.0227280810606059
"GB50018",0.0264677623865146
"GB50022",0.0142151259294534
"GB50024",0.00989196565233704
"GB50032",0.00101118201592684
"GB50035",0.0237532945886529
"GB50036",0.00926831795780169
"GB50037",0.00594376574475255
"GB50047",8.40098143480441e-06
"GB50048",0.00854718721415933
"GB50091",5.89041443860575e-06
"GB50094",0.0424581403370046
"GB50099",0.000124753156965802
"GB50101",0.0223971285429018
"GB50102",0.0013342757569691
"GB50103",0.0152067089242075
"GB50106",0.044619194641058
"GB50108",0.0413527669979351
"GB50124",0.000275519492022877
"GB50125",0.0157906434576768
"GB50131",0.00249200563148854
"GB50142",0.0024303324766942
"GB50147",0.0259077713864047
"GB50151",0.00154761105637003
"GB50170",8.97051795083383e-06
"GB50171",9.16149480628071e-11
"GB50177",0.00444945066189805
"GB50184",0.0225647560963516
"GB50185",0.00079006315395057
"GB50197",0.0290070620923842
"GB50205",0.0481351283701567
"GB50207",0.00435794621198738
"GB50208",0.0016890918017492
"GB50213",0.0412833247511189
"GB50216",0.0499769301330285
"GB50224",0.000215662861587365
"GB50232",0.00101982649622687
"GB50238",0.01419208450535
"GB50247",0.00239592885208307
"GB50269",0.0480694076136998
"GB50270",0.0147268423758536
"GB50273",0.0347323202190234
"GB50281",0.00749409295754941
"GB50284",0.00671172559324893
"GB50288",0.0139782540313233
"GB50289",0.00361876945559342
"GB50295",0.0480146093034238
"GB50301",5.88840019429896e-05
"GB50303",2.25441613692689e-05
"GB50323",3.09008461672081e-07
"GB50334",0.0216191126417531
"GB50336",0.00614289767680696
"GB50338",0.0169020007727526
"GB50343",0.00183276116503361
"GB50346",0.0185999639975693
"GB50350",0.0289281922186694
"GB50356",0.00499377192651705
"GB50360",0.00394246372253363
"GB50368",0.045435234790888
"GB50371",0.00244921362221217
"GB50378",0.012528599986825
"GB50381",0.00417141647407434
"GB50382",0.000262556388485306
"GB50383",0.0137866682639366
"GB50385",0.0395507948082499
"GB50386",0.0145944926710024
"GB50387",0.0055571328772571
"GB50388",0.0201427584650988
"GB50397",0.00130162129344703
"GB50406",0.00820993634665246
"GB50407",7.23923388323673e-05
"GB50411",0.00331190684919909
"GB50415",0.0158434648084394
"GB50416",0.0199784664556923
"GB50420",0.0415756466116676
"GB50439",0.000237156411855085
"GB50441",0.00117057124777259
"GB50448",0.000662932240076635
"GB50453",0.00288640565206564
"GB50454",0.0204407846542035
"GB50475",0.00669840367385244
"GB50482",0.0474266256373881
"GB50495",0.0456904183412465
"GB50505",0.00519317147433749
"GB50508",0.00465819030139444
"GB50509",0.00103631764396538
"GB50511",0.0277508369828609
"GB50519",0.0347858470236501
"GB50525",6.44208796422263e-05
"GB50531",0.0112916559900991
"GB50561",0.0355431057502806
"GB50586",0.0117141869064598
"GB50609",0.0350430666128284
"GB50610",0.000298262710265872
"GB50620",0.00337988861746161
"GB50631",0.00460274198869234
"GB50635",0.0421441549099789
"GB50640",0.0120483496392571
"GB50655",0.0321743923572345
"GB50668",0.00343353962789186
"GB50672",8.32706707927228e-06
"GB50683",0.0354441643572767
"GB50686",0.00486575175964384
"GB50690",0.0201427584650988
"GB50694",0.0417824544007638
"GB50724",0.00225204745278368
"GB50727",0.0186319314383278
"GB50731",0.0300476748198917
"GB50746",0.0103959054821661
"GB50747",0.0120350583241067
"GB50772",0.000592467705017454
"GB50777",0.0279097002966317
"GB50795",0.000269012098287371
"GB50808",0.0140511572349504
"GB50809",0.0255902032875465
"GB50819",2.91882712013428e-06
"GB50821",0.00594376574475255
"GB50827",0.005654522034233
"GB50828",0.000272013489517152
"GB50831",0.0201299656036879
"GB50833",0.0307111609543535
"GB50837",8.56107778337775e-05
"GB50846",0.0147841371894587
"GB50859",4.44724004732322e-07
"GB50865",0.00714709224500763
"GB50866",0.000169293611883351
"GB50872",0.00259985347490143
"GB50874",7.97687005109446e-05
"GB50881",0.0271047940028542
"GB50917",0.0297181753022261
"GB50920",0.0150070847917604
"GB50922",0.0143605155028633
"GB50929",0.0331597795865154
"GB50930",0.0024303324766942
"GB50931",7.88372018481747e-06
"GB50933",0.000217906111488796
"GB50942",2.63007959181957e-06
"GB50946",0.0208184996851594
"GB50950",0.0460317501273503
"GB50953",0.00205055639605577
"GB50954",0.00394246372253363
"GB50958",0.0111597988238613
"GB50959",0.0164424995205878
"GB50962",1.41591131704592e-08
"GB50969",0.0309232691428887
"GB50970",0.0262642764876026
"GB50974",7.53891615917301e-05
"GB50975",0.0324218285167215
"GB50976",0.000846778155866925
"GB50980",0.0310657259041352
"GB50981",0.000578200166633159
"GB50982",3.9647772029715e-07
"GB50996",0.00513326539040557
"GB51000",0.00199490268741108
"GB51009",0.0430228866521469
"GB51030",0.022461338626094
"GB51048",0.00232013369787345
"GB51050",0.0383191745498084
"GB51058",0.00886693926568854
"GB51059",3.02682640759853e-05
"GB51061",0.00242336472327319
"GB51063",2.33203133592043e-10
"GB51066",0.0462956409400114
"GB51067",0.0232607995297099
"GB51069",0.00499379145446333
"GB51077",0.017049147060697
"GB51079",0.0122062060009432
"GB51081",0.00200108087615884
"GB51088",0.0316705863262885
"GB51104",0.0361516539152228
"GB51108",0.00119638109083583
"GB51122",0.00234408165761482
"GB51214",3.60845962862361e-10
"GB51231",5.89191284053856e-05
"GB51247",0.0309954212739344
"GB51257",0.0361655091229061
"GB51258",9.6256061268771e-05
"GB51264",4.66537301163855e-05
"GB51271",0.0480149892383942
"GB51276",0.00153103529006508
"GB51284",0.000221908183014405
"GB51290",0.0168904322323998
"GB51304",0.0114264926089139
"GB51315",0.00028193376730101
"GB51326",0.0410609570993817
"GB51342",0.00668394917172169
"GB51354",0.0466079075083329
"GB51356",0.00212159678618444
"GB51358",0.0145944926710024
"GB51359",0.044619194641058
"GB51366",0.00664649252334571
"GB51367",0.0101109788471799
"GB51372",6.63704946065949e-05
"GB51395",0.0178068602813543
"GB51398",0.022110582476206
"GB51400",0.000248494692369705
"GB51406",0.0122892461210135
"GB51408",0.0113133264372909
"GB51427",0.0147841371894587
"GB51433",0.0247168827521538
"GB51440",0.0318339627344866
"GB51441",0.0088635659502422
"GB51484",0.0166140438818164
"GB51498",0.00496885613971644
"GB51499",0.0151116903484226
"GB51502",0.0480149892383942
"GB51524",0.0200140810977981
"GB51534",0.041178478193152
"GB51546",0.0200760684348266
"GB51548",0.00332698487270865
"GB51550",1.50562347733381e-05
"GB51553",0.0119147596810655
"GB51581",0.000215289901103963
"GB51590",0.0287045225705246
"GB51597",0.000969929738094105
"GB51598",0.0264433424118848
"GB51611",0.0397147856590421
"GB51612",4.02576370702262e-05
"GB51614",0.021028585787778
"GB51617",0.000518244220381867
"GB51619",0.00841021144492138
"GB51622",5.88840019429896e-05
"GB51627",0.0210976937415037
"GB51628",0.0236121844504246
"GB51632",0.0405608404941419
"GB51636",0.00476251829533187
"GB51637",0.0261046606815761
"GB51642",0.0141525404895584
"GB51652",0.00772811675673395
"GB51653",1.05347833956088e-06
"GB51654",0.0104176978548483
"GB51657",8.56107778337775e-05
"GB51658",0.0155402991989864
"GB51668",1.7060221620589e-05
"GB51673",0.0394592474277257
"GB51674",0.00206524745861729
"GB51682",0.0486952278781525
"GB51690",0.0436083741442611
"GB51698",0.0403185742799059
"GB51701",0.0147841371894587
"GB51709",0.0021655316287702
"GB51710",0.00109328677162452
"GB51714",0.00592052121639309
"GB51718",0.00176020487249377
"GB51719",0.00958631238549316
"GB51720",0.0107210139929098
"GB51729",0.0318339627344866
"GB51739",0.0125241657091405
"GB51748",0.000134884224414709
"GB51749",0.0274073988560935
"GB51755",0.0245258673418252
"GB51760",0.00712350193015418
"GB51761",0.00143602250054645
"GB51768",0.0140897444027436
"GB51772",0.032178572221308
"GB51802",0.00300769982658398
"GB51805",0.000604457468955546
"GB51809",0.0070453943772282
"GB51828",0.0462130015384084
"GB51841",4.698991195422e-05
"GB51844",0.0462130015384084
"GB51874",0.0281707490484575
"GB51883",0.022110582476206
"GB51884",0.0394633912031917
"GB51901",0.013364965993177
"GB51904",0.00648775222505828
"GB51911",0.00581400517553979
"GB51939",0.0317458119250395
"GB51940",0.000444646794981748
"GB51956",1.99874810248798e-06
"GB51964",0.0091361772299354
"GB51983",2.14617496367071e-06
"GB51984",0.0331597795865154
"GB51992",0.0457535192702561
"GB51994",0.0055571328772571
"GB51997",0.000341222255809135
"GB52002",0.0205787018193165
"GB52012",0.0379331263909985
"GB52017",0.0296603512998363
"GB52021",0.0400229203820881
"GB52025",0.0349276074173563
"GB52036",0.0491162764412018
"GB52042",0.0179751153261287
"GB52046",0.0497021859659517
"GB52058",0.0138444101094687
"GB52061",0.00557463674366173
"GB52070",0.000144315279994563
"GB52071",0.0328527033227033
"GB52072",0.000140090872808607
"GB52090",0.0326071660916263
"GB52093",0.000341938581089684
"GB52095",0.000932154757226726
"GB52106",0.00809778825841275
"GB52109",0.0410073585926297
"GB52114",0.0162583964113157
"GB52123",0.00880603848590126
"GB52133",0.0287045225705246
"GB52144",0.00238363832456281
"GB52146",0.00259985347490143
"GB52153",0.0416502354804439
"GB52155",0.000195916344735889
"GB52168",0.0470264482443105
"GB52173",0.013434543283031
"GB52190",0.0255902032875465
"GB52197",0.033698968703903
"GB52238",0.0209356049443686
"GB52239",0.0124972615890711
"GB52244",0.00123617864277132
"GB52245",0.000269012098287371
"GB52248",0.0117277885196258
"GB52252",0.000340419903749662
"GB52253",0.000166689822720891
"GB52254",0.0102382656828618
"GB52258",0.00366712030844135
"GB52259",0.0473477410540045
"GB52262",0.00283412689862416
"GB52266",1.1131738268145e-05
"GB52278",7.28081052347185e-05
"GB52283",0.000396235907817846
"GB52294",0.00412234516916344
"GB52303",0.00922834495007109
"GB52304",0.000346013075543776
"GB52318",0.000903707293791336
"GB52321",0.0162128023609587
"GB52325",0.0277976334415987
"GB52331",0.00667835965983308
"GB52422",0.00460790870518569
"GB52427",0.0213402887749527
"GB52433",0.00080863297572506
"GB52438",2.82903186263531e-06
"GB52442",0.00235443925350459
"GB52446",0.0368124946719675
"GB52456",0.0273920414004963
"GB52463",0.0123298757913634
"GB52473",0.045463828811891
"GB52499",0.0361431876837406
"GB52506",0.00108223827085003
"GB52511",0.000237156411855085
"GB52514",0.0483401899727819
"GB52523",0.0269255790032455
"GB52526",0.00414494783255317
"GB52527",0.00027629409397324
"GB52539",0.0231799294382861
"GB52555",0.0147086735466703
"GB52557",0.0355431057502806
"GB52563",0.00440097010217247
"GB52577",0.0168904322323998
"GB52587",0.0242778720291131
"GB52604",0.00562158780768456
"GB52613",0.00195826431191772
"GB52617",0.0342797685508465
"GB52618",0.000176193696002046
"GB52625",0.0404784917081873
"GB52626",0.0163926366725422
"GB52648",0.0120483496392571
"GB52653",0.0247315981380051
"GB52689",0.00391110378609605
"GB52692",0.00440057893046064
"GB52697",0.0024303324766942
"GB52708",0.00668394917172169
"GB52712",0.00738344385552808
"GB52723",2.44473851444098e-06
"GB52730",0.00486575175964384
"GB52736",0.0162583964113157
"GB52742",0.033195075587575
"GB52743",0.00425117020166897
"GB52744",0.0340065755577647
"GB52751",0.00764789848800309
"GB52754",0.00673019772307963
"GB52755",0.0241453221948461
"GB52761",0.0352389833526232
"GB52765",0.0234528562988951
"GB52766",0.0225124137712062
"GB52767",0.00745002321500474
"GB52776",0.000329786321526934
"GB52779",0.000914130946342872
"GB52800",0.000801159100978533
"GB52805",0.0182997413845206
"GB52819",0.00709743661674081
"GB52827",0.000609867513415489
"GB52844",0.0162308454887492
"GB52845",0.00737144432444069
"GB52848",0.0373122052665138
"GB52864",0.0201299656036879
"GB52883",0.00406408442202163
"GB52888",0.000314262195191474
"GB52889",0.00886693926568854
"GB52907",0.0114003362371225
"GB52910",0.032239566863597
"GB52911",2.55566439994713e-05
"GB52917",0.0403451252727706
"GB52925",0.000188662616025897
"GB52937",2.3793025422955e-05
"GB52955",0.000392092148172379
"GB52958",0.0191120969954214
"GB52962",0.00235443925350459
"GB52975",0.0228725527935948
"GB52977",0.00863089700729928
"GB52985",0.00174881799323408
"GB52991",0.000338390749933226
"GB52999",7.78911244530768e-05
"GB53001",0.0138685791824625
"GB53008",0.000284307980350678
"GB53012",0.0264677623865146
"GB53014",0.0114423678660782
"GB53016",0.0234735888964556
"GB53017",5.54798426184138e-11
"GB53031",0.0151116903484226
"GB53034",0.00161278073833937
"GB53036",0.0462130015384084
"GB53038",0.0324952521920118
"GB53039",0.00486498903817779
"GB53043",0.0269255790032455
"GB53062",0.00303855411389063
"GB53064",0.000341938581089684
"GB53068",0.0303022139796028
"GB53070",0.032178572221308
"GB53072",0.042798712005288
"GB53073",0.0475620706327677
"GB53077",0.024021518198422
"GB53079",0.0430076562944816
"GB53110",0.0136911793167237
"GB53113",0.0450905457109916
"GB53115",0.00297086518144032
"GB53139",0.0351428675929722
"GB53141",0.0305312671535569
"GB53147",0.0232088286187491
"GB53170",0.0354819636659865
"GB53171",0.0241355674004432
"GB53184",0.00304019056327496
"GB53192",0.00989196565233704
"GB53196",0.004716686994262
"GB53197",0.0273719860756695
"GB53206",0.000294628848287418
"GB53219",0.00513326539040557
"GB53220",0.000442129541794063
"GB53229",0.0139838162085577
"GB53238",0.000961525278570931
"GB53240",0.0142151259294534
"GB53246",0.00420262570853866
"GB53257",0.0250963869834227
"GB53269",0.0286025553972068
"GB53286",5.22633488755313e-06
"GB53297",0.0138151794773667
"GB53302",0.0211134901557716
"GB53303",0.0416068324482613
"GB53319",0.0311232441269456
"GB53321",0.000310694794007842
"GB53323",0.0242817098201413
"GB53335",0.00942840641144002
"GB53339",3.66247425700757e-05
"GB53340",0.000872011287674796
"GB53341",0.00345905014854401
"GB53345",0.00126049649591258
"GB53349",0.0471280334833757
"GB53363",0.000674008251259656
"GB53374",2.0768704660167e-05
"GB53378",0.00417144737923262
"GB53388",0.00598298495899325
"GB53393",0.0334154010261458
"GB53394",0.00022873483415006
"GB53396",0.0354499700494597
"GB53397",0.000746586425212955
"GB53398",0.00194133650577176
"GB53409",0.0232061157129913
"GB53410",0.000139890303001113
"GB53412",0.0463427222637601
"GB53419",0.0424387190596083
"GB53421",0.0055571328772571
"GB53426",0.0311543915258134
"GB53441",0.0351615277144134
"GB53455",0.000350507942782182
"GB53457",0.00442349904555827
"GB53462",0.045435234790888
"GB53469",0.0136063025523144
"GB53490",0.0140795233832694
"GB53503",0.0394082658849953
"GB53512",2.91149117360711e-06
"GB53562",0.000810452646263198
"GB53563",0.0410073585926297
"GB53574",0.00684462932333575
"GB53578",0.012451893319344
"GB53581",8.56107778337775e-05
"GB53582",0.00010064345826125
"GB53589",0.0246109191689412
"GB53604",0.0117141869064598
"GB53609",0.0346379441418175
"GB53613",0.0329625913191194
"GB53615",0.037792493255707
"GB53620",0.0232527279341793
"GB53627",0.00936230418840066
"GB53632",0.0209356049443686
"GB53634",0.0384643759806804
"GB53644",0.000772243782110899
"GB53657",9.6256061268771e-05
"GB53658",0.0199784664556923
"GB53661",0.000269570370323793
"GB53663",0.00332596303001619
"GB53672",0.000272013489517152
"GB53674",0.00882015663815428
"GB53689",0.0175420240256288
"GB53690",0.0055571328772571
"GB53698",0.0238103955296155
"GB53706",3.91175838635079e-07
"GB53719",0.00406334565782031
"GB53726",0.0102382656828618
"GB53727",0.037992762360374
"GB53738",0.000385318195148105
"GB53742",0.0430076562944816
"GB53746",2.87524771346283e-05
"GB53747",0.0271561162940875
"GB53748",0.00141065594453534
"GB53778",0.000576792947946739
"GB53779",0.00441976236773107
"GB53782",0.001939705325469
"GB53787",0.0055571328772571
"GB53790",0.0474266256373881
"GB53791",0.0015299775790134
"GB53809",0.00150949452290847
"GB53814",4.22556921924991e-05
"GB53818",0.0161597007460263
"GB53830",0.00168333001606166
"GB53852",0.0171786348259895
"GB53860",0.0319331785220643
"GB53873",0.005654522034233
"GB53880",0.00142062415363562
"GB53881",0.00212686005793722
"GB53908",0.0283703982409928
"GB53909",0.0195297964089338
"GB53957",0.000131881347080294
"GB53958",0.00394246372253363
"GB53962",0.00507297080189293
"GB53970",0.00689674843203414
"GB53972",0.00592052121639309
"GB53978",0.00349911179748646
"GB53979",0.000877374302855251
"GB53987",0.0415965250330287
"GB53995",0.0277595454399636
"GB53996",0.000746607160118655
"GB53997",0.00143342132985919
"GB54030",0.00720477600952362
"GB54033",0.0473477410540045
"GB54041",0.0340926466391932
"GB54044",0.014183996660933
"GB54049",0.0012272631719943
"GB54050",0.0140585098143749
"GB54052",0.03749378500366
"GB54084",0.00169333252285704
"GB54085",0.00121439901372784
"GB54089",0.0192562149973084
"GB54095",0.00627130736742853
"GB54098",0.0012272631719943
"GB54100",0.000350507942782182
"GB54101",0.00244921362221217
"GB54105",0.0012272631719943
"GB54106",0.0376879566059134
"GB54113",0.00601776735637154
"GB54121",0.0063974035374106
"GB54123",0.000126559101380958
"GB54130",0.0241453221948461
"GB54136",0.0152067089242075
"GB54143",0.00117935439628529
"GB54144",0.00843801023997887
"GB54145",0.0483016629633801
"GB54152",0.0138319962632335
"GB54163",4.98916432966546e-05
"GB54164",1.05347833956088e-06
"GB54168",0.00027185266443837
"GB54175",0.000921600389935126
"GB54181",0.00146128556561857
"GB54184",0.00708626530400628
"GB54185",0.0246144663838343
"GB54191",0.0164759592627732
"GB54194",7.30407954615049e-05
"GB54205",0.00176020487249377
"GB54212",0.00548734867307674
"GB54223",0.0242777597886495
"GB54226",0.0143031366066582
"GB54227",0.025389905796322
"GB54236",0.00653480813648115
"GB54239",0.0146351786630951
"GB54250",0.0387179167356172
"GB54256",0.00904777422438042
"GB54266",0.0065501771177419
"GB54269",0.0104147602655135
"GB54279",0.0262642764876026
"GB54288",0.000128899264122188
"GB54297",0.000741104060371618
"GB54298",0.0226180708773073
"GB54300",0.0440895059561495
"GB54310",0.0273719860756695
"GB54312",0.0303022139796028
"GB54326",0.00406408442202163
"GB54330",0.00673019772307963
"GB54335",0.0240633948136937
"GB54342",0.00519672129134014
"GB54346",0.0209356049443686
"GB54348",0.0368840676238033
"GB54355",0.00457320854855936
"GB54364",0.023223166788553
"GB54373",0.0101291054429486
"GB54385",0.0149716627782511
"GB54386",0.0182743072071068
"GB54387",0.000350507942782182
"GB54396",0.0194265846126052
"GB54450",0.0312904843991164
"GB54474",0.000368464907789863
"GB54477",0.0102671638769948
"GB54480",0.00406408442202163
"GB54499",0.000637650044760581
"GB54507",0.000241376244848774
"GB54524",0.0254365808745225
"GB54537",0.0170279245863382
"GB54540",0.000686286035413891
"GB54549",0.00272049374191888
"GB54551",9.67659849047018e-05
"GB54555",0.0147301932505226
"GB54570",0.0242777597886495
"GB54572",0.00184455504477175
"GB54584",0.00536352097368867
"GB54585",0.00771214533936474
"GB54590",0.0016890918017492
"GB54609",0.0269291482024591
"GB54643",2.35949605169091e-09
"GB54651",7.51203327518391e-06
"GB54652",0.0143228312513688
"GB54653",0.00404611546768213
"GB54654",0.0412076618327451
"GB54655",0.0242014052658105
"GB54660",0.00346056206030979
"GB54665",0.0223562820053849
"GB54683",0.00497185543047269
"GB54685",0.0104695550352598
"GB54692",0.0154447826946159
"GB54693",0.027413102651675
"GB54697",0.00556844575781532
"GB54717",0.0161033164662637
"GB54722",0.0033993439242669
"GB54723",0.0162583964113157
"GB54732",0.0495859610575502
"GB54738",0.0077989309090115
"GB54760",0.00017522991417334
"GB54774",0.000490696618981084
"GB54784",0.00647521796656304
"GB54786",0.0423897144617496
"GB54796",0.00235443925350459
"GB54813",0.0479784241393811
"GB54818",8.05956882630019e-06
"GB54830",0.0388686878560802
"GB54862",0.0264677623865146
"GB54863",0.0355431057502806
"GB54884",0.00191017570265067
"GB54886",0.0354473730082915
"GB54888",0.0415756466116676
"GB54893",0.00279695424169775
"GB54900",0.00829023100588506
"GB54916",0.0136358678963478
"GB54917",0.0102477771260347
"GB54919",0.00592052121639309
"GB54927",0.00343767852173305
"GB54941",0.00811616106069387
"GB54942",0.00339817463200245
"GB54960",0.00116895774444269
"GB54966",0.0147841371894587
"GB54973",0.000499319722956184
"GB54975",0.0250376720023359
"GB54976",0.000707780222529362
"GB54977",7.12388433629422e-06
"GB54981",0.00946476430995605
"GB54982",0.0211422529938259
"GB54988",0.0106364925936
"GB54990",0.0447573825290054
"GB54994",0.0422181344531023
"GB55000",4.09507690199127e-07
"GB55005",0.00989196565233704
"GB55011",0.0358228002973513
"GB55020",1.45142242747885e-05
"GB55034",0.0304363154375364
"GB55059",0.00206193786644857
"GB55088",0.027035095825821
"GB55096",0.041161155772588
"GB55105",0.00721326920563144
"GB55106",6.58689368954486e-05
"GB55109",0.00404611546768213
"GB55110",0.0130377504219255
"GB55128",0.0101341785965846
"GB55141",0.0184019849260459
"GB55161",0.000195916344735889
"GB55165",4.18787147515786e-07
"GB55166",0.0164759592627732
"GB55191",0.0173512848129742
"GB55196",2.82903186263531e-06
"GB55198",0.00468152204029552
"GB55202",0.00171407693048817
"GB55219",0.000622276385953821
"GB55222",0.00430421134540869
"GB55227",0.042586698528967
"GB55228",0.023223166788553
"GB55229",0.0259077713864047
"GB55239",0.00343944549488115
"GB55279",0.0122892461210135
"GB55287",1.42732306741722e-05
"GB55293",0.0139838162085577
"GB55294",0.000415204321066357
"GB55295",0.0225176344748149
"GB55296",1.52040551068065e-06
"GB55324",0.0410609570993817
"GB55326",0.0159793391630966
"GB55348",1.50562347733381e-05
"GB55350",0.00788898765485637
"GB55364",0.0033993439242669
"GB55371",0.00594242539198843
"GB55372",0.0398282264948196
"GB55375",0.00703587151419255
"GB55377",0.0168904322323998
"GB55378",2.45837344944084e-07
"GB55387",0.00776439686524412
"GB55388",0.0147086735466703
"GB55389",0.000101268420940764
"GB55393",0.040326467770758
"GB55395",0.0201152950338265
"GB55396",0.000837691751643466
"GB55401",0.0456544575232955
"GB55403",0.0011645067807677
"GB55405",0.0261046606815761
"GB55409",0.0312381892304297
"GB55411",0.00664649252334571
"GB55420",0.0297170915656605
"GB55423",0.0495859610575502
"GB55425",0.0244294590790787
"GB55426",0.00022873483415006
"GB55436",0.00176020487249377
"GB55441",0.0024303324766942
"GB55444",0.0104695550352598
"GB55453",0.0177581191154176
"GB55461",0.000877374302855251
"GB55463",0.0421522937290617
