"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB40001",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0934247608911229,0.0301573577067835,3.00317535619469,0.0100418237798127,0.991987918498023,0.999978519248244
"2","GB40003",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.114834230571465,0.513964854303688,2.99500333486315,0.171607439738351,0.863746158162552,0.999978519248244
"3","GB40005",3,1,5,7,0,1,1,23,7,1,7,15,4,0,10,4,0,13,1,2,5,11,22,5,7.38297694721013,0.207212599475941,0.712618947583361,0.290776157690786,0.771222521231193,0.999978519248244
"4","GB40006",11,36,30,9,8,12,22,239,31,25,371,690,11,25,11,8,10,150,13,22,30,753,426,10,56.8163670388306,-0.0512991910055444,0.726066679374993,-0.0706535535409824,0.943673487308618,0.999978519248244
"5","GB40007",114,487,519,213,24,139,129,68,501,245,108,76,187,288,134,193,53,73,356,124,753,88,237,177,204.379343878545,-0.0675826108642976,0.385476754176958,-0.175322143636379,0.86082651313414,0.999978519248244
"6","GB40008",1620,1971,2325,1256,345,1066,955,903,2591,1360,721,396,1527,994,943,474,867,830,2344,1773,2701,458,1046,1178,1212.34030283604,0.0874358949027947,0.271246039460608,0.32234901964529,0.747188300982199,0.999978519248244
"7","GB40009",462,751,801,717,76,417,363,258,926,1174,401,188,2149,544,450,1152,589,387,1436,880,1286,307,463,716,701.112927561886,-0.694250737454467,0.354803139745124,-1.95672095222491,0.050380285143461,0.999978519248244
"8","GB40010",1905,5093,5200,1979,267,1660,2078,1003,6512,3077,1261,1236,3284,2179,1660,1389,1461,1084,4785,2711,4323,1027,2777,2881,2339.03131760553,0.00573213544268577,0.29974650796004,0.0191232768037783,0.984742762619868,0.999978519248244
"9","GB40011",0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0.539824380083333,1.1784323719906,1.38924274731662,0.848255191014525,0.396295866505457,0.999978519248244
"10","GB40012",373,57,91,38,176,92,91,190,162,78,137,119,226,30,125,123,119,125,155,106,158,90,164,136,136.513325569631,0.148063633256217,0.334525785041716,0.442607535433341,0.658049633356816,0.999978519248244
"11","GB40013",170,31,213,312,97,23,158,246,91,22,50,31,458,24,194,50,295,73,106,248,90,46,114,344,156.56895804669,-0.133884654651422,0.516370697692003,-0.259280116493518,0.795419119711291,0.999978519248244
"12","GB40014",148,359,143,59,94,172,215,87,292,193,104,184,83,206,128,68,145,118,156,172,201,84,173,94,142.897858083237,0.266574679969489,0.153868379875207,1.73248512908039,0.083187222567482,0.999978519248244
"13","GB40015",33,133,46,15,44,48,110,20,134,82,41,60,31,71,57,18,78,45,50,60,56,22,61,64,51.7698549766021,0.223249770548837,0.195267401568609,1.14330281836826,0.252912885258672,0.999978519248244
"14","GB40016",23,22,20,1,7,16,29,18,48,15,10,22,8,10,10,8,8,8,26,10,21,5,47,28,15.9780320547104,0.279497103301433,0.319585851131532,0.874560317084877,0.381813187592452,0.999978519248244
"15","GB40017",105,227,112,39,70,114,142,43,214,135,68,136,70,134,95,70,102,77,137,118,139,74,140,94,103.254044884931,0.0870605427584154,0.136999801146697,0.63547933668307,0.525115839147666,0.999978519248244
"16","GB40018",261,295,208,164,375,286,392,159,254,441,220,244,274,218,401,269,483,262,287,315,264,177,273,435,284.436006616994,-0.114417299036337,0.157124999854255,-0.728192834637819,0.466495551495279,0.999978519248244
"17","GB40019",168,464,231,101,308,276,541,171,443,216,110,161,177,255,262,89,328,269,202,326,239,96,251,277,230.71297416322,0.155366962946145,0.170191550775732,0.91289468976564,0.361297930640597,0.999978519248244
"18","GB40020",57,152,78,29,81,78,153,48,176,68,57,107,54,59,72,37,143,52,87,94,109,45,114,111,79.3298619791435,0.13493978924442,0.156851875780441,0.860300768307717,0.389623269478983,0.999978519248244
"19","GB40021",6745,31809,9563,5561,4446,12443,15838,4390,16038,6220,5502,20590,4521,12932,9202,5833,12105,9801,10062,7788,8769,5621,13392,7109,9620.56674945348,0.293605197774606,0.231804880594446,1.26660490073236,0.205296599242996,0.999978519248244
"20","GB40022",220,193,138,99,147,461,434,52,227,231,108,80,103,310,370,107,213,192,80,256,214,44,169,181,180.338869481451,0.0337042966996701,0.273881220826848,0.12306172945307,0.902058216343705,0.999978519248244
"21","GB40025",0,1,4,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,3,1,2,1,2,1,0.845691980267621,-0.533088680106457,0.780056043000997,-0.683397923635823,0.494355431713565,0.999978519248244
"22","GB40026",2,1,6,3,4,2,2,0,8,1,1,3,2,1,2,5,2,3,14,3,9,3,6,2,3.38067193043216,-0.651677625155032,0.46667839534895,-1.39641695790899,0.162588971413267,0.999978519248244
"23","GB40027",161,48,123,33,86,98,73,62,137,86,74,77,119,56,91,66,69,82,135,66,176,73,101,110,90.6536175881557,-0.0917348520649285,0.220261545675055,-0.416481468809186,0.67705772476514,0.999978519248244
"24","GB40028",105,126,78,44,78,107,153,48,108,123,71,89,68,75,102,97,97,73,120,94,115,41,105,96,88.372431151351,0.0469326013669026,0.109700796422565,0.427823706822686,0.668779475760362,0.999978519248244
"25","GB40029",34,101,49,19,25,36,68,22,77,49,34,69,18,46,26,15,60,22,38,38,51,35,65,37,40.3532017578299,0.332519526520173,0.198368303610501,1.67627347952262,0.0936846371262052,0.999978519248244
"26","GB40030",90,138,101,70,132,104,180,72,108,110,64,53,89,84,119,79,146,97,99,139,113,52,109,155,100.920596626425,-0.041447426811824,0.136853965762755,-0.302858792442125,0.761997476204253,0.999978519248244
"27","GB40031",803,1226,717,511,722,971,1202,353,1116,886,373,469,778,908,776,527,1198,914,894,1021,844,352,652,818,752.462221495275,-0.0866370319540617,0.116665077835345,-0.742613244353525,0.457715867654471,0.999978519248244
"28","GB40032",325,244,309,308,377,261,506,222,241,410,240,213,401,218,292,498,457,206,360,459,345,194,344,523,332.845656378615,-0.152189039519853,0.204380639539081,-0.744635303339247,0.456492219933483,0.999978519248244
"29","GB40033",390,371,291,281,316,298,489,234,463,317,250,281,317,189,361,369,477,261,383,428,408,207,424,532,340.49547649805,-0.075163125864239,0.1324022569687,-0.567687648119229,0.570247080208895,0.999978519248244
