"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB45763",190,386,220,354,147,186,127,44,181,75,125,300,31,28,56,75,23,149,72,296,82,87,35,18,145.229954471085,1.68459024217574,0.392947078879589,4.28706645937925,1.81048140304487e-05,0.0940847148436034
"2","GB51089",377,1505,448,525,674,492,579,220,331,143,306,665,223,103,315,100,218,464,394,419,367,197,124,155,409.688785913075,1.41509158350131,0.320143462584932,4.4201795409953,9.86189310460777e-06,0.0940847148436034
"3","GB55445",28,42,44,39,27,32,29,30,32,24,60,23,21,6,8,11,10,19,26,50,36,14,18,10,27.2767559661248,1.15659401138941,0.271419800235718,4.26127353415245,2.03265263236937e-05,0.0940847148436034
"4","GB40125",6,15,3,2,8,5,4,3,8,6,6,9,2,0,0,0,2,7,1,2,1,2,1,6,4.24966255799931,1.89140516152646,0.469257798563979,4.03063128053391,5.56272487844561e-05,0.160397667652206
"5","GB50973",5748,7883,5463,6201,1912,4712,4085,1286,2432,1964,2528,6853,824,676,838,2354,288,4318,3188,4459,3132,1134,827,354,3209.72044653819,1.59630134426035,0.396912198994146,4.021799653187,5.77551734308677e-05,0.160397667652206
"6","GB40013",170,458,213,312,194,158,246,73,106,50,114,344,31,24,97,50,23,295,91,248,90,22,46,31,156.56895804669,1.64778458324018,0.43195726581876,3.81469352093629,0.000136352049654472,0.247264131511437
"7","GB45650",52,30,38,28,24,54,24,33,48,12,35,60,19,19,27,31,13,35,36,26,26,34,16,16,30.1328290976143,0.722910749087891,0.188491109626615,3.83525117189832,0.000125436041128516,0.247264131511437
"8","GB49260",205,785,326,185,148,231,245,190,280,305,217,188,131,136,110,101,137,210,256,359,180,174,141,65,231.810057103298,1.07764851293614,0.283790608808684,3.79733676692112,0.000146259026781982,0.247264131511437
"9","GB55086",52,53,31,58,33,38,43,22,15,21,71,31,3,4,12,17,6,59,18,46,11,13,11,16,30.3068155738547,1.45852117616108,0.386403512969325,3.77460640808633,0.000160260491401623,0.247264131511437
"10","GB41390",3013,6715,2796,4563,2203,3151,2305,1441,1588,1234,1405,4706,875,592,2531,982,816,3657,2022,4038,1585,1063,682,493,2382.17387776079,1.2433429885509,0.355641362164122,3.49605844771543,0.000472185260465821,0.312226882229923
"11","GB41981",554,2569,433,1005,824,707,738,180,224,344,313,2172,188,129,559,213,126,1358,269,708,296,297,147,147,642.20174981967,1.56262714895179,0.442065351500755,3.53483290116919,0.000408033099796644,0.312226882229923
"12","GB44561",152,297,103,112,124,160,480,165,88,60,124,513,36,30,65,66,26,397,101,118,85,48,70,31,154.916008689545,1.55808396477893,0.42545040878202,3.66219877244781,0.000250059708231283,0.312226882229923
"13","GB44853",4,0,5,1,3,1,1,1,3,1,2,6,1,0,0,0,1,1,0,1,0,1,0,0,1.30857933706891,2.59645558920477,0.728850605476419,3.56239751973256,0.000367483376704498,0.312226882229923
"14","GB48068",458,485,384,532,244,366,138,333,383,158,316,460,59,138,351,219,110,303,234,356,172,115,155,77,284.565486264018,1.08584693843191,0.302699173701537,3.58721474245768,0.000334229058821637,0.312226882229923
"15","GB48823",42,61,28,35,31,52,40,33,22,14,20,18,31,13,11,11,28,17,39,32,34,17,16,14,28.200231108303,0.931239431249772,0.264865180655657,3.51589978322008,0.0004382663810624,0.312226882229923
"16","GB49509",2808,18,126,75,3406,70,0,2508,21,2,1036,1091,14,491,21,161,25,14,202,5,112,8,18,41,498.606593375541,3.30046892341924,0.942126697118463,3.50321133401046,0.000459684597602877,0.312226882229923
"17","GB50943",2688,6010,2515,3659,2376,2315,1379,1153,1720,1021,1629,2967,1658,740,1707,1051,1029,2908,2330,2634,2094,1123,763,724,2067.99422589284,1.0256417149534,0.2844481752285,3.6057243613164,0.000311283412787122,0.312226882229923
"18","GB51091",1276,1716,846,990,815,1097,925,681,851,652,684,1344,494,335,923,568,454,1278,750,1040,897,690,378,296,854.803152893508,0.85161538464278,0.23814860490125,3.57598309255647,0.000348914202804594,0.312226882229923
"19","GB52036",240,680,386,383,208,299,191,105,204,113,147,317,156,61,107,101,71,341,202,439,208,131,39,38,219.761834588965,1.23233047449721,0.344391841051374,3.57828010888731,0.000345862675232719,0.312226882229923
"20","GB52845",278,434,336,261,166,199,113,98,295,111,142,182,112,57,105,43,144,123,268,317,256,127,66,69,178.92425113577,1.00139264473415,0.281022503083777,3.56338952840236,0.000366096802863333,0.312226882229923
"21","GB54838",514,649,414,474,388,419,255,174,294,261,334,451,124,94,304,248,95,439,207,451,255,214,192,132,320.706493464788,0.992463935282002,0.280813209957426,3.53424945867921,0.000408934923724863,0.312226882229923
"22","GB51820",26,12,9,10,6,15,5,12,9,15,12,11,4,2,12,6,6,8,6,6,12,4,4,8,9.45125918390875,1.05967757217407,0.304314716701294,3.48217655610199,0.000497355652956005,0.313921845315777
"23","GB51225",111,213,66,87,104,104,80,46,53,52,60,148,46,27,61,46,38,101,71,125,45,52,36,59,78.6994449600276,0.955968558768125,0.276046030617432,3.46307663482757,0.000534036271008056,0.322418593879037
"24","GB46174",38,19,28,11,23,38,16,26,34,19,25,33,33,8,11,16,13,34,32,23,18,26,13,18,22.0648901393955,0.552995564824141,0.161419500247851,3.42582875039908,0.000612926692674671,0.339102135564102
"25","GB52416",6,5,6,5,2,0,2,4,3,1,6,32,2,1,2,1,1,50,2,3,2,4,1,1,3.86585121465533,1.84636701090428,0.540468179592155,3.41623629405448,0.000634931263478802,0.339102135564102
