"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB52636",584,646,395,243,592,563,597,304,536,282,590,614,265,338,424,649,658,447,658,535,511,512,241,331,462.768705846884,0.411336783228202,0.102603475275173,4.00899464784243,6.09777984328311e-05,0.846737709038293
"2","GB49509",2808,14,126,75,3406,21,161,0,2508,2,1036,1091,18,491,25,14,70,21,202,5,112,8,18,41,498.606593375541,3.53667310809967,0.923322492082027,3.83037686012037,0.000127947150809181,0.888337068068144
"3","GB40001",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,-0.188184872663461,3.00317535619469,-0.062661966200305,0.95003568442095,0.996811993169923
"4","GB40003",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114834230571465,1.17754875920563,3.00249895330474,0.392189565265143,0.694918153528125,0.996811993169923
"5","GB40005",3,1,5,7,10,0,4,23,13,7,22,5,4,0,1,0,1,1,7,2,5,1,11,15,7.38297694721013,1.27258356495231,0.676982645701414,1.87978757362946,0.0601370346847509,0.996811993169923
"6","GB40006",11,36,30,9,11,8,8,239,150,371,426,10,11,25,12,10,22,13,31,22,30,25,753,690,109.361711617878,0.696581154602994,0.8569592279581,0.812852154311654,0.416302829151326,0.996811993169923
"7","GB40007",114,487,519,213,134,24,193,68,73,108,237,177,187,288,139,53,129,356,501,124,753,245,88,76,204.379343878545,-0.0513411284796222,0.385609619391322,-0.133142758628955,0.894080479656025,0.996811993169923
"8","GB40008",1620,1971,2325,1256,943,345,474,903,830,721,1046,1178,1527,994,1066,867,955,2344,2591,1773,2701,1360,458,396,1212.34030283604,0.0149675796534605,0.271689737657898,0.0550907067101191,0.956066199873297,0.996811993169923
"9","GB40009",462,751,801,717,450,76,1152,258,387,401,463,716,2149,544,417,589,363,1436,926,880,1286,1174,307,188,701.112927561886,-0.334321270213713,0.372084824792322,-0.898508210863782,0.368914669747413,0.996811993169923
"10","GB40010",1905,5093,5200,1979,1660,267,1389,1003,1084,1261,2777,2881,3284,2179,1660,1461,2078,4785,6512,2711,4323,3077,1027,1236,2339.03131760553,-0.124211073449467,0.298777174389977,-0.415731468453278,0.677606511558986,0.996811993169923
"11","GB40011",0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,4,2,0,1,0,0,0,0,0.539824380083333,-1.18269819624027,1.34914842163431,-0.876625712393888,0.380689968577763,0.996811993169923
"12","GB40012",373,57,91,38,125,176,123,190,125,137,164,136,226,30,92,119,91,155,162,106,158,78,90,119,136.513325569631,0.565884962893028,0.318259778234085,1.77805994220486,0.0753940105722414,0.996811993169923
"13","GB40013",170,31,213,312,194,97,50,246,73,50,114,344,458,24,23,295,158,106,91,248,90,22,46,31,156.56895804669,0.640814212970855,0.505037308143959,1.26884529645123,0.204496246066405,0.996811993169923
"14","GB40014",148,359,143,59,128,94,68,87,118,104,173,94,83,206,172,145,215,156,292,172,201,193,84,184,142.897858083237,-0.193383086848756,0.158886657194131,-1.21711344592313,0.223561055546021,0.996811993169923
"15","GB40015",33,133,46,15,57,44,18,20,45,41,61,64,31,71,48,78,110,50,134,60,56,82,22,60,51.7698549766021,-0.22867780608643,0.196053064551376,-1.16640771012536,0.243449642714451,0.996811993169923
"16","GB40016",23,22,20,1,10,7,8,18,8,10,47,28,8,10,16,8,29,26,48,10,21,15,5,22,15.9780320547104,0.171129304060577,0.321990855613071,0.531472559165528,0.595091352008179,0.996811993169923
"17","GB40017",105,227,112,39,95,70,70,43,77,68,140,94,70,134,114,102,142,137,214,118,139,135,74,136,103.254044884931,-0.202314336869085,0.133210221688685,-1.5187598541942,0.128822954453471,0.996811993169923
"18","GB40018",261,295,208,164,401,375,269,159,262,220,273,435,274,218,286,483,392,287,254,315,264,441,177,244,284.436006616994,0.163019135195509,0.155241407862553,1.0501008554357,0.293671745480102,0.996811993169923
"19","GB40019",168,464,231,101,262,308,89,171,269,110,251,277,177,255,276,328,541,202,443,326,239,216,96,161,230.71297416322,0.0307784983449539,0.172916394158452,0.177996415520613,0.858725790790759,0.996811993169923
"20","GB40020",57,152,78,29,72,81,37,48,52,57,114,111,54,59,78,143,153,87,176,94,109,68,45,107,79.3298619791435,-0.130251083841002,0.156909282278083,-0.830104388663021,0.406479766014951,0.996811993169923
"21","GB40021",6745,31809,9563,5561,9202,4446,5833,4390,9801,5502,13392,7109,4521,12932,12443,12105,15838,10062,16038,7788,8769,6220,5621,20590,9620.56674945348,-0.0971667241439297,0.238020598172275,-0.408228215919372,0.683106134876976,0.996811993169923
"22","GB40022",220,193,138,99,370,147,107,52,192,108,169,181,103,310,461,213,434,80,227,256,214,231,44,80,180.338869481451,-0.120187909745739,0.272923106848948,-0.440372789000451,0.659667129668194,0.996811993169923
"23","GB40025",0,1,4,0,0,0,0,0,0,1,2,1,2,0,1,1,1,3,1,1,2,0,1,0,0.845691980267621,-0.312569799257854,0.788069326414244,-0.396627287449523,0.691642327124242,0.996811993169923
"24","GB40026",2,1,6,3,2,4,5,0,3,1,6,2,2,1,2,2,2,14,8,3,9,1,3,3,3.38067193043216,-0.194847138292106,0.476824899592719,-0.408634571010311,0.682807856283976,0.996811993169923
"25","GB40027",161,48,123,33,91,86,66,62,82,74,101,110,119,56,98,69,73,135,137,66,176,86,73,77,90.6536175881557,0.0882911228839502,0.220144901607191,0.401059130778735,0.688376589664841,0.996811993169923
"26","GB40028",105,126,78,44,102,78,97,48,73,71,105,96,68,75,107,97,153,120,108,94,115,123,41,89,88.372431151351,0.0716120287502345,0.109003045044589,0.656972736137239,0.511198447190655,0.996811993169923
"27","GB40029",34,101,49,19,26,25,15,22,22,34,65,37,18,46,36,60,68,38,77,38,51,49,35,69,40.3532017578299,-0.17997500958299,0.20734863145919,-0.867982625766266,0.385403844056945,0.996811993169923
"28","GB40030",90,138,101,70,119,132,79,72,97,64,109,155,89,84,104,146,180,99,108,139,113,110,52,53,100.920596626425,0.253566486542108,0.127267920634703,1.99238335377475,0.0463290123541675,0.996811993169923
"29","GB40031",803,1226,717,511,776,722,527,353,914,373,652,818,778,908,971,1198,1202,894,1116,1021,844,886,352,469,752.462221495275,-0.0590692015872705,0.117271121003634,-0.503697765329968,0.614473778953324,0.996811993169923
"30","GB40032",325,244,309,308,292,377,498,222,206,240,344,523,401,218,261,457,506,360,241,459,345,410,194,213,332.845656378615,0.281537996118878,0.198895006391889,1.41551063159502,0.156918833462875,0.996811993169923
"31","GB40033",390,371,291,281,361,316,369,234,261,250,424,532,317,189,298,477,489,383,463,428,408,317,207,281,340.49547649805,0.264780505886881,0.121355801386154,2.18185288929328,0.0291203917107184,0.996811993169923
"32","GB40034",6,9,9,4,3,1,9,2,2,3,4,7,11,0,3,5,4,8,11,8,7,6,2,1,4.95356779643093,0.125571632037371,0.376270847303001,0.333726710260526,0.738585792127472,0.996811993169923
"33","GB40035",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.180743844601899,0.53315230831112,2.15177452456928,0.247773315569781,0.804309802337314,0.996811993169923
"34","GB40038",7,5,11,9,13,5,1,1,6,5,17,12,3,3,13,2,8,2,14,12,14,3,0,10,6.92960933701618,0.446579858752857,0.407759064968463,1.09520522563342,0.273426736853564,0.996811993169923
"35","GB40046",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.151282149263063,0.53315244614458,2.23461190725816,0.238588385040314,0.811424772459732,0.996811993169923
"36","GB40047",26,72,23,19,27,17,16,9,15,19,21,23,28,30,39,42,55,29,25,27,17,40,16,25,25.9457646985477,-0.164476487698124,0.208464045368236,-0.788992113280682,0.430116616088521,0.996811993169923
"37","GB40053",13,5,6,4,2,5,2,4,12,1,6,4,0,5,11,3,7,6,18,3,4,9,6,4,5.57522555002673,0.0643726663306232,0.388124655264914,0.165855648326916,0.868270551491737,0.996811993169923
"38","GB40054",4603,2920,2987,2108,2387,1749,4155,1314,4802,1113,2259,2939,2099,2779,2667,2522,2441,3299,2716,3040,3043,3015,1267,1143,2606.19276029943,0.448142844205596,0.19838793330237,2.25892188474269,0.0238882444064219,0.996811993169923
"39","GB40056",285,301,224,120,265,253,258,93,251,115,240,312,169,237,304,326,361,236,290,298,226,305,135,169,229.86732008403,0.101479734700665,0.117466514551543,0.863903514019197,0.387640896284657,0.996811993169923
"40","GB40057",582,855,564,400,479,183,394,257,444,297,444,361,619,576,567,479,627,707,1066,718,690,760,371,435,513.062551780282,-0.262948890516228,0.150466970692311,-1.74755223226983,0.0805415929098881,0.996811993169923
"41","GB40058",64,63,60,60,40,5,60,34,43,28,38,45,82,58,50,40,34,86,56,87,96,75,42,25,53.0187052301124,-0.144114871694894,0.286772471159921,-0.502540816111066,0.615287148807483,0.996811993169923
"42","GB40059",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0513705944242982,0.0522621321675277,3.00317535619469,0.0174022912314214,0.986115681294635,0.996811993169923
"43","GB40060",0,0,2,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,2,2,0,0,0.58414639179422,-0.253784027722331,0.915408957712872,-0.277235683116325,0.781599141863879,0.996811993169923
"44","GB40061",24,89,29,16,11,9,10,8,10,10,33,12,17,29,28,12,36,31,85,34,32,12,16,21,22.7523983365454,-0.252869848455405,0.3020828764185,-0.837087661020163,0.402543295603901,0.996811993169923
"45","GB40063",237,167,157,132,245,114,182,102,158,113,167,239,134,154,172,195,207,165,166,244,210,249,82,144,168.727844697925,0.230940270695501,0.137872697595882,1.67502540185592,0.0939292478392641,0.996811993169923
"46","GB40064",193,183,332,97,269,65,91,36,247,66,106,142,149,384,124,150,118,157,219,447,181,348,22,112,165.936388767108,-0.150381452313058,0.323950386930544,-0.464211368098474,0.642496317253646,0.996811993169923
"47","GB40065",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.239279715105143,0.289308329685408,2.14234453129592,0.135042858634135,0.892577988384578,0.996811993169923
"48","GB40066",0,0,1,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,1,0.464733663483759,0.536983522187455,1.11101419801495,0.483327326641626,0.628863340025063,0.996811993169923
"49","GB40067",113,249,99,36,101,140,72,91,108,81,159,122,60,124,131,170,221,153,257,128,182,140,72,120,121.204234844581,-0.0737589111155962,0.139275697517973,-0.529589242273066,0.596396754674361,0.996811993169923
"50","GB40069",18,45,48,16,31,5,10,24,17,18,30,30,15,11,54,76,18,26,195,41,19,12,7,37,29.3819243357622,-0.378220094170107,0.378582209019605,-0.999043497446868,0.317773620472774,0.996811993169923
