"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB45918",23,16,16,6,23,1,16,29,11,31,13,1,13,98,13,84,16,61,130,49,64,55,59,18,30.6018686350918,-1.71610692565695,0.327423622509232,-5.24124347689227,1.59498093970684e-07,0.00165957766776497
"2","GB40495",94,71,51,81,89,37,115,128,43,111,102,62,46,85,33,44,22,56,109,54,97,65,57,29,65.8365050003836,0.603942421650972,0.139693454969499,4.32334085933258,1.53684007887445e-05,0.0533027367356289
"3","GB51173",12,2,19,6,23,14,4,3,11,23,12,38,3,7,5,1,0,6,5,3,7,3,4,4,9.31762618099584,1.95581800768795,0.445911875904924,4.3861088106677,1.15396411216114e-05,0.0533027367356289
"4","GB44887",28,37,35,63,26,17,47,57,16,38,59,22,20,24,15,17,15,27,31,15,25,26,33,11,28.5612952716271,0.870767550032384,0.206060416384098,4.22578758847728,2.38106514927464e-05,0.0619374571955066
"5","GB40866",29054,23859,22089,15776,31590,17917,29131,29143,17065,20708,18094,12669,24212,41817,15024,31687,27039,36641,40887,30151,51034,33103,40144,21461,26398.6274635854,-0.453529141490955,0.110541921264488,-4.10277961793172,4.08216047485955e-05,0.074619758504563
"6","GB52023",3176,2340,1813,1424,2189,797,3489,3714,1448,3030,2569,1005,2219,10996,1753,4123,1513,3841,9775,3828,3659,6817,4016,1563,3010.59556379524,-0.855411607758492,0.211196021425359,-4.05032065464743,5.11474974307006e-05,0.074619758504563
"7","GB52817",9,6,8,3,6,2,7,18,9,15,7,3,8,43,2,48,4,33,40,32,25,25,27,3,14.1598274314741,-1.49342690268161,0.371188428023963,-4.02336600478612,5.73722314307067e-05,0.074619758504563
"8","GB55997",34,30,17,9,104,30,33,50,12,49,20,30,34,305,27,39,36,73,166,56,128,87,79,46,53.5886245606748,-1.17011664264155,0.289746723962864,-4.03841198491521,5.38142777922868e-05,0.074619758504563
"9","GB54747",987,896,935,567,1187,477,931,1080,501,834,843,749,753,1545,573,1112,817,1245,1460,872,1625,1330,1056,534,903.942299373445,-0.275930707628387,0.069655714337316,-3.96135062648501,7.45269992564908e-05,0.0861614919181985
"10","GB44980",91,147,85,19,185,31,169,117,63,140,74,51,105,347,74,216,97,152,267,153,278,208,156,90,125.240994940269,-0.803730056617273,0.206419222981335,-3.89367833581056,9.87355553061131e-05,0.0933948593600097
"11","GB53566",227,304,229,84,397,110,297,281,143,273,256,205,294,612,175,328,289,325,561,231,665,370,381,114,272.729207600288,-0.51700283714619,0.132534379897005,-3.9008960357906,9.58373045705191e-05,0.0933948593600097
"12","GB43879",1953,1712,1683,848,2003,615,1576,1477,1246,1386,1250,674,1329,3497,1170,2130,1169,2274,3123,1567,3320,2926,1716,1337,1643.94737053757,-0.532107046387686,0.137966705238263,-3.85677867329482,0.00011489110156931,0.0996201593190561
"13","GB48469",77,70,83,30,88,33,77,84,54,97,63,80,66,178,50,102,68,103,118,72,212,104,124,71,82.0438400386358,-0.483599050254289,0.126104365623225,-3.83491124882374,0.000125609642098223,0.100536025079385
"14","GB40164",1398,1769,1402,1107,2122,514,1640,2017,585,1572,1037,714,1570,3768,1469,1618,1238,2308,2940,2093,2392,3088,1986,614,1586.06234101722,-0.599007997554182,0.156986693712156,-3.81566095437678,0.000135818889207659,0.100942538728978
"15","GB53830",3587,4712,3352,1835,4796,1673,3756,2182,1205,2453,2212,2161,3636,19050,3272,3606,1819,5663,7169,3601,10220,4718,5298,1711,3846.14788711188,-0.839950336530549,0.222279877734278,-3.77879610647735,0.000157588387388154,0.109313811384916
"16","GB47618",42,7,408,11,102,590,1,0,4,8,5,136,1,23,5,0,15,10,3,1,698,2,8,2,33.7815124219338,3.20675544802292,0.855253703392058,3.74947858782075,0.000177202625462186,0.115237082370878
"17","GB48606",209,140,170,194,204,102,190,226,121,184,232,207,133,134,102,85,115,144,136,111,147,168,177,107,155.031103594055,0.522310819550676,0.140458462202251,3.71861411097171,0.00020031879670427,0.122606887041643
"18","GB48048",149,130,94,126,105,70,164,152,52,167,168,93,54,136,59,46,76,93,161,87,126,121,119,51,103.051513783691,0.486210189816808,0.131285132518609,3.70346725854805,0.000212672640847122,0.12293660155635
"19","GB44116",561,405,341,194,372,112,347,345,162,222,280,74,465,636,253,372,770,423,435,762,350,604,1629,189,407.256969932181,-0.985551042965929,0.267493139354882,-3.68439745910044,0.000229244288899146,0.125541411894506
"20","GB49963",2939,1900,1199,322,1737,581,840,850,721,3044,673,359,225,5432,842,5071,1058,6094,9307,3963,4378,3759,4895,509,2197.04280279916,-1.41383821971507,0.385718515656741,-3.66546629815738,0.000246888324298263,0.128443650716171
"21","GB50457",116,239,66,77,239,63,171,146,97,189,152,138,100,564,105,224,126,238,409,190,398,277,191,124,175.191660025061,-0.65026092749936,0.179456730451389,-3.62349701715703,0.000290646557203444,0.144008448938183
"22","GB44435",321,255,249,371,352,142,284,429,172,357,423,277,183,268,177,144,189,203,399,183,262,305,315,141,258.30148665746,0.463369254092074,0.129888489434996,3.56743893248501,0.000360487354737603,0.170494133002035
"23","GB42752",257,223,191,196,271,148,264,272,168,273,365,210,171,293,114,158,166,190,278,147,217,263,214,151,210.867188761054,0.343075498075595,0.0969156299012937,3.5399398262696,0.000400218273193711,0.170679011114075
"24","GB45184",369,350,340,193,478,151,377,646,245,447,307,281,484,1018,286,478,341,403,541,490,425,512,668,399,408.649542094704,-0.512320221959324,0.145708884402723,-3.51605342432881,0.000438012837001478,0.170679011114075
"25","GB45225",756,811,798,414,1147,421,975,958,416,742,635,613,660,1754,431,1277,639,1161,1391,842,1689,1220,1030,403,818.350174570811,-0.40327887662674,0.114170164298588,-3.53226150723625,0.000412021687889376,0.170679011114075
"26","GB53873",0,5,8,2,15,3,12,7,1,5,4,7,27,75,8,14,0,11,9,16,49,29,9,2,11.2964640100981,-1.67179685659371,0.475873917123582,-3.5131088223933,0.0004428960403729,0.170679011114075
"27","GB56000",3,17,9,25,253,20,10,0,1,12,23,5,6,4,4,7,6,0,15,2,1,16,2,2,16.2826472300042,2.42768824592634,0.683463365648512,3.55203858457403,0.000382258801941174,0.170679011114075
"28","GB41284",551,180,1823,334,525,744,196,492,498,583,265,1081,231,201,151,154,221,242,176,267,1064,325,263,317,469.342932108148,1.23873298771779,0.360102051573087,3.43994982063126,0.000581822048750227,0.183450255068064
"29","GB42627",19,1,11,51,4,14,3,4,6,26,4,14,2,2,0,2,5,12,12,5,6,2,2,1,9.28929914826637,1.94761075584196,0.561015822236228,3.4715790155057,0.000517407037404692,0.183450255068064
"30","GB45495",746,546,997,500,1092,376,707,1251,503,526,909,592,625,1509,447,1368,804,1589,1552,858,1500,1168,905,794,865.980698287978,-0.512786805849047,0.148994580702238,-3.44164736349598,0.000578183446597147,0.183450255068064
"31","GB50010",142,128,77,67,112,78,100,88,93,121,98,126,78,78,34,58,81,56,79,57,125,87,98,67,88.2477989203133,0.5540317817355,0.159513954189437,3.47324962603294,0.000514196867872617,0.183450255068064
"32","GB52280",7,2,6,5,19,4,11,2,6,37,4,81,1,9,2,2,0,3,11,6,13,1,7,1,9.7438645676001,2.0253225820643,0.585670471992867,3.45812650443637,0.000543945905238045,0.183450255068064
"33","GB55467",77,104,51,81,112,37,111,72,29,80,110,59,61,84,30,34,32,51,77,35,93,34,52,50,62.1898327159478,0.599964091305781,0.173793915796218,3.45215819873274,0.000556121565651723,0.183450255068064
"34","GB45919",1079,426,499,400,851,174,552,997,276,723,581,113,464,1589,352,1463,519,1709,1706,1253,870,1237,1377,267,738.955126093691,-0.881144756606061,0.257541687902564,-3.42136748338554,0.000623070806246287,0.185797609860612
"35","GB55536",5,11,15,2,21,5,11,11,4,14,7,6,6,76,0,30,11,16,49,19,67,22,19,5,14.8017011865872,-1.25821768130578,0.367842318157119,-3.42053542835805,0.000624979946671929,0.185797609860612
