"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41710",191,86,370,32,22,2281,224,1450,3875,65,115,77,75,99,57,129,956,29,41,41,38,29,62,102,313.399646612687,3.07556976353927,0.6139300550004,5.00964195919235,5.45313903435314e-07,0.00757222886310277
"2","GB47618",42,1,23,5,0,408,10,102,698,8,5,136,7,15,11,3,590,1,1,2,0,2,4,8,50.5207184961952,4.00073053398692,0.868361955353695,4.60721535452043,4.08097286429917e-06,0.0283341945968292
"3","GB51029",140,43,160,81,141,44,213,313,245,69,64,115,69,45,50,90,30,43,107,51,55,38,31,83,89.0387020903581,1.06040612786812,0.246328936610686,4.30483784186529,1.67108094372853e-05,0.077348766615381
"4","GB49440",266,65,574,86,75,148,297,222,251,100,63,185,60,48,54,198,52,62,63,132,169,37,58,82,124.590595046892,1.03844450639727,0.26877799989233,3.8635770294193,0.000111738635548755,0.258600448871669
"5","GB49441",765,308,2739,382,188,1175,1642,1808,1755,438,376,1092,236,299,310,795,556,139,259,211,205,238,286,294,624.81560966545,1.34127286817552,0.344850219870417,3.88943602436884,0.000100477451283055,0.258600448871669
"6","GB52087",111,358,218,168,178,168,601,599,913,134,69,46,80,110,32,347,60,51,71,137,96,96,34,85,177.956559180958,1.4265708063077,0.368601931814181,3.87022064503684,0.000108736894068051,0.258600448871669
"7","GB40141",117,59,194,37,95,254,84,441,418,123,77,397,80,49,45,120,98,60,85,81,88,39,51,120,123.151469339235,1.07366942708986,0.308205346913203,3.48361713332711,0.000494686600411019,0.780799710056558
"8","GB42701",27,13,32,7,13,38,21,20,58,22,18,54,20,13,7,15,9,5,16,19,14,4,5,22,18.1426784503636,0.974405150416577,0.276086008352912,3.52935361060031,0.000416576102340217,0.780799710056558
"9","GB55213",457,571,1035,658,515,460,1061,758,652,1028,979,908,472,331,3060,832,329,8501,4235,2885,779,958,549,636,1380.05195445809,-1.51076898384352,0.434437836000335,-3.4775262618755,0.0005060634733191,0.780799710056558
"10","GB42607",738,1982,1111,786,402,672,1447,1564,1341,383,375,206,308,315,302,1057,362,385,562,666,384,260,228,357,653.599727972185,1.02541521622122,0.300026261634938,3.41775153492699,0.000631407196691998,0.799134360926797
"11","GB45758",797,1309,3970,907,842,832,1216,840,1416,630,732,719,783,439,361,1153,266,665,571,1400,925,250,335,525,838.984332969709,0.80634673722789,0.23763007639611,3.39328568780904,0.000690595731752958,0.799134360926797
"12","GB47120",17,9,11,7,10,7,9,15,28,18,23,6,33,8,16,13,13,35,38,23,24,9,15,24,16.575689375996,-0.854568208550729,0.250658475979432,-3.40929308379283,0.000651314655544004,0.799134360926797
"13","GB41278",2,1,3,1,3,0,4,0,4,6,10,4,1,0,1,0,0,0,0,2,0,0,1,2,1.70313836782905,2.25857145510875,0.722784180571446,3.12482137243663,0.00177913061679971,0.988200309795231
"14","GB42908",7,5,4,1,5,40,2,6,30,9,6,32,16,7,9,7,17,31,17,4,8,202,70,93,32.4219506231131,-2.23843614891966,0.693024619321199,-3.22995184660561,0.00123811069000738,0.988200309795231
"15","GB45771",22,32,45,17,18,16,32,13,24,16,11,10,14,3,10,8,2,12,19,21,11,11,2,7,15.0367305316177,0.990429046526151,0.306071346251736,3.23594174579004,0.00121242124662178,0.988200309795231
"16","GB47546",13029,1803,16227,3148,1019,16049,57295,3003,18401,1142,603,8285,647,700,1655,1426,2309,1902,1093,377,397,4465,5604,2579,6472.15046194625,2.05186456955512,0.644701284779111,3.18265934627094,0.00145929193128703,0.988200309795231
"17","GB47929",128,56,231,62,162,57,135,154,239,117,47,119,41,39,46,196,69,34,80,85,40,26,52,54,87.1848368894085,0.80455224369845,0.252060173852366,3.19190545417017,0.00141337588278976,0.988200309795231
"18","GB48524",217,200,404,121,216,210,240,279,422,254,241,185,193,122,133,308,119,188,260,258,239,103,130,206,205.17642255512,0.237647808830211,0.07596029805342,3.12857920414006,0.00175653662864092,0.988200309795231
"19","GB49442",58,34,292,43,26,165,163,136,167,45,64,180,46,48,52,100,53,20,30,30,38,38,30,63,74.5851927081869,1.04556047764785,0.320261132744009,3.26471235734867,0.00109575290383129,0.988200309795231
"20","GB50735",35,42,18,26,14,15,9,18,13,45,22,40,48,17,23,17,89,80,45,22,21,57,64,189,44.652852871612,-1.36344311212964,0.425344416268771,-3.20550372822596,0.00134826300153056,0.988200309795231
"21","GB51305",364,212,387,205,75,651,794,285,173,161,179,116,144,169,130,177,33,88,214,214,174,84,124,140,212.901260370901,1.00802626376227,0.30763946308476,3.27664810507274,0.00105047202656177,0.988200309795231
"22","GB52191",641,342,1765,401,490,1534,1034,1783,1391,526,626,998,536,396,414,925,537,430,388,330,339,289,472,559,674.356693504943,0.75027307943687,0.238542961268219,3.14523252100178,0.00165954872286821,0.988200309795231
