"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB40967",1213,1125,787,593,911,1823,1425,703,380,796,574,810,1270,3737,1104,1621,4662,643,809,1610,1153,6447,903,557,1452.5054803784,-1.27333838540144,0.329764483620706,-3.86135696428131,0.000112759018164782,0.782885863118078
"2","GB45416",44,47,40,25,47,22,54,40,43,33,32,51,18,26,7,18,22,26,40,12,33,33,14,20,29.2347450762799,0.619393886555297,0.158191471896318,3.91546952013482,9.02284436110652e-05,0.782885863118078
"3","GB40001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0934247608911229,-0.292661744780886,3.00317535619469,-0.0974507679603885,0.922368429542837,0.99858488756348
"4","GB40003",0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114834230571465,0.669003164414925,3.00317431839861,0.222765345426788,0.823718140628169,0.99858488756348
"5","GB40005",3,1,0,4,0,13,2,5,1,22,5,15,4,5,7,0,10,1,1,23,1,7,11,7,7.38297694721013,-0.633855483421464,0.705950662892532,-0.897875045296129,0.369252170078722,0.99858488756348
"6","GB40006",11,36,8,8,10,150,22,30,25,426,10,690,11,30,9,25,11,12,22,239,13,31,753,371,78.3042471344791,-0.773773787889226,0.788667685250641,-0.981115116493352,0.326535976758316,0.99858488756348
"7","GB40007",114,487,24,193,53,73,124,753,245,237,177,76,187,519,213,288,134,139,129,68,356,501,88,108,204.379343878545,-0.399526165741864,0.378987090019797,-1.05419465797897,0.291793805301636,0.99858488756348
"8","GB40008",1620,1971,345,474,867,830,1773,2701,1360,1046,1178,396,1527,2325,1256,994,943,1066,955,903,2344,2591,458,721,1212.34030283604,-0.478359380762718,0.255599252954594,-1.87152104410765,0.0612728957920785,0.99858488756348
"9","GB40009",462,751,76,1152,589,387,880,1286,1174,463,716,188,2149,801,717,544,450,417,363,258,1436,926,307,401,701.112927561886,-0.440399640228191,0.368622764076241,-1.19471634187276,0.232197875396571,0.99858488756348
"10","GB40010",1905,5093,267,1389,1461,1084,2711,4323,3077,2777,2881,1236,3284,5200,1979,2179,1660,1660,2078,1003,4785,6512,1027,1261,2339.03131760553,-0.483188712792523,0.285355700529466,-1.69328564979072,0.09040110827855,0.99858488756348
"11","GB40011",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,2,0.539824380083333,-2.05315190508994,1.29587463561329,-1.58437540844239,0.113108314671328,0.99858488756348
"12","GB40012",373,57,176,123,119,125,106,158,78,164,136,119,226,91,38,30,125,92,91,190,155,162,90,137,136.513325569631,-0.0319773649323893,0.335827108369959,-0.0952197250769937,0.924140302825811,0.99858488756348
"13","GB40013",170,31,97,50,295,73,248,90,22,114,344,31,458,213,312,24,194,23,158,246,106,91,46,50,156.56895804669,-0.825422159905212,0.497524016446898,-1.65905993001106,0.0971037165944971,0.99858488756348
"14","GB40014",148,359,94,68,145,118,172,201,193,173,94,184,83,143,59,206,128,172,215,87,156,292,84,104,142.897858083237,-0.0668921613539486,0.162842971464617,-0.410777086369265,0.681235996340849,0.99858488756348
"15","GB40015",33,133,44,18,78,45,60,56,82,61,64,60,31,46,15,71,57,48,110,20,50,134,22,41,51.7698549766021,0.00958551917756772,0.201064256801808,0.0476739094756971,0.961976127674766,0.99858488756348
"16","GB40016",23,22,7,8,8,8,10,21,15,47,28,22,8,20,1,10,10,16,29,18,26,48,5,10,15.9780320547104,-0.0127386629960995,0.324108555945265,-0.039303692427826,0.968648262761053,0.99858488756348
"17","GB40017",105,227,70,70,102,77,118,139,135,140,94,136,70,112,39,134,95,114,142,43,137,214,74,68,103.254044884931,-0.0261649735733184,0.138109983678396,-0.18945026910036,0.849739928704556,0.99858488756348
"18","GB40018",261,295,375,269,483,262,315,264,441,273,435,244,274,208,164,218,401,286,392,159,287,254,177,220,284.436006616994,0.101894536789945,0.157377033186956,0.647454934983426,0.517337551697239,0.99858488756348
"19","GB40019",168,464,308,89,328,269,326,239,216,251,277,161,177,231,101,255,262,276,541,171,202,443,96,110,230.71297416322,-0.0729588490058195,0.172324563624826,-0.423380436724394,0.672017715934076,0.99858488756348
"20","GB40020",57,152,81,37,143,52,94,109,68,114,111,107,54,78,29,59,72,78,153,48,87,176,45,57,79.3298619791435,0.0714095382207409,0.158467923836061,0.450624558535997,0.652260163499843,0.99858488756348
"21","GB40021",6745,31809,4446,5833,12105,9801,7788,8769,6220,13392,7109,20590,4521,9563,5561,12932,9202,12443,15838,4390,10062,16038,5621,5502,9620.56674945348,0.0513746414813471,0.238675961326591,0.215248495054971,0.829573583341868,0.99858488756348
"22","GB40022",220,193,147,107,213,192,256,214,231,169,181,80,103,138,99,310,370,461,434,52,80,227,44,108,180.338869481451,-0.310411525734797,0.267217561662653,-1.16164343317627,0.245380331843489,0.99858488756348
"23","GB40025",0,1,0,0,1,0,1,2,0,2,1,0,2,4,0,0,0,1,1,0,3,1,1,1,0.845691980267621,-1.07864632278564,0.785343130697286,-1.37347139183345,0.169605848933159,0.99858488756348
"24","GB40026",2,1,4,5,2,3,3,9,1,6,2,3,2,6,3,1,2,2,2,0,14,8,3,1,3.38067193043216,-0.236574731754694,0.473926774698083,-0.499179924800419,0.61765263587571,0.99858488756348
"25","GB40027",161,48,86,66,69,82,66,176,86,101,110,77,119,123,33,56,91,98,73,62,135,137,73,74,90.6536175881557,-0.168813930764,0.218374991310589,-0.773046078906996,0.439495110791672,0.99858488756348
"26","GB40028",105,126,78,97,97,73,94,115,123,105,96,89,68,78,44,75,102,107,153,48,120,108,41,71,88.372431151351,0.0245992191521936,0.109839656918085,0.223955717291969,0.82279176049924,0.99858488756348
"27","GB40029",34,101,25,15,60,22,38,51,49,65,37,69,18,49,19,46,26,36,68,22,38,77,35,34,40.3532017578299,0.0147481567871102,0.209564095794155,0.0703753986636942,0.943894871711386,0.99858488756348
"28","GB40030",90,138,132,79,146,97,139,113,110,109,155,53,89,101,70,84,119,104,180,72,99,108,52,64,100.920596626425,-0.00454659001143625,0.136976243952367,-0.0331925440517795,0.973521043832747,0.99858488756348
"29","GB40031",803,1226,722,527,1198,914,1021,844,886,652,818,469,778,717,511,908,776,971,1202,353,894,1116,352,373,752.462221495275,-0.0580310868311747,0.117224619140132,-0.495041803136963,0.620570612633751,0.99858488756348
"30","GB40032",325,244,377,498,457,206,459,345,410,344,523,213,401,309,308,218,292,261,506,222,360,241,194,240,332.845656378615,0.0193048090538295,0.206502572048977,0.0934845937378971,0.925518588508956,0.99858488756348
"31","GB40033",390,371,316,369,477,261,428,408,317,424,532,281,317,291,281,189,361,298,489,234,383,463,207,250,340.49547649805,0.0138542583273788,0.133219386045966,0.103995812761054,0.917172671486319,0.99858488756348
"32","GB40034",6,9,1,9,5,2,8,7,6,4,7,1,11,9,4,0,3,3,4,2,8,11,2,3,4.95356779643093,-0.130067687936749,0.376180618379502,-0.345758610576617,0.729524132761325,0.99858488756348
"33","GB40035",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.180743844601899,-0.533116228477411,2.15663538547193,-0.247198127262829,0.804754894568061,0.99858488756348
"34","GB40038",7,5,5,1,2,6,12,14,3,17,12,10,3,11,9,3,13,13,8,1,2,14,0,5,6.92960933701618,-0.0123535327921956,0.417465943520654,-0.0295917139683622,0.976392673716628,0.99858488756348
"35","GB40046",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.151282149263063,-0.533115608382888,2.23902661722912,-0.238101505484842,0.811802367105567,0.99858488756348
"36","GB40047",26,72,17,16,42,15,27,17,40,21,23,25,28,23,19,30,27,39,55,9,29,25,16,19,25.9457646985477,-0.187570096389559,0.207145578008299,-0.90549891623583,0.365201133770435,0.99858488756348
"37","GB40053",13,5,5,2,3,12,3,4,9,6,4,4,0,6,4,5,2,11,7,4,6,18,6,1,5.57522555002673,-0.145967622073125,0.386609483867416,-0.377558306674089,0.705758742362335,0.99858488756348
"38","GB40054",4603,2920,1749,4155,2522,4802,3040,3043,3015,2259,2939,1143,2099,2987,2108,2779,2387,2667,2441,1314,3299,2716,1267,1113,2606.19276029943,0.190851136581195,0.214288272833564,0.890628003378552,0.373128770885214,0.99858488756348
