"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB51373",2,1,17,4,6,10,117,151,37,34,19,6,1,2,9,0,2,0,0,2,7,1,0,5,16.1098478638654,3.50267460979424,0.720902317430389,4.85873678736295,1.18137062998831e-06,0.0164045125680177
"2","GB40001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0934247608911229,0.0535979482498423,3.00317535619469,0.0178470924580828,0.985760836383156,0.999809549071886
"3","GB40003",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.114834230571465,-0.891808892592735,2.99243320090338,-0.298021320015935,0.765686891558641,0.999809549071886
"4","GB40005",3,5,10,0,1,23,1,2,5,1,7,15,4,1,7,0,4,0,1,13,7,11,22,5,7.38297694721013,0.170547080819779,0.712612847281873,0.239326418924804,0.810852481207816,0.999809549071886
"5","GB40006",11,30,11,8,12,239,13,22,30,25,371,690,11,36,9,25,8,10,22,150,31,753,426,10,56.8163670388306,-0.0957724535546071,0.725906337445267,-0.131935001272569,0.895035703595602,0.999809549071886
"6","GB40007",114,519,134,24,139,68,356,124,753,245,108,76,187,487,213,288,193,53,129,73,501,88,237,177,204.379343878545,-0.0311930198119633,0.385639635301904,-0.0808864467148025,0.935532258600089,0.999809549071886
"7","GB40008",1620,2325,943,345,1066,903,2344,1773,2701,1360,721,396,1527,1971,1256,994,474,867,955,830,2591,458,1046,1178,1212.34030283604,0.220184957308669,0.268370299982296,0.820452029614283,0.411958465182323,0.999809549071886
"8","GB40009",462,801,450,76,417,258,1436,880,1286,1174,401,188,2149,751,717,544,1152,589,363,387,926,307,463,716,701.112927561886,-0.42129717765569,0.369095155735392,-1.14143242226057,0.253690018884003,0.999809549071886
"9","GB40010",1905,5200,1660,267,1660,1003,4785,2711,4323,3077,1261,1236,3284,5093,1979,2179,1389,1461,2078,1084,6512,1027,2777,2881,2339.03131760553,-0.0949388347361604,0.29921706305743,-0.317290844867154,0.751022923496563,0.999809549071886
"10","GB40011",0,0,0,0,4,0,2,1,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.539824380083333,0.947283838303287,1.42149660041144,0.666398947439695,0.505156135102892,0.999809549071886
"11","GB40012",373,91,125,176,92,190,155,106,158,78,137,119,226,57,38,30,123,119,91,125,162,90,164,136,136.513325569631,0.502393523347031,0.3222184478794,1.55917057714544,0.118956012748932,0.999809549071886
"12","GB40013",170,213,194,97,23,246,106,248,90,22,50,31,458,31,312,24,50,295,158,73,91,46,114,344,156.56895804669,-0.428301215187164,0.51155109177606,-0.837259898517938,0.402446495022196,0.999809549071886
"13","GB40014",148,143,128,94,172,87,156,172,201,193,104,184,83,359,59,206,68,145,215,118,292,84,173,94,142.897858083237,0.0758351820610413,0.163057378795746,0.465082798589793,0.641872163791679,0.999809549071886
"14","GB40015",33,46,57,44,48,20,50,60,56,82,41,60,31,133,15,71,18,78,110,45,134,22,61,64,51.7698549766021,-0.170663304721027,0.197379061473891,-0.864647462839426,0.387232313387625,0.999809549071886
"15","GB40016",23,20,10,7,16,18,26,10,21,15,10,22,8,22,1,10,8,8,29,8,48,5,47,28,15.9780320547104,0.109613584469233,0.324657666650257,0.337628202654817,0.735643386308955,0.999809549071886
"16","GB40017",105,112,95,70,114,43,137,118,139,135,68,136,70,227,39,134,70,102,142,77,214,74,140,94,103.254044884931,0.000461880471483673,0.138542475208447,0.00333385462320303,0.997339973795701,0.999809549071886
"17","GB40018",261,208,401,375,286,159,287,315,264,441,220,244,274,295,164,218,269,483,392,262,254,177,273,435,284.436006616994,0.0549721987433901,0.158542529845547,0.346734714003518,0.728790628220768,0.999809549071886
"18","GB40019",168,231,262,308,276,171,202,326,239,216,110,161,177,464,101,255,89,328,541,269,443,96,251,277,230.71297416322,-0.0939824060169824,0.171979989294568,-0.546472914683166,0.58474090102687,0.999809549071886
"19","GB40020",57,78,72,81,78,48,87,94,109,68,57,107,54,152,29,59,37,143,153,52,176,45,114,111,79.3298619791435,-0.0522667584514688,0.158769801052369,-0.329198362062751,0.742005760889493,0.999809549071886
