"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB45796",2311,8389,5677,144,31869,1191,7122,2774,5928,11287,8904,706,1361,2885,409,167,1084,1352,53,1961,581,2665,908,251,4964.32684360944,3.17562491295642,0.632809249058614,5.01829724783665,5.21314727345424e-07,0.00319096744608134
"2","GB51479",363,231,136,361,156,219,305,473,425,160,370,262,873,499,350,397,515,464,697,569,1129,647,237,580,390.801598597389,-0.578797379395987,0.119455456446827,-4.84529879682497,1.26421272208968e-06,0.00386912303595546
"3","GB41710",191,86,32,22,57,956,29,41,38,29,115,77,370,75,2281,99,224,1450,129,41,3875,65,62,102,313.399646612687,-2.94983800037074,0.629392209406259,-4.68680412036477,2.77504332797276e-06,0.00566201340350708
"4","GB45044",201,126,75,193,84,97,190,299,245,106,295,181,497,264,180,323,290,317,398,340,506,371,123,390,229.532019974543,-0.548801886447235,0.133697757990506,-4.10479498456667,4.04673600508359e-05,0.0616145449137242
"5","GB53071",385,313,272,239,323,135,231,316,339,153,270,126,277,193,213,89,266,261,238,283,188,271,122,169,237.147704027499,0.707640152919312,0.174549813720307,4.05408712754751,5.03304565542592e-05,0.0616145449137242
"6","GB40355",126,106,69,104,111,92,113,159,125,82,129,161,126,123,111,86,103,130,154,108,148,118,73,140,115.163972511845,0.379580659293765,0.101177860807072,3.75161775773809,0.000175697195593797,0.0977675031117847
"7","GB44373",188,152,78,170,96,112,153,194,186,121,178,180,403,228,151,184,212,264,332,231,442,307,147,296,193.510444485425,-0.372453866936225,0.0987297842591695,-3.7724570121466,0.00016164782348131,0.0977675031117847
"8","GB49109",168,65,52,86,38,101,97,149,147,45,171,133,231,236,186,101,292,207,208,191,454,280,101,221,149.231612420292,-0.706983084585559,0.183252046726819,-3.85798192824272,0.000114327098895924,0.0977675031117847
"9","GB51226",887,812,528,413,678,535,500,873,702,404,770,318,623,565,497,363,518,690,713,677,700,733,371,463,596.27063576484,0.544918359117743,0.144235977368092,3.77796420186555,0.000158115599944216,0.0977675031117847
"10","GB53190",378,494,325,211,602,202,292,460,548,290,389,295,312,369,256,236,247,422,309,401,246,371,256,271,348.505647706166,0.68390937391801,0.182278819995064,3.7519958376762,0.000175432377664584,0.0977675031117847
"11","GB54451",218,170,133,144,185,90,134,217,275,114,208,182,195,163,135,80,183,145,205,196,187,223,115,194,167.157648404329,0.439138844359484,0.114324960937252,3.84114580717425,0.000122461342756594,0.0977675031117847
