"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41708",2878,552,264,51,3438,226,475,3216,326,1712,2268,181,370,307,175,223,191,250,116,199,94,39,233,23,722.914458148538,2.62128758047445,0.533189176446101,4.91624304519136,8.82208608244433e-07,0.0061251743670411
"2","GB41710",191,86,75,22,2281,99,224,1450,129,956,3875,41,370,32,57,29,41,65,38,29,62,102,115,77,380.335643412866,3.14342516897111,0.633413741677575,4.96267283473493,6.95296468589845e-07,0.0061251743670411
"3","GB49689",116,57,27,68,219,37,499,19,292,7,187,92,57,24,7,50,10,51,48,19,14,17,20,31,73.1683306728949,2.01797300369923,0.452290682618595,4.46167272784819,8.13223585394678e-06,0.037641409022635
"4","GB40253",3710,2195,3186,1709,3214,3187,2897,4851,5174,2963,6894,4164,3607,1687,2166,1650,2542,2450,2370,656,1128,3366,2102,1058,2693.27002429203,0.721864759636127,0.165985154894335,4.3489718107361,1.367772903361e-05,0.0474822363401772
"5","GB48747",4,3,17,4,4,9,4,9,11,5,20,5,25,3,4,33,13,4,9,47,45,38,7,118,20.2903566941606,-2.2388804611527,0.520727256774202,-4.29952615697919,1.71163674384205e-05,0.0475355756499814
"6","GB49392",2968,1697,2680,1133,2792,2227,2556,2559,1941,2567,3631,2164,1328,1016,795,797,1605,1345,1832,862,939,1713,2516,485,1805.03103340864,0.863269398453557,0.209018812935387,4.13010382333583,3.62599445956071e-05,0.0839175984424333
"7","GB47618",42,1,7,0,408,15,10,102,3,590,698,2,23,5,11,1,1,8,0,2,4,8,5,136,44.5389264154172,3.6555335462141,0.894456611735152,4.08687632049893,4.37220043015208e-05,0.0867319645329882
"8","GB46516",456,154,222,202,252,219,499,337,509,117,562,351,193,128,97,302,142,160,181,100,105,232,254,119,228.127815300023,0.729727426798234,0.184341319199454,3.95856680405265,7.54008524507363e-05,0.130877029641366
"9","GB52087",111,358,80,178,168,110,601,599,347,60,913,137,218,168,32,51,71,134,96,96,34,85,69,46,177.956559180958,1.4158471515403,0.369635724407484,3.83038504681837,0.000127942893805956,0.197401669265501
"10","GB47092",3,1,3,1,3,2,4,2,3,1,5,1,15,1,3,2,5,9,9,4,3,7,12,3,3.84747880233402,-1.41326975188911,0.380552580417702,-3.71373057131259,0.000204226221425745,0.238470960719268
"11","GB55204",1937,7183,6807,2560,512,2408,2585,5181,83,1405,3099,14078,5881,16395,36417,15654,54032,9000,9373,18142,2883,2051,19263,1295,10621.7988683381,-2.23427405804919,0.594738541564961,-3.7567332565501,0.000172145815637701,0.238470960719268
"12","GB55213",457,571,472,515,460,331,1061,758,832,329,652,2885,1035,658,3060,8501,4235,1028,779,958,549,636,979,908,1380.05195445809,-1.58500441524612,0.427058904342565,-3.71144214329439,0.000206081775070663,0.238470960719268
"13","GB51411",83,58,55,29,54,78,46,76,90,28,90,71,122,43,107,65,102,110,118,52,49,75,93,62,70.5431062598593,-0.52776857838386,0.144776937228219,-3.64539123763831,0.000266985313937722,0.264811290667087
"14","GB54429",31,21,17,13,22,12,17,38,48,19,34,29,34,20,40,31,39,27,35,33,47,68,24,81,33.0046621487167,-0.915554901622344,0.250756673828395,-3.65116863150331,0.000261049759164451,0.264811290667087
"15","GB47126",25,10,9,11,45,5,81,0,48,0,19,14,12,3,2,9,1,5,5,6,4,2,2,6,12.3594658248874,1.99997085896554,0.555402075139053,3.60094235957763,0.000317065871205887,0.293518445837663
"16","GB40619",11684,9142,9044,3003,10633,12097,11848,13088,11636,9029,16313,11096,7866,4438,2285,6267,10111,9583,6480,3943,2839,6953,9886,1586,8000.58640317304,0.78248325837563,0.226280098539909,3.45802951043715,0.000544141777219661,0.375298226872751
"17","GB42507",7,4,9,6,15,6,13,14,12,15,16,9,16,5,11,19,6,9,24,28,38,52,13,63,18.2294921821153,-1.38206932173404,0.398465024864694,-3.46848339375167,0.000523404873960314,0.375298226872751
"18","GB43884",96,72,81,99,83,83,100,108,142,53,148,91,132,27,51,79,81,112,79,27,32,74,87,55,77.2927009318518,0.384861950507962,0.111919144357636,3.43874993609798,0.000584406791826896,0.375298226872751
"19","GB47214",24,11,13,19,14,10,19,22,28,31,31,28,34,13,20,18,23,20,30,74,75,75,19,159,36.9731810445999,-1.42061130224154,0.406070778253899,-3.49843273222011,0.00046800112820693,0.375298226872751
"20","GB47958",9,4,9,11,10,8,4,14,16,13,31,11,24,8,6,19,9,12,12,36,37,48,13,83,19.744539374748,-1.43340342337572,0.412325562195333,-3.47638748309441,0.000508217429903072,0.375298226872751
"21","GB51355",10,18,16,11,17,7,22,21,22,19,18,18,53,15,16,21,15,19,21,35,31,59,19,47,23.5311986896754,-0.96011157187454,0.279584360680358,-3.4340675191493,0.000594596067348446,0.375298226872751
"22","GB55206",7145,2546,1685,1120,700,3051,1763,2314,90,1302,5606,9018,3894,5191,12352,16868,18435,7327,7728,7858,2982,1053,10439,1734,5635.97862181764,-1.6461001972923,0.475248896711258,-3.46365916614091,0.000532881233131996,0.375298226872751
"23","GB51308",9,2,7,7,15,2,12,10,9,4,11,18,14,13,12,7,12,16,14,18,24,19,21,9,12.2186588187511,-1.00357623658898,0.29516158302469,-3.40009098170827,0.000673634347220361,0.38975360606258
"24","GB55212",409,2084,740,1477,500,3367,4622,1390,28,1848,4142,14757,4364,3585,22388,34061,28072,8224,5274,17505,4163,766,3848,1120,7569.65611270338,-2.21480950681517,0.649579615367444,-3.40960438785064,0.000650571753839511,0.38975360606258
"25","GB45019",66,46,89,45,65,64,50,145,133,32,126,97,176,50,88,80,131,92,97,59,52,120,128,99,83.2466761844305,-0.453352298019424,0.134364721841809,-3.37404261926108,0.000740728984069681,0.39560625664583
"26","GB54480",89,32,60,64,96,93,112,131,148,66,126,146,191,44,67,119,62,77,88,336,313,306,106,496,149.866371735763,-1.26157292121997,0.372917346002807,-3.38298267630189,0.00071703155126743,0.39560625664583
"27","GB51861",8,5,7,6,7,4,7,4,5,3,10,8,6,6,10,9,3,4,9,21,25,30,6,26,10.4519664213171,-1.37698638724988,0.409746131808341,-3.36058422607382,0.000777778120691899,0.400008406812137
"28","GB52237",0,0,3,0,0,0,1,1,0,1,2,2,2,3,4,1,5,5,1,3,2,5,2,2,1.95025742606084,-1.98919298319725,0.597096325515798,-3.33144402032436,0.000863966747603839,0.428465794900961
"29","GB42623",5,21,10,2,37,7,21,26,4,13,21,2,8,4,2,3,6,4,2,4,6,6,3,9,9.48881679899615,1.46281279802069,0.448085919340207,3.26458104323974,0.00109626096259911,0.491054184730685
"30","GB44983",716,888,873,809,951,883,1037,1137,1488,484,1443,1287,1473,503,267,774,823,998,657,309,331,828,870,521,791.973403124132,0.442804749594923,0.135051753957148,3.27877822109163,0.00104257536229268,0.491054184730685
"31","GB50401",0,0,1,1,0,1,0,0,3,3,0,0,0,1,0,2,4,3,2,7,5,11,1,15,2.83473856162346,-2.6829302437781,0.820094354950684,-3.27148971039977,0.00106982481505618,0.491054184730685
"32","GB50178",40,32,100,22,40,16,33,64,48,97,109,75,63,48,54,85,87,56,51,214,119,341,82,224,93.5713329812663,-1.27241990144545,0.391567698071183,-3.24955277902962,0.0011558662699672,0.501573719523893
"33","GB40135",15,22,36,17,29,14,28,35,42,13,50,21,47,18,36,33,31,58,40,28,59,26,38,26,31.4267534152434,-0.666375274359074,0.208444901369875,-3.196889297746,0.00138918229694994,0.507636457248601
"34","GB43790",33,74,54,36,56,18,36,35,60,27,93,60,42,16,11,22,47,54,35,9,22,42,27,14,35.9331212683979,0.706937468125071,0.220757037930497,3.20233264022886,0.00136319485411391,0.507636457248601
"35","GB43862",3,0,2,0,1,0,0,0,1,1,0,0,4,1,1,4,1,2,1,1,4,6,1,9,1.88005227129519,-2.28285905500603,0.710734283934478,-3.21197261284287,0.00131826941693879,0.507636457248601
"36","GB50572",44,26,18,2,46,58,28,30,15,41,30,17,9,9,12,15,22,17,12,10,9,18,17,13,22.3784162347096,1.11080522042969,0.346772002950392,3.20327249887182,0.00135875346885755,0.507636457248601
"37","GB53783",8,8,12,9,6,2,2,6,6,9,22,6,20,5,7,12,12,15,10,20,18,24,7,33,12.0025118980791,-1.12822036209562,0.350133868195594,-3.22225429921953,0.00127186197163328,0.507636457248601
"38","GB55886",1,0,2,3,1,0,3,2,1,0,5,4,1,3,2,5,4,4,2,8,3,9,3,12,3.40178789492897,-1.65051783548697,0.515055981200385,-3.20454066301742,0.00135278180162121,0.507636457248601
"39","GB44202",2595,2244,3170,1358,2939,3332,3375,3221,3468,2147,4005,2140,3465,1080,1087,1187,3779,3107,1815,1119,1049,2567,1573,1145,2259.05631636046,0.543547715354984,0.171591411252145,3.16768602454274,0.00153657369697089,0.518081321599456
"40","GB50732",51,37,66,46,27,38,55,53,72,23,85,55,112,25,28,48,81,86,79,44,47,85,52,65,53.4741717139352,-0.42519695344676,0.133886769627428,-3.1757951486168,0.00149426429069523,0.518081321599456
"41","GB54083",23,20,29,30,23,23,31,18,45,16,74,54,95,18,25,26,50,57,32,31,43,70,31,86,37.7562080831819,-0.714549521808231,0.225981678120667,-3.16197989036388,0.00156700385331825,0.518081321599456
"42","GB55408",668,522,1173,1232,1131,628,943,1238,1347,533,2381,1426,1255,322,339,838,765,1121,1185,237,368,921,642,665,830.644586120793,0.515327613942806,0.162968303496491,3.16213400327815,0.00156617474781633,0.518081321599456
"43","GB40157",9303,5444,8827,11983,11191,6860,15361,12383,18419,3192,23957,14778,13358,4743,4114,10940,7342,10118,10947,3231,3642,8481,7887,3907,8707.75191353588,0.514877792720485,0.170690014022514,3.01644941368727,0.00255753888045734,0.520243736997151
"44","GB40532",1,0,3,1,1,1,0,2,1,2,3,1,5,1,1,1,3,9,0,4,5,9,0,15,2.95423555603527,-1.90053630101805,0.626911813923004,-3.03158476010387,0.00243273608883566,0.520243736997151
"45","GB40714",0,2,2,0,1,1,0,5,1,0,2,3,2,4,5,2,1,5,3,6,2,4,4,6,2.70908844448713,-1.62901436325978,0.520679749661965,-3.12863014994796,0.00175623213725659,0.520243736997151
"46","GB41326",88,52,35,32,16,66,87,130,43,54,152,95,61,99,197,255,294,156,61,179,40,30,132,43,103.167463184347,-1.14069357020317,0.375258102933374,-3.03975733311667,0.00236768836385889,0.520243736997151
"47","GB41739",16,10,21,12,11,7,17,8,24,18,46,19,22,10,15,20,26,23,24,33,36,56,20,50,23.0084662920546,-0.915152817236896,0.293450541298235,-3.11859304531602,0.00181716756045938,0.520243736997151
"48","GB41887",2,1,3,2,1,0,0,0,0,7,6,0,5,1,2,6,2,0,1,7,20,21,3,38,6.1319363768993,-2.38324779869321,0.792511682260802,-3.00720841350187,0.00263658931549975,0.520243736997151
"49","GB42197",1,3,5,0,2,1,3,3,2,3,6,2,5,1,2,5,2,4,6,6,6,14,5,15,4.33094718597819,-1.36739293924996,0.442170097078982,-3.09245909726391,0.00198505587644672,0.520243736997151
"50","GB42908",7,5,16,5,40,7,2,6,7,17,30,4,4,1,9,31,17,9,8,202,70,93,6,32,32.4219506231131,-2.1456986409119,0.70045313016405,-3.06330080987627,0.00218909887209837,0.520243736997151
