"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"19","GB40021",6745,31809,9563,5561,9202,4446,4390,9801,10062,8769,5502,13392,4521,12932,5833,12443,12105,15838,16038,7788,6220,5621,7109,20590,9620.56674945348,-0.0573516293665239,0.238607735761438,-0.240359471932061,0.810051594044071,0.999689779797103
"20","GB40022",220,193,138,99,370,147,52,192,80,214,108,169,103,310,107,461,213,434,227,256,231,44,181,80,180.338869481451,-0.202564648242822,0.27112771112627,-0.747118940374499,0.45499176818985,0.999689779797103
"21","GB40025",0,1,4,0,0,0,0,0,3,2,1,2,2,0,0,1,1,1,1,1,0,1,1,0,0.845691980267621,0.616186575248604,0.779348806364774,0.79064286775875,0.429152424042826,0.999689779797103
"22","GB40026",2,1,6,3,2,4,0,3,14,9,1,6,2,1,5,2,2,2,8,3,1,3,2,3,3.38067193043216,0.679175343544405,0.462486608855595,1.46852974883964,0.141960381579765,0.999689779797103
"23","GB40027",161,48,123,33,91,86,62,82,135,176,74,101,119,56,66,98,69,73,137,66,86,73,110,77,90.6536175881557,0.277354350898574,0.213698070626039,1.29787952734459,0.194328736078608,0.999689779797103
"24","GB40028",105,126,78,44,102,78,48,73,120,115,71,105,68,75,97,107,97,153,108,94,123,41,96,89,88.372431151351,0.0341018679634488,0.109841180608205,0.310465235120583,0.756207192571751,0.999689779797103
"25","GB40029",34,101,49,19,26,25,22,22,38,51,34,65,18,46,15,36,60,68,77,38,49,35,37,69,40.3532017578299,-0.0675201322598764,0.209523476080474,-0.322255689543559,0.747258998603879,0.999689779797103
"26","GB40030",90,138,101,70,119,132,72,97,99,113,64,109,89,84,79,104,146,180,108,139,110,52,155,53,100.920596626425,0.0948266489390573,0.136300392235793,0.695718092835798,0.486605392535878,0.999689779797103
"27","GB40031",803,1226,717,511,776,722,353,914,894,844,373,652,778,908,527,971,1198,1202,1116,1021,886,352,818,469,752.462221495275,-0.0529760672115812,0.117582691961175,-0.450543071671411,0.652318904479087,0.999689779797103
"28","GB40032",325,244,309,308,292,377,222,206,360,345,240,344,401,218,498,261,457,506,241,459,410,194,523,213,332.845656378615,-0.0947556272256725,0.20591125690647,-0.460177013385493,0.645389168903218,0.999689779797103
"29","GB40033",390,371,291,281,361,316,234,261,383,408,250,424,317,189,369,298,477,489,463,428,317,207,532,281,340.49547649805,0.0561025517076802,0.133033048222701,0.421718907122708,0.673230202258741,0.999689779797103
"30","GB40034",6,9,9,4,3,1,2,2,8,7,3,4,11,0,9,3,5,4,11,8,6,2,7,1,4.95356779643093,-0.094193725329874,0.378093254196205,-0.249128288549136,0.803261548059726,0.999689779797103
"31","GB40035",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.180743844601899,0.404488179475322,2.15015780901592,0.18812022902656,0.850782403725416,0.999689779797103
"32","GB40038",7,5,11,9,13,5,1,6,2,14,5,17,3,3,1,13,2,8,14,12,3,0,12,10,6.92960933701618,0.457130522883649,0.408963481452892,1.11777834358129,0.263661673014367,0.999689779797103
"33","GB40046",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.151282149263063,0.40448837713435,2.23362954367616,0.181090180455186,0.856296792034122,0.999689779797103
"34","GB40047",26,72,23,19,27,17,9,15,29,17,19,21,28,30,16,39,42,55,25,27,40,16,23,25,25.9457646985477,-0.202587870860061,0.207070014528277,-0.97835445330688,0.327899046672942,0.999689779797103
"35","GB40053",13,5,6,4,2,5,4,12,6,4,1,6,0,5,2,11,3,7,18,3,9,6,4,4,5.57522555002673,0.13464670941119,0.388072535470956,0.346962737901012,0.728619312690382,0.999689779797103
"36","GB40054",4603,2920,2987,2108,2387,1749,1314,4802,3299,3043,1113,2259,2099,2779,4155,2667,2522,2441,2716,3040,3015,1267,2939,1143,2606.19276029943,0.192566207990575,0.214262676894224,0.89873892542489,0.368791738188541,0.999689779797103
"37","GB40056",285,301,224,120,265,253,93,251,236,226,115,240,169,237,258,304,326,361,290,298,305,135,312,169,229.86732008403,-0.135955542183475,0.116381952128807,-1.16818406717396,0.242732525867758,0.999689779797103
"38","GB40057",582,855,564,400,479,183,257,444,707,690,297,444,619,576,394,567,479,627,1066,718,760,371,361,435,513.062551780282,-0.117168588596661,0.158349606370879,-0.739936090035074,0.459338774443536,0.999689779797103
"39","GB40058",64,63,60,60,40,5,34,43,86,96,28,38,82,58,60,50,40,34,56,87,75,42,45,25,53.0187052301124,0.00143975783279357,0.288268522940443,0.00499450241083391,0.996014980205266,0.999689779797103
"40","GB40059",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0513705944242982,-0.0764012870236912,3.00317535619469,-0.0254401684757093,0.979703871655677,0.999689779797103
"41","GB40060",0,0,2,1,2,0,0,0,1,2,0,1,0,1,0,1,1,0,0,1,2,0,0,0,0.58414639179422,0.689108669570287,0.913584457097996,0.754291148690558,0.450674416061759,0.999689779797103
"42","GB40061",24,89,29,16,11,9,8,10,31,32,10,33,17,29,10,28,12,36,85,34,12,16,12,21,22.7523983365454,0.0341578635573348,0.304840838839551,0.112051468193582,0.910782597769967,0.999689779797103
"43","GB40063",237,167,157,132,245,114,102,158,165,210,113,167,134,154,182,172,195,207,166,244,249,82,239,144,168.727844697925,0.0330875272091267,0.145662586349402,0.227151858540802,0.820305660517536,0.999689779797103
"44","GB40064",193,183,332,97,269,65,36,247,157,181,66,106,149,384,91,124,150,118,219,447,348,22,142,112,165.936388767108,-0.104303614052368,0.324579870901161,-0.321349607302449,0.747945467022167,0.999689779797103
"45","GB40065",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.239279715105143,0.164039530573065,2.13912758481956,0.076685248573849,0.938873939914464,0.999689779797103
"46","GB40066",0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,1,0.464733663483759,-0.0475780431674188,1.12986204855114,-0.0421096037595295,0.966411324270125,0.999689779797103
"47","GB40067",113,249,99,36,101,140,91,108,153,182,81,159,60,124,72,131,170,221,257,128,140,72,122,120,121.204234844581,0.0670130039727876,0.139680985231365,0.479757526493592,0.631399817502227,0.999689779797103
"48","GB40069",18,45,48,16,31,5,24,17,26,19,18,30,15,11,10,54,76,18,195,41,12,7,30,37,29.3819243357622,-0.402372021557621,0.377418971179439,-1.06611498701351,0.286371665569606,0.999689779797103
"49","GB40070",151,202,132,99,128,120,73,121,142,122,81,142,97,114,91,151,214,204,190,177,187,93,152,136,132.780819652581,-0.0842480796064596,0.0897680761878675,-0.938508244625232,0.347983281998129,0.999689779797103
"50","GB40071",189,245,150,71,188,189,93,142,197,217,111,211,125,119,148,164,218,268,249,197,230,83,206,133,163.267251323462,0.0649566524558753,0.084086581632149,0.772497242663986,0.439819979373563,0.999689779797103
