"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"24","GB40098",192,151,91,126,218,225,89,202,215,233,316,158,179,159,154,103,170,194,96,178,81,100,173,232,161.466597614907,0.383992730747402,0.12579215253046,3.05259686731587,0.00226870494483398,0.711281241473516
"25","GB40636",8,2,3,1,7,7,6,9,3,6,6,2,19,6,24,11,6,29,5,14,9,6,5,5,7.92555775520784,-1.08226566484535,0.361979030408086,-2.98985735064606,0.00279107759107822,0.711281241473516
"26","GB40885",1144,1115,703,700,805,534,601,1041,1066,911,1075,483,929,741,581,235,735,658,670,821,546,485,448,574,739.308313250942,0.600233946182826,0.195298959232169,3.07341088013314,0.00211626887268688,0.711281241473516
"27","GB42159",576,417,333,343,479,802,256,657,665,676,661,403,636,539,403,376,455,587,298,621,249,295,546,611,472.034785944942,0.260454641262544,0.0817258344619206,3.18693156181722,0.00143790794380659,0.711281241473516
"28","GB42170",134,180,119,175,181,121,78,218,247,157,217,145,200,130,104,78,126,151,75,128,117,114,101,100,141.695263226045,0.572330549629955,0.177356722981085,3.22700228110887,0.00125094462888147,0.711281241473516
"29","GB42409",37,43,8,22,19,128,47,65,18,41,13,122,204,85,207,33,105,420,15,455,54,71,60,44,83.6540069396913,-1.34658327714422,0.433885230174106,-3.10354716753984,0.0019121575235211,0.711281241473516
"30","GB43468",207,212,96,85,136,80,65,173,146,134,126,61,128,91,33,10,66,85,91,120,68,81,67,111,103.388932849669,0.828483337344439,0.27403474594534,3.02327843312866,0.00250052061046338,0.711281241473516
"31","GB44479",81,26,12,7,23,41,22,24,34,12,36,10,20,9,14,10,12,26,14,26,17,5,18,17,20.8167650645514,0.914577291904118,0.294681969388984,3.10360791262686,0.00191176501691772,0.711281241473516
"32","GB45111",421,332,169,192,344,361,181,395,373,370,407,231,266,304,185,113,269,290,174,445,166,220,313,303,275.822657704898,0.426991109033764,0.141791098904857,3.01140982989544,0.00260037621804749,0.711281241473516
"33","GB45335",545,618,720,539,269,545,157,751,716,720,416,206,570,550,304,158,429,377,439,224,209,200,342,268,427.051080745026,0.743072000339783,0.246770151498054,3.01119076123614,0.0026022531323913,0.711281241473516
"34","GB46005",255,299,161,269,269,296,131,323,322,281,335,194,330,269,183,163,252,306,177,256,159,143,209,238,236.842548750806,0.342880373194768,0.111449522575499,3.0765530912211,0.0020940900695517,0.711281241473516
"35","GB46635",38,36,19,32,9,73,18,60,47,70,38,26,83,53,54,72,54,85,56,116,21,21,68,50,45.4782466035806,-0.559412410790826,0.178901472565905,-3.12693016310833,0.00176641881883824,0.711281241473516
"36","GB46981",103,121,63,62,78,81,27,120,105,136,100,41,65,78,41,24,40,72,57,76,31,72,77,80,71.3575416072762,0.623962189956012,0.207079625039146,3.01315105162113,0.00258550191305076,0.711281241473516
"37","GB47250",332,239,189,216,269,350,114,333,279,344,311,186,292,257,212,127,261,276,169,323,153,144,254,294,238.259376483409,0.311000401777303,0.104107912793874,2.9872887990086,0.00281463696464869,0.711281241473516
"38","GB47329",437,304,233,247,297,471,212,400,487,444,420,309,427,350,266,182,400,362,253,462,194,196,414,367,325.877506087912,0.259815833287799,0.0855565772977633,3.03677217455251,0.00239126116353129,0.711281241473516
"39","GB47947",4337,9487,4077,2400,3640,2257,4928,8048,5259,6150,3915,1122,4055,7017,1253,385,1531,2878,2075,5198,1602,2173,1835,2777,3753.76622721654,1.023751753136,0.343149521773349,2.98339845512649,0.00285066610932941,0.711281241473516
"40","GB48129",24,28,24,19,17,75,12,27,57,42,36,51,113,60,34,44,54,55,32,115,45,47,52,35,42.7791794293773,-0.646341248725125,0.205414922472828,-3.14651555468479,0.00165228472647926,0.711281241473516
"41","GB48133",4,8,4,4,49,5,3,12,11,15,8,4,6,5,5,3,4,4,4,3,1,7,6,5,7.86614804249905,1.42409678227593,0.457396391093434,3.11348495529565,0.00184891936091908,0.711281241473516
"42","GB48249",92,87,61,166,83,276,71,152,157,128,143,125,275,169,183,203,192,301,139,248,76,73,158,212,146.233066407559,-0.423562088553319,0.142284820565841,-2.97686068597401,0.00291216307485684,0.711281241473516
"43","GB48476",19,22,10,6,27,14,3,26,19,23,21,12,23,14,5,3,7,6,4,16,7,4,22,10,12.8425292752488,0.911040567945544,0.298934874627293,3.04762222568181,0.0023065970089383,0.711281241473516
"44","GB48581",53,41,25,22,65,50,22,51,45,42,40,19,21,26,31,23,29,27,26,20,18,11,38,48,32.8582282019547,0.682700158126187,0.219088866404731,3.11608786575677,0.00183267656604082,0.711281241473516
"45","GB48686",3,28,3,2,4,2,11,7,3,3,1,6,1,3,6,1,0,3,1,3,1,1,5,3,4.77805722151292,1.7339117347662,0.581128129248982,2.98369954489557,0.00284786270414403,0.711281241473516
"46","GB49662",7,4,0,6,7,27,10,17,4,14,8,25,54,23,11,5,9,26,12,192,14,18,44,15,18.8960468443957,-1.39401030098295,0.447475987870809,-3.11527397842277,0.0018377412767968,0.711281241473516
"47","GB49849",1,1,0,5,1,13,2,10,5,2,6,7,49,15,7,4,6,6,5,40,8,7,6,4,7.35220163703598,-1.40146798980868,0.453775024767704,-3.08846435637598,0.00201193826811729,0.711281241473516
"48","GB50985",532,726,471,312,536,304,300,684,540,528,639,218,564,484,263,133,339,248,348,527,262,311,335,289,416.585081795262,0.666774651571166,0.224045537404551,2.97606754098028,0.00291970551375417,0.711281241473516
"49","GB52610",32,28,26,13,35,23,11,37,28,20,44,22,22,20,14,13,25,28,8,15,14,18,14,19,22.2670924984449,0.720934172333064,0.231733815935599,3.11104432222105,0.00186426955248515,0.711281241473516
"50","GB52819",224,194,157,227,289,676,87,355,534,317,410,355,737,312,420,419,358,726,356,537,273,297,518,464,359.136940194752,-0.456979965658659,0.151288324724694,-3.02058976785053,0.00252282912477407,0.711281241473516
