"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41311",1102,1416,1953,458,1824,777,1027,2956,2086,2469,1703,1217,1107,788,854,217,480,797,1178,662,527,284,866,340,1045.96003434154,1.18713707284894,0.196174791558088,6.05142517761983,1.43569965198095e-09,1.30160530448593e-05
"2","GB45937",2476,2184,3822,1617,1126,1525,3808,3534,3105,3621,1781,2168,2669,1327,1312,988,1813,1661,1951,1306,677,960,1799,724,1895.70567251062,0.841429646198872,0.149879734945119,5.614032120533,1.97665497500542e-08,4.48008850084979e-05
"3","GB49275",600,410,618,235,340,321,690,813,482,709,360,548,426,156,326,189,360,457,423,270,187,215,421,273,388.236836060479,0.691493598765497,0.122896049737516,5.62665439810637,1.83738329237918e-08,4.48008850084979e-05
"4","GB55359",892,653,1036,453,782,451,1163,1417,1104,1110,939,1030,1031,496,620,414,790,906,1040,563,323,505,885,601,752.675178469827,0.396384435663884,0.0698063343233204,5.6783448021774,1.36004351290294e-08,4.48008850084979e-05
"5","GB55598",21259,13346,22606,9699,14797,9301,25581,23566,22555,25189,15542,17434,16095,8671,8620,10879,12286,15222,15482,13533,5954,9672,12636,5718,14146.7749653365,0.656681863996735,0.121459833651837,5.40657634917485,6.42408502136155e-08,0.000116481509607328
"6","GB49320",17958,17789,24326,9852,7376,11983,22480,25277,22950,23534,11233,13732,16179,7479,8196,5899,11303,10937,11134,13049,5653,6495,8748,4503,12723.8330008081,0.905001159188618,0.168637080745959,5.36656087252804,8.02521237636115e-08,0.000121260959006817
"7","GB44560",1741,1416,2113,939,1802,1292,2291,2809,2434,2410,1352,2060,1924,877,1327,637,1310,1573,1851,1421,640,965,1339,671,1478.35072924141,0.631094722086195,0.120544981425763,5.23534629664238,1.64675815858292e-07,0.000213278706653039
"8","GB41863",303,204,377,163,266,165,435,371,356,448,267,324,231,131,132,95,196,286,348,185,116,188,236,164,237.754467744159,0.636622113706146,0.128605221348533,4.95020425322264,7.41356350775832e-07,0.000785093345501087
"9","GB44647",354,262,356,168,209,160,507,453,322,469,285,345,281,176,203,158,316,273,360,201,101,147,249,136,255.07971891502,0.544985255481369,0.110879773187453,4.9151007421346,8.8736817096259e-07,0.000785093345501087
"10","GB45954",233,63,319,28,189,176,134,855,884,343,220,331,963,1241,1314,166,1377,363,732,521,384,1239,657,3105,664.288405112839,-1.99330634296225,0.405762696669861,-4.91249284205162,8.99256672063005e-07,0.000785093345501087
"11","GB48125",534,390,714,297,217,277,676,596,675,649,464,570,510,301,243,228,353,419,500,215,180,237,484,240,393.575991029262,0.612737559678167,0.125018089933545,4.9011911796435,9.5257299807103e-07,0.000785093345501087
"12","GB54818",12411,10624,16041,6069,7701,5450,17466,21409,15398,16197,10265,7642,13760,6514,6587,4222,9080,7690,10320,8376,3812,5620,7419,3375,9101.53673061037,0.705834728883688,0.144664266945739,4.87912283928717,1.06558684464379e-06,0.000805050861128387
"13","GB52845",278,434,336,261,105,113,295,268,317,256,127,182,112,57,166,43,144,123,199,98,66,111,142,69,178.92425113577,1.20941536115173,0.249955249595738,4.83852754886229,1.3080456758181e-06,0.000912210930535912
"14","GB55599",362,359,489,173,266,136,492,475,440,380,265,528,355,148,167,86,224,306,436,198,105,125,317,84,267.272948052526,0.804564525758945,0.167067896786871,4.81579370562935,1.46615935175672e-06,0.000949442905930456
"15","GB41310",9820,7152,12287,4022,5004,4351,13714,14972,10376,12522,6522,6375,9086,4628,4121,3198,6358,5405,7346,7140,2703,3603,5733,2310,6576.92010976563,0.740735664132882,0.156414556209993,4.73572077996636,2.18277936531538e-06,0.00104153040662891
"16","GB43053",16304,18064,18659,12558,7757,8414,18351,19124,19103,20693,11886,10076,15193,8293,9925,4579,10312,10252,12465,10384,3909,6208,9509,3503,11496.839336765,0.830511278055846,0.174978310439796,4.7463669981063,2.0710279634709e-06,0.00104153040662891
"17","GB48190",611,763,766,562,462,254,698,552,788,803,435,801,457,231,309,236,362,640,801,275,183,266,484,227,481.417525498785,0.821533457270927,0.173227405243034,4.74251436207993,2.11081859200861e-06,0.00104153040662891
"18","GB48709",612,560,636,437,760,375,708,712,666,720,620,724,564,297,408,223,501,665,800,398,192,285,525,210,504.819859021972,0.635717588935869,0.133683033179412,4.75540967179201,1.98044396277764e-06,0.00104153040662891
"19","GB50975",139,146,217,105,28,54,214,265,127,151,117,234,144,57,71,47,73,85,117,46,42,41,124,34,103.750053595438,1.02492508265536,0.215607057923827,4.75367129687127,1.99755707626861e-06,0.00104153040662891
"20","GB45141",2265,1863,2824,1094,911,1101,3509,2663,2137,3057,1607,1643,2445,947,1012,967,1538,1377,1255,1189,658,866,1541,606,1542.67043187478,0.746610740609025,0.158657070107392,4.70581449729065,2.52854365803342e-06,0.00114618884018655
"21","GB44501",1946,1827,2867,1203,2239,1044,3450,3366,2889,3304,2052,2312,2525,1051,1641,714,1723,1730,2308,1548,799,1352,1938,743,1829.00770088812,0.623332207819152,0.133120778741433,4.68245614029859,2.83457850568988e-06,0.00116810403329929
"22","GB55650",2616,1880,3622,1113,1080,1733,4160,4217,2407,4231,2126,2818,3528,1452,1267,1184,1881,1382,1847,1455,848,971,1850,853,1969.71210604546,0.750110081625526,0.159884208099851,4.69158330607026,2.71098842866765e-06,0.00116810403329929
"23","GB50976",6728,5659,6788,3998,2150,3317,7442,6742,6483,6463,4631,5475,4910,2538,3142,3617,3026,3730,3574,3990,1936,2575,3253,1565,4219.57763415285,0.757594370494811,0.16378881818716,4.62543401240684,3.73814806964852e-06,0.00135560201597734
"24","GB52318",238,75,175,86,100,531,167,858,113,152,105,233,391,109,2368,123,498,1861,276,448,566,1213,2284,3825,721.557950681601,-2.35786614455771,0.509564929322261,-4.62721433300708,3.70616912569073e-06,0.00135560201597734
"25","GB55483",8844,9618,12455,7537,1196,3634,12369,10841,9562,11090,6371,7751,8102,3937,2909,2997,3927,3425,5781,3886,1953,3639,5212,1736,5957.26222046896,1.09400845479903,0.236130293637741,4.63307116569045,3.6028061905472e-06,0.00135560201597734
"26","GB48355",1231,786,1351,529,588,726,1875,1664,1160,1736,908,1011,1432,570,693,355,864,979,955,694,335,489,906,481,870.017254776125,0.622377790858869,0.136152634789836,4.57117698691299,4.8499243483776e-06,0.0016911313131689
"27","GB42793",3411,2796,4310,1926,2930,1765,3964,5368,4423,4107,2644,3344,3063,1584,2586,998,2871,3067,3113,2790,872,1285,2422,801,2609.79827944887,0.689274241576746,0.15173926862807,4.54249086481521,5.55934063776377e-06,0.00186670304525801
"28","GB48007",2890,1698,3851,1181,1485,1513,4111,4982,2733,3398,2137,2741,2960,1178,1687,611,2465,1740,2485,1563,791,1079,2156,993,2022.78030831506,0.700921606318242,0.154715206907549,4.53039892023725,5.88724167488394e-06,0.00190620475087492
"29","GB53420",83,110,127,71,98,60,101,149,109,89,57,105,82,46,55,38,64,119,102,55,34,28,68,37,75.8442731745754,0.720812401329185,0.159701345808854,4.51350236078739,6.37657394978502e-06,0.001993448945819
"30","GB54362",42,44,63,26,40,21,62,45,64,61,39,61,35,19,16,11,25,30,41,18,11,18,67,23,34.7398224779295,0.86097789648854,0.192043677889449,4.48323998972862,7.35181679009217e-06,0.00222171903396585
"31","GB53782",826,700,847,443,414,488,875,854,729,831,471,684,722,341,404,465,458,639,711,465,268,262,523,274,552.736985049297,0.582073959392906,0.130508437410093,4.46004849145401,8.19411111175477e-06,0.00234481368264885
"32","GB55306",147,112,199,51,140,127,230,244,166,233,143,189,194,83,100,73,144,171,175,66,49,65,109,74,128.09962077187,0.606343787281818,0.136015384867891,4.45790590432654,8.27642155799285e-06,0.00234481368264885
"33","GB49268",449,373,588,254,330,311,789,701,531,693,425,350,655,236,299,176,363,434,448,317,165,168,427,138,375.90524511437,0.620699744910936,0.142409381708828,4.35855936921366,1.30921408211135e-05,0.00359676814194592
"34","GB54480",89,32,60,44,93,66,62,126,146,77,88,106,191,64,96,67,112,131,148,119,336,313,306,496,149.866371735763,-1.49464178052509,0.343677634951411,-4.34896434484718,1.36781946220361e-05,0.00364725036598173
"35","GB50609",4483,3968,3064,5389,2501,1608,3879,3647,5648,3493,3351,1916,1776,1589,1968,724,2124,2334,3169,1587,1426,2111,1407,627,2700.41792731173,1.08395426864556,0.252911282507397,4.28590712877295,1.81995011933352e-05,0.0047141907948222
"36","GB51755",102,81,107,49,96,51,138,177,112,149,132,131,195,112,119,116,149,147,174,120,95,97,189,192,121.428358204541,-0.452762944764708,0.106397324960316,-4.25539782070254,2.08677647910703e-05,0.0052551987665512
"37","GB48672",86,75,125,46,96,55,163,268,135,117,101,102,343,170,172,102,136,235,216,130,73,82,187,120,128.018076883923,-0.565639649001468,0.133199450507607,-4.24656142983987,2.17076282883968e-05,0.00531895562331365
"38","GB40021",6745,4521,9563,5561,4446,4390,10062,16038,7788,8769,6220,7109,31809,12932,9202,5833,12443,12105,15838,9801,5621,5502,13392,20590,9620.56674945348,-0.768420344785717,0.183692293089713,-4.1831931642904,2.87442958848478e-05,0.00637422044858688
"39","GB43618",24012,32195,24727,25296,14214,16651,18360,30552,37525,21893,13292,20991,17826,10569,17906,10275,12507,22196,23900,15787,6487,8938,12995,6307,18411.5175319582,0.849538553619068,0.202380611519907,4.19772698204099,2.69607382332159e-05,0.00637422044858688
"40","GB44214",398,346,634,182,251,252,668,894,808,606,432,436,558,277,251,136,361,385,348,347,177,238,378,240,371.344124504046,0.588034375445654,0.140592566607494,4.1825424319006,2.8826719434377e-05,0.00637422044858688
"41","GB46309",788,416,876,348,981,357,819,1056,928,992,585,1102,512,273,418,424,475,738,799,572,301,361,660,362,600.149486740661,0.593469674563441,0.141671917877944,4.18904242599962,2.80134028564006e-05,0.00637422044858688
"42","GB45211",8784,7552,9584,4233,9666,4712,11005,8217,10367,11659,8689,9872,8343,5353,4790,5074,7657,9633,9039,5653,2725,4181,7993,2944,7077.22388694804,0.517785799484023,0.124443419081318,4.16081302897723,3.1711663106982e-05,0.0068451889935214
"43","GB40008",1620,1527,2325,1256,345,903,2344,2591,1773,2701,1360,1178,1971,994,943,474,1066,867,955,830,458,721,1046,396,1212.34030283604,0.876267802738794,0.211089478344113,4.15116759780098,3.30783419725393e-05,0.00697414530983817
"44","GB51772",100,55,81,28,46,67,64,123,68,86,59,48,72,27,34,39,36,69,32,29,27,39,38,35,52.6934841777321,0.745185302680933,0.181249524671423,4.11137796930412,3.93304733158763e-05,0.00810386525185761
"45","GB42675",99,77,120,51,54,61,178,161,158,182,123,168,105,69,63,46,59,75,133,64,32,71,105,79,90.8739678682982,0.59349997519803,0.144636038864437,4.10340313422369,4.07116949894967e-05,0.00820204948388393
