"","ID","S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","52428",0.802444419,0.802444419,0.802444419,3.587762083,3.776406608,3.80126414,-1.65080795524268,3.13422362824878,-24.7053018784293,3.2757666125397e-07,0.0240179208031411,7.01358584773483
"2","11281",0.802444419,0.802444419,0.802444419,3.475608771,3.593010849,3.006235812,-1.52340654725074,3.06785534775545,-18.0632418193782,2.0558326059124e-06,0.0433208422605692,5.43136820346974
"3","18694",0.802444419,0.802444419,0.802444419,3.353473394,3.060366475,3.152509389,-1.4549895321924,3.03665732256212,-16.516519248675,3.46553923457528e-06,0.0433208422605692,4.92410624231639
"4","3015",0.802444419,0.802444419,0.802444419,3.963154457,3.687729849,3.006235812,-1.59083892244174,3.10117098590099,-17.6700629083117,2.33777923061529e-06,0.0433208422605692,5.47408768845412
"5","44022",0.802444419,0.802444419,0.802444419,3.219282553,3.060366475,3.220032249,-1.44626793748853,3.0325393342027,-16.446177330008,3.55275617316828e-06,0.0433208422605692,4.88903027106661
"6","65417",0.802444419,0.802444419,0.802444419,3.070193613,3.262081821,3.617015097,-1.50033363960438,3.06033384253192,-16.8217516054505,3.11485223672377e-06,0.0433208422605692,5.09964377277468
"7","69521",0.802444419,0.802444419,0.802444419,3.691498409,3.491326922,2.841576602,-1.51420412130902,3.06295570940272,-16.0222763675203,4.13592329274393e-06,0.0433208422605692,4.89755704069512
"8","28913",0.802444419,0.802444419,0.802444419,3.070193613,3.262081821,2.841576602,-1.40647036310962,3.01015554382831,-15.154016732171,5.71705911016742e-06,0.0523968467446844,4.46040323927198
"9","14688",0.802444419,0.802444419,0.802444419,3.353473394,3.262081821,2.429190874,-1.38322294631895,2.9968439396853,-12.0475754300002,2.14792925966517e-05,0.0617231374538645,3.40381056125813
"10","15610",0.802444419,0.802444419,0.802444419,3.353473394,2.634493029,2.841576602,-1.35006068346666,2.98463187896571,-12.1625198867825,2.03413327813734e-05,0.0617231374538645,3.41954908833369
"11","18271",0.802444419,0.802444419,0.802444419,2.902131009,2.985693771,2.841576602,-1.34432496957083,2.9802140415932,-13.8716825395091,9.54062417519785e-06,0.0617231374538645,3.98490605107467
"12","25371",0.802444419,0.802444419,0.802444419,2.708883726,2.985693771,2.652548323,-1.28958497638355,2.95215110078002,-12.3573514488468,1.85686599132022e-05,0.0617231374538645,3.41015251988147
"13","27177",0.802444419,0.802444419,0.802444419,2.708883726,3.262081821,2.926515396,-1.36655836974754,2.99053594761503,-13.520399945869,1.10640163626856e-05,0.0617231374538645,3.90784793679337
"14","38468",0.802444419,0.802444419,0.802444419,3.878324529,3.593010849,2.652548323,-1.52200930850006,3.06548844079443,-13.7542986614639,1.00207880117935e-05,0.0617231374538645,4.19543837720121
"15","39635",0.802444419,0.802444419,0.802444419,2.902131009,3.198162033,2.54603671,-1.3321014721651,2.97217520648651,-12.552571542801,1.69700783142372e-05,0.0617231374538645,3.53045148659537
"16","53777",0.802444419,0.802444419,0.802444419,2.902131009,2.906502055,3.006235812,-1.35449656277834,2.9862539296544,-13.9752579444436,9.13906666110765e-06,0.0617231374538645,4.03602796403236
"17","54058",0.802444419,0.802444419,0.802444419,3.963154457,3.732773317,2.652548323,-1.5486836517078,3.07817603728092,-13.6420609375079,1.05063981251673e-05,0.0617231374538645,4.18346448820122
"18","56454",0.802444419,0.802444419,0.802444419,2.708883726,2.822146858,2.652548323,-1.26528788620515,2.94059610416812,-12.0464593713008,2.14906990310614e-05,0.0617231374538645,3.27110141927325
"19","58361",0.802444419,0.802444419,0.802444419,3.587762083,3.491326922,2.54603671,-1.46023405688515,3.03466396455289,-13.0682022417963,1.34616105902504e-05,0.0617231374538645,3.87571782910796
"20","62827",0.802444419,0.802444419,0.802444419,3.070193613,3.131044685,2.54603671,-1.34603084557402,2.97936518391744,-12.8367480591571,1.49203240657142e-05,0.0617231374538645,3.64846056101239
