"","ID","S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","8464",0.802444419,0.802444419,0.802444419,4.246635248,3.75743533,3.930005221,-1.75903254351135,3.17617816359553,-23.5478618262056,2.01945827259398e-07,0.0148066680546591,5.91647994058506
"2","71122",0.802444419,0.802444419,0.802444419,3.323111951,3.220032249,3.48353348,-1.53394967413839,3.06616367514529,-15.5119777641026,2.74722646629361e-06,0.100713322254324,3.82706825911619
"3","21932",0.802444419,0.802444419,0.802444419,2.528801926,3.345703274,3.295618641,-1.40525887802432,3.00653341802173,-10.3373107906759,3.31088285460211e-05,0.142796429940839,2.14668881561279
"4","23902",0.802444419,0.802444419,0.802444419,3.381516002,2.429190874,3.077327899,-1.38241451268081,2.98647926323907,-10.3401233645264,3.30544913905629e-05,0.142796429940839,2.03401529043706
"5","24680",0.802444419,0.802444419,0.802444419,4.646333248,2.841576602,5.027465339,-1.78880013024114,3.19059377948437,-11.871722750127,1.42812880368803e-05,0.142796429940839,3.59610445501491
"6","28607",0.802444419,0.802444419,0.802444419,4.246635248,3.514821475,2.485804332,-1.5557431728722,3.06720523819802,-10.9579287853731,2.32617325328695e-05,0.142796429940839,2.70440987297358
"7","29675",0.802444419,0.802444419,0.802444419,3.060366475,3.71218517,4.62150018,-1.66548738090425,3.13933864113432,-12.9475979701324,8.39148420250256e-06,0.142796429940839,3.75698375035827
"8","31653",2.57615938,2.902131009,3.100206401,0.802444419,0.802444419,0.802444419,1.37975403516962,2.96808655755166,10.6091445417868,2.83007075755125e-05,0.142796429940839,2.00879607597306
"9","42854",0.802444419,0.802444419,0.802444419,2.906502055,2.750602782,3.48353348,-1.41091444098829,3.00598630417064,-11.2389397946795,1.99439926896276e-05,0.142796429940839,2.41918313074701
"10","43049",0.802444419,0.802444419,0.802444419,2.906502055,2.926515396,3.648803158,-1.45326100528834,3.02843320526458,-11.8435724738538,1.44899458779797e-05,0.142796429940839,2.73374283683349
"11","56136",0.802444419,0.802444419,0.802444419,2.634493029,3.006235812,3.077327899,-1.35436075944095,2.97831804785533,-10.5734788303331,2.88833627918464e-05,0.142796429940839,2.05882494298797
"12","5709",0.802444419,0.802444419,0.802444419,2.906502055,2.750602782,3.295618641,-1.38927066931058,2.99436736197263,-11.2831487905942,1.94732209054265e-05,0.142796429940839,2.3575048551073
"13","60392",0.802444419,0.802444419,0.802444419,2.822146858,2.652548323,3.077327899,-1.33531218060045,2.96673124546932,-10.4828522692783,3.04269885620908e-05,0.142796429940839,1.96614127166629
"14","61416",3.189934035,3.070193613,2.504094126,0.802444419,0.802444419,0.802444419,1.40610339167245,2.97989968872686,10.7626522889411,2.59423727037762e-05,0.142796429940839,2.12120136481553
"15","62973",0.802444419,0.802444419,0.802444419,3.262081821,2.429190874,3.48353348,-1.41484880137597,3.00482548472215,-10.4085263899046,3.17640237148477e-05,0.142796429940839,2.16031415389957
"16","68852",0.802444419,0.802444419,0.802444419,4.183726338,2.652548323,3.48353348,-1.56593256708532,3.07518245746479,-11.9956426376206,1.34029428839729e-05,0.142796429940839,3.08653916623412
"17","69786",0.802444419,0.802444419,0.802444419,2.731821462,3.617015097,3.295618641,-1.47014413248683,3.03852534369208,-11.7150209686493,1.54885425844874e-05,0.142796429940839,2.76570406477509
"18","16673",0.802444419,0.802444419,0.802444419,2.528801926,3.081390186,3.48353348,-1.39421417155653,3.00103106929395,-10.1153567370391,3.77394204847761e-05,0.145634437365462,2.04147187959115
"19","684",0.802444419,0.802444419,0.802444419,2.985693771,2.926515396,2.485804332,-1.31678696686108,2.95486306660436,-10.1281834335034,3.7452378584339e-05,0.145634437365462,1.79522256525071
"20","59",0.802444419,0.802444419,0.802444419,2.731821462,3.006235812,2.485804332,-1.28831353203845,2.94221015479036,-9.5998061966242,5.16756280242233e-05,0.186849287630967,1.5639126657246
