"","ID","S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","25720",0.802444419,0.802444419,0.802444419,3.963154457,3.131044685,4.297148571,-1.66886213600703,3.14224938613443,-14.9107183273938,3.37097425925286e-06,0.08238661089614,0.41885411267589
"2","62706",0.802444419,0.802444419,0.802444419,3.070193613,3.593010849,3.100206401,-1.50096974214265,3.04835253332193,-14.9682721883694,3.29109522107039e-06,0.08238661089614,-0.667088669249423
"3","68559",0.802444419,0.802444419,0.802444419,3.219282553,3.491326922,3.100206401,-1.50777347894685,3.05214053337104,-15.7234041524057,2.42167469764044e-06,0.08238661089614,-0.601095780580645
"4","43650",0.802444419,0.802444419,0.802444419,2.902131009,3.262081821,3.82347168,-1.51066157013187,3.06050515640311,-13.2942547196138,6.87075293901591e-06,0.125940901372162,-0.602204997444887
"5","41520",0.802444419,0.802444419,0.802444419,3.353473394,2.822146858,3.100206401,-1.4288293523791,3.01653761249526,-12.702484542712,9.10215884297394e-06,0.13347405727337,-1.08347741586472
"6","36530",0.802444419,0.802444419,0.802444419,3.475608771,3.323111951,2.504094126,-1.43982262033167,3.01428733859099,-11.9677147547852,1.31343268483266e-05,0.156409492632123,-1.14078452234724
"7","65578",0.802444419,0.802444419,0.802444419,3.353473394,3.198162033,2.504094126,-1.40678783117478,2.99879477661546,-11.720044884506,1.49327120625322e-05,0.156409492632123,-1.29478013302107
"8","53665",0.802444419,0.802444419,0.802444419,2.902131009,2.731821462,3.100206401,-1.35424406864767,2.97995609874348,-11.3315652934337,1.83560711246742e-05,0.168233391857639,-1.47457013822563
"9","61633",0.802444419,0.802444419,0.802444419,2.480108018,3.262081821,3.100206401,-1.36845576472765,2.98464104084092,-10.7310633098536,2.55882994966012e-05,0.208459346565644,-1.47062605493703
"10","6505",0.802444419,0.802444419,0.802444419,2.708883726,3.641178542,2.504094126,-1.37575982222857,2.98198561853855,-10.314142795599,3.25521984338756e-05,0.216975199015614,-1.51876666607664
"11","71482",2.57615938,2.926515396,3.077327899,0.802444419,0.802444419,0.802444419,1.3879499028772,2.96827092675782,10.4061228587043,3.08455896672833e-05,0.216975199015614,-1.63275485563382
"12","50610",3.189934035,3.006235812,2.485804332,0.802444419,0.802444419,0.802444419,1.39802203335247,2.97408474230018,10.1387926435716,3.61152457308482e-05,0.217893322124796,-1.60658354776264
"13","50741",0.802444419,0.802444419,0.802444419,2.902131009,2.634493029,2.504094126,-1.25955968090885,2.92907860186097,-9.79159312258201,4.45771935607193e-05,0.217893322124796,-1.92431527007336
"14","57432",3.189934035,2.429190874,3.077327899,0.802444419,0.802444419,0.802444419,1.39610353248804,2.97430839493749,9.82598082080114,4.36445402540025e-05,0.217893322124796,-1.62698893130046
"15","62248",0.802444419,0.802444419,0.802444419,2.708883726,4.013009211,2.504094126,-1.42137528189511,3.00266033836249,-9.88296417527161,4.2147917440765e-05,0.217893322124796,-1.3816305159458
"16","45203",0.802444419,0.802444419,0.802444419,3.788031682,2.412894115,3.100206401,-1.41240766044584,3.01061986996513,-9.67339074833383,4.7962035411946e-05,0.218654317122818,-1.33204977927153
"17","53391",0.802444419,0.802444419,0.802444419,3.070193613,2.528801926,2.504094126,-1.26542971847349,2.93242505674676,-9.4988430205472,5.35143353942757e-05,0.218654317122818,-1.92321770692545
"18","63341",0.802444419,0.802444419,0.802444419,2.708883726,2.634493029,2.504094126,-1.23108481743898,2.91501740472878,-9.49397448617707,5.36794559221321e-05,0.218654317122818,-2.02687373406647
"19","11525",0.802444419,0.802444419,0.802444419,2.708883726,2.528801926,2.504094126,-1.2135893814722,2.90676992344243,-9.16382183586615,6.63717565746324e-05,0.236769491058375,-2.09475979812636
"20","9832",2.57615938,3.284326375,2.485804332,0.802444419,0.802444419,0.802444419,1.34995358657924,2.94869286189921,9.20982031366739,6.44121259645224e-05,0.236769491058375,-1.85269782628208
