"","ID","C.1","C.2","C.3","T.1","T.2","T.3","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"15","gnl|Amel_4.5|GB52109-RA",385,134,58,227,805,420,362.356071010433,-2.26582986715496,0.675187045162655,-3.3558550677007,0.000791200201311664,0.621988851591143
"16","gnl|Amel_4.5|GB43688-RA",56,207,19,12,12,4,44.1740285167654,2.99006509564538,0.910793291000048,3.28292393586068,0.00102736382406286,0.637614432281538
"17","gnl|Amel_4.5|GB45198-RA",123,17,21,25,440,196,159.767226786952,-3.06941209752828,0.92846099274226,-3.30591389570671,0.000946671738507607,0.637614432281538
"18","gnl|Amel_4.5|GB49901-RA",177,18,27,22,582,354,235.540521157402,-3.2410152391128,0.979805220755209,-3.30781584998568,0.00094026615709734,0.637614432281538
"19","gnl|Amel_4.5|GB52937-RA",132,52,34,58,391,293,190.076657376298,-2.61364732199599,0.796046477338307,-3.28328482871387,0.00102604939471343,0.637614432281538
"20","gnl|Amel_4.5|GB53929-RA",12,0,6,12,51,76,34.7316501764352,-3.68107478811118,1.12861371220025,-3.26158963719737,0.00110789398811123,0.653214295390384
"21","gnl|Amel_4.5|GB52250-RA",247,211,88,75,23,13,91.4075828608884,2.07785957922416,0.647004287425104,3.21150820730024,0.0013204019887725,0.741437154838347
"22","gnl|Amel_4.5|GB47507-RA",3,2,3,5,69,13,19.1781036960052,-3.82210077019531,1.20000140546423,-3.18508024473246,0.00144713874408451,0.775666366829296
"23","gnl|Amel_4.5|GB44976-RA",913,63,147,105,2859,1562,1112.69281423643,-3.12703807742949,0.987798375482992,-3.16566432486842,0.00154729237911001,0.793290075411531
"24","gnl|Amel_4.5|GB49672-RA",355,189,85,232,712,629,415.620175259633,-2.13937238204463,0.682089457117467,-3.13649824040044,0.00170978462822116,0.840074180665994
"25","gnl|Amel_4.5|GB46208-RA",81,2,5,18,141,136,73.7666334564983,-3.20313283412935,1.0389423570044,-3.08307079072701,0.00204876412361282,0.929893935586115
"26","gnl|Amel_4.5|GB47614-RA",334,84,67,126,696,463,332.508256316261,-2.34257799587495,0.75987500556706,-3.08284649279494,0.0020503088810413,0.929893935586115
"27","gnl|Amel_4.5|GB49650-RA",3716,700,443,1262,4129,5066,2815.29493580984,-2.28692334545435,0.744870588726107,-3.07022908417621,0.00213894639635547,0.934165033549028
"28","gnl|Amel_4.5|GB40209-RA",6,0,0,2,42,8,11.07352620714,-4.41793737579439,1.56131266513728,-2.82963014035753,0.00466018427357917,0.994350432106515
"29","gnl|Amel_4.5|GB40343-RA",92,21,9,36,160,88,71.4849955875497,-2.32115793862837,0.793566824836573,-2.92496846640028,0.00344491129430165,0.994350432106515
"30","gnl|Amel_4.5|GB40553-RA",7,0,4,4,42,32,19.1417457439661,-3.48078318370471,1.24330476625965,-2.79962184507365,0.00511625036522498,0.994350432106515
"31","gnl|Amel_4.5|GB40605-RA",0,0,0,8,6,7,4.0573772170619,-5.67493882923429,1.91804733097181,-2.95870635598913,0.00308933325263585,0.994350432106515
"32","gnl|Amel_4.5|GB40647-RA",37,19,23,29,143,135,80.6589871156864,-2.48573440464513,0.858337137461475,-2.89598841312712,0.00377966355374893,0.994350432106515
"33","gnl|Amel_4.5|GB41339-RA",109,37,17,27,344,106,117.477376630735,-2.49143499593953,0.868052759023379,-2.87014236178752,0.0041028703187842,0.994350432106515
"34","gnl|Amel_4.5|GB41521-RA",208,61,24,84,348,182,157.760159711454,-2.10090019191404,0.727359060633128,-2.88839488723124,0.0038721342112839,0.994350432106515
"35","gnl|Amel_4.5|GB41552-RA",79,29,4,51,105,75,57.683711640158,-2.1273404879273,0.759232505791164,-2.80196181235746,0.00507928856319004,0.994350432106515
"36","gnl|Amel_4.5|GB42049-RA",1241,214,166,254,2431,1198,996.94287664255,-2.35609060695424,0.820505527574146,-2.87151094998727,0.00408514628880483,0.994350432106515
"37","gnl|Amel_4.5|GB42156-RA",81,20,49,12,582,300,220.989976368584,-3.06896555462529,1.04641779613172,-2.93283004739627,0.00335887702093972,0.994350432106515
"38","gnl|Amel_4.5|GB42178-RA",1199,445,225,547,2336,1133,1046.04242130208,-1.97479351627679,0.685996725512856,-2.87872149068994,0.00399290784827868,0.994350432106515
"39","gnl|Amel_4.5|GB43112-RA",51806,6526,7811,21715,98004,27942,36285.7947990683,-2.1333055468795,0.756380292706969,-2.82041397356445,0.00479617314061005,0.994350432106515
"40","gnl|Amel_4.5|GB43309-RA",352,135,49,238,343,320,240.725487517399,-1.66823571698708,0.591501352039642,-2.82034134196751,0.00479725896947848,0.994350432106515
"41","gnl|Amel_4.5|GB44178-RA",86,54,70,53,528,329,235.127788928188,-2.49649438542483,0.889461553440935,-2.80674794291781,0.00500443830150299,0.994350432106515
"42","gnl|Amel_4.5|GB44634-RA",177,14,142,23,1777,902,655.648256759387,-3.34847945443919,1.15773891019692,-2.89225785273955,0.00382483893652012,0.994350432106515
"43","gnl|Amel_4.5|GB44639-RA",47,10,4,27,72,41,34.2946019761814,-2.27076246332303,0.81613228742371,-2.78234607099195,0.00539674590017104,0.994350432106515
"44","gnl|Amel_4.5|GB44847-RA",0,0,0,8,3,8,3.7351300864247,-5.5520939807576,1.99431281801321,-2.7839634437534,0.00536990860474571,0.994350432106515
"45","gnl|Amel_4.5|GB45088-RA",17,1,4,4,48,53,26.7690128088905,-3.29714601954493,1.13132114679362,-2.91442092184848,0.00356349076105344,0.994350432106515
"46","gnl|Amel_4.5|GB45973-RA",202,8,34,20,660,220,216.949418328381,-2.94693241375837,1.05478168153998,-2.79387902286647,0.00520799578535802,0.994350432106515
"47","gnl|Amel_4.5|GB46524-RA",29,10,17,21,119,79,56.1105600963689,-2.48660405302253,0.889974033062286,-2.79401865745053,0.00520574751208203,0.994350432106515
"48","gnl|Amel_4.5|GB46663-RA",196,100,45,264,127,310,182.400444360995,-1.77580109282024,0.62850134331194,-2.8254531381946,0.00472137936335688,0.994350432106515
"49","gnl|Amel_4.5|GB46924-RA",5,4,3,1,55,31,21.1912003942537,-3.46916561410159,1.21335765037065,-2.85914512760673,0.00424784399024533,0.994350432106515
"50","gnl|Amel_4.5|GB47035-RA",11,4,4,4,75,21,23.5125328163038,-3.0900989679438,1.09143597227899,-2.83122331169961,0.0046370333765892,0.994350432106515
