"","ID","C.1","C.2","C.3","T.1","T.2","T.3","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","gnl|Amel_4.5|GB51025-RA",21,24,81,0,0,0,20.2746568642439,7.29917468946255,1.61514830249706,4.51919782113991,6.20743750096155e-06,0.0732663848238492
"2","gnl|Amel_4.5|GB47771-RA",259,1401,285,1976,6404,1961,3113.3013466341,-3.54788116850399,0.879989021057218,-4.03173344622138,5.53669626859649e-05,0.266969724316509
"3","gnl|Amel_4.5|GB50218-RA",27,15,18,10,140,176,100.980758535042,-3.73390074846442,0.952720846321334,-3.91919706898599,8.88444502858192e-05,0.266969724316509
"4","gnl|Amel_4.5|GB52185-RA",16,7,12,31,36,80,41.8188022115861,-3.18219021968512,0.813080904014433,-3.91374364343531,9.08761152196344e-05,0.266969724316509
"5","gnl|Amel_4.5|GB54312-RA",315,34,70,12,2,6,42.006186791903,3.22255121381165,0.837937351432292,3.84581401975138,0.000120152875539942,0.266969724316509
"6","gnl|Amel_4.5|GB54423-RA",3098,162,656,114,24,75,390.624325698501,2.96680074576388,0.777493283820612,3.81585385687833,0.000135712814191227,0.266969724316509
"7","gnl|Amel_4.5|GB47244-RA",29,37,17,47,104,95,75.4981320617412,-2.75656349587285,0.744750551510108,-3.7013245445518,0.000214476939393872,0.361638759380839
"8","gnl|Amel_4.5|GB47332-RA",186,2,23,1,0,0,16.7550485058046,6.09197064315063,1.66648538545337,3.65557999867685,0.000256601171562957,0.378582953494698
"9","gnl|Amel_4.5|GB52013-RA",1749,191,418,121,31,49,257.687689145115,2.41944833424473,0.667471420627658,3.62479689687626,0.000289188629663433,0.379254821768611
"10","gnl|Amel_4.5|GB52087-RA",1207,65,162,49,16,17,133.449838540433,2.79796754292956,0.784534764988619,3.56640351427913,0.000361913972371903,0.388333692355052
"11","gnl|Amel_4.5|GB52794-RA",18,39,12,69,99,50,63.4588259425071,-2.73373473339971,0.765611803386471,-3.57065385004227,0.000356091224668791,0.388333692355052
"12","gnl|Amel_4.5|GB40681-RA",26,29,59,29,262,317,190.661245066921,-3.37890563121861,0.959767418364148,-3.52054629753706,0.000430658803410343,0.42358882138769
"13","gnl|Amel_4.5|GB45954-RA",115,32,35,4,267,576,259.848720978038,-3.73316774470067,1.07750318967867,-3.46464658337944,0.000530928706566417,0.448093549205226
"14","gnl|Amel_4.5|GB47779-RA",79,4,14,0,0,0,8.27862258019535,6.02614407057684,1.73946987590178,3.46435667214574,0.000531501286865471,0.448093549205226
"15","gnl|Amel_4.5|GB40684-RA",20,2,7,1,69,83,47.5901246911134,-3.94550346198596,1.16441320764662,-3.38840493741921,0.000703003929410189,0.496897245410009
"16","gnl|Amel_4.5|GB42499-RA",112,19,21,0,2,0,14.2479427760579,4.75606982539534,1.39234973962221,3.41585859504366,0.000635812540070661,0.496897245410009
"17","gnl|Amel_4.5|GB52817-RA",133,4,40,0,0,2,17.3823538463161,5.1119213921666,1.51083913790945,3.38349812623996,0.000715686958567327,0.496897245410009
"18","gnl|Amel_4.5|GB51924-RA",1481,49,363,45,4,44,191.422647767581,3.12910294347936,0.929286878713699,3.36720878681791,0.000759331761765205,0.497910710228595
"19","gnl|Amel_4.5|GB44024-RA",16,3,10,49,6,81,34.1393879665174,-3.23131343912732,0.964519581724609,-3.35017919838348,0.000807592956218746,0.501685245381571
"20","gnl|Amel_4.5|GB42053-RA",640,192,861,4229,2283,540,1717.54356509922,-2.6642519202775,0.811993585539245,-3.28112434349857,0.0010339415178259,0.525985634102734
"21","gnl|Amel_4.5|GB43581-RA",17,9,12,61,34,19,29.3202809238065,-2.48363473877861,0.748948454445717,-3.31616244620826,0.000912627632356332,0.525985634102734
"22","gnl|Amel_4.5|GB45490-RA",496,76,157,36,14,22,87.4555570448586,2.20467465009319,0.66957304149158,3.29265743014672,0.000992453178310855,0.525985634102734
"23","gnl|Amel_4.5|GB49191-RA",26,10,2,52,26,20,24.4565806369288,-2.62728766706833,0.796520930697346,-3.29845402150094,0.000972188001040224,0.525985634102734
"24","gnl|Amel_4.5|GB55693-RA",9631,815,2445,484,92,449,1415.08600962759,2.4424728471209,0.746575645368205,3.27156780732687,0.00106952937545248,0.525985634102734
"25","gnl|Amel_4.5|GB45359-RA",8,12,4,44,27,13,21.2425258383276,-2.75061700081559,0.843846353778747,-3.25961828062457,0.00111562251534882,0.526707701946483
"26","gnl|Amel_4.5|GB40535-RA",432,18,60,21,3,2,46.0307144396305,3.14869947400564,0.978182511450992,3.21892840768028,0.00128670605980811,0.536013486488878
"27","gnl|Amel_4.5|GB40969-RA",525,61,235,22,16,31,103.912799829245,2.39953252163037,0.761822892699715,3.14972488307225,0.00163424278762201,0.536013486488878
