"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB52837",94,255,27,194,47,157,43,19,85,201,116,55,105,102,627,165,48,117,238,3736,441,676,229,68,300.959741844161,-2.23169311665675,0.545132199036883,-4.09385672062596,4.24256538548508e-05,0.589122629428458
"2","GB46861",6,8,7,2,6,15,9,8,7,10,6,4,1,6,5,1,1,2,4,3,6,1,6,1,5.16602199126157,1.39125089455549,0.355460294882471,3.91394176673233,9.08015427694278e-05,0.630435111448137
"3","GB40001",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,0.0977302299037904,3.00317535619469,0.032542298837862,0.974039584283712,0.99905783049304
"4","GB40003",0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.114834230571465,-0.383163853810653,2.9947458333972,-0.12794536669444,0.898192208624175,0.99905783049304
"5","GB40005",3,5,7,0,0,0,1,23,1,2,7,22,4,1,10,4,1,13,7,5,1,11,5,15,7.38297694721013,0.114780456067023,0.712935979979567,0.160996862678067,0.872095871628546,0.99905783049304
"6","GB40006",11,30,9,25,8,10,22,239,13,22,371,426,11,36,11,8,12,150,31,30,25,753,10,690,56.8163670388306,1.28437292699688,0.690631703779409,1.85970745328991,0.0629269269625514,0.99905783049304
"7","GB40007",114,519,213,288,24,53,129,68,356,124,108,237,187,487,134,193,139,73,501,753,245,88,177,76,204.379343878545,-0.163826231067081,0.384469321065108,-0.426110022545433,0.6700276773617,0.99905783049304
"8","GB40008",1620,2325,1256,994,345,867,955,903,2344,1773,721,1046,1527,1971,943,474,1066,830,2591,2701,1360,458,1178,396,1212.34030283604,0.20232653702311,0.268976057052563,0.752210212463525,0.451924653116341,0.99905783049304
"9","GB40009",462,801,717,544,76,589,363,258,1436,880,401,463,2149,751,450,1152,417,387,926,1286,1174,307,716,188,701.112927561886,-0.437377540798246,0.368412862093096,-1.187194003796,0.235151105512897,0.99905783049304
"10","GB40010",1905,5200,1979,2179,267,1461,2078,1003,4785,2711,1261,2777,3284,5093,1660,1389,1660,1084,6512,4323,3077,1027,2881,1236,2339.03131760553,-0.0679096836782141,0.299473806649055,-0.226763350151005,0.820607763671732,0.99905783049304
