"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41710",191,75,22,57,129,29,41,65,38,62,115,77,86,370,32,2281,99,224,1450,956,41,3875,29,102,380.335643412866,-3.2827335146221,0.62129969598729,-5.28365543363995,1.26631326219328e-07,0.00175840259588159
"2","GB42822",432,89,675,275,490,563,299,194,1022,83,421,76,109,115,91,112,124,154,352,45,64,182,44,154,239.598080077275,1.53207987539613,0.338165168806784,4.53056676653623,5.88256599198964e-06,0.040842655682384
"3","GB42623",5,10,2,2,4,3,2,4,2,6,3,9,21,8,4,37,7,21,26,13,6,21,4,6,9.48881679899615,-1.77018677683364,0.414280120067156,-4.27292233222942,1.92927671546229e-05,0.0892997882363647
"4","GB42607",738,308,402,302,1057,385,666,383,384,228,375,206,1982,1111,786,672,315,1447,1564,362,562,1341,260,357,653.599727972185,-1.12848414465614,0.286750177634573,-3.93542613980261,8.30492031652026e-05,0.230644247030401
"5","GB52087",111,80,178,32,347,51,137,134,96,34,69,46,358,218,168,168,110,601,599,60,71,913,96,85,177.956559180958,-1.44770920555148,0.365646821405089,-3.95931024366161,7.51665401875872e-05,0.230644247030401
"6","GB42634",307,270,198,211,346,215,320,388,282,162,262,239,242,550,156,376,334,345,398,282,241,586,187,340,289.938080479148,-0.399644481493019,0.109182440660943,-3.66033658044047,0.00025188415994643,0.388629271668459
"7","GB44202",2595,3170,1358,1087,3468,1187,2140,3107,1815,1049,1573,1145,2244,3465,1080,2939,3332,3375,3221,2147,3779,4005,1119,2567,2259.05631636046,-0.601122383734637,0.163405062570602,-3.6787255809465,0.000234402312318906,0.388629271668459
"8","GB47618",42,7,0,11,3,1,2,8,0,4,5,136,1,23,5,408,15,10,102,590,1,698,2,8,44.5389264154172,-3.40371914300855,0.912976431494146,-3.7281566375576,0.000192885483356094,0.388629271668459
"9","GB54001",16,32,25,13,44,36,36,36,15,21,25,21,36,46,24,70,55,16,70,27,74,53,16,58,34.8527807375637,-0.828660882780114,0.224005847499262,-3.69928237155882,0.000216209945829998,0.388629271668459
"10","GB43717",160,120,136,139,105,138,173,153,185,59,133,38,60,67,61,104,41,123,82,21,76,125,32,98,96.4352919312802,0.746388947542855,0.21027198798667,3.54963566326378,0.000385764640676269,0.42114213952566
"11","GB45664",223,181,177,143,235,183,211,193,326,72,255,138,93,175,74,138,112,165,175,66,170,241,70,223,157.438917405986,0.416280187531965,0.117875183227974,3.53153374724235,0.000413157138732928,0.42114213952566
"12","GB46170",86,95,115,52,98,84,125,96,111,50,72,63,55,96,38,82,39,53,77,31,65,100,36,82,71.3970794045269,0.433714073205884,0.123711826561152,3.50584164232266,0.000455165938488634,0.42114213952566
"13","GB46311",6,1,0,2,6,1,3,1,2,2,0,0,5,3,8,6,8,7,14,1,6,5,2,4,3.86935592489941,-1.65632430077001,0.470993461247609,-3.51666092429944,0.000437011659248166,0.42114213952566
"14","GB50118",1568,190,129,1326,320,730,1140,946,611,397,1143,199,364,482,1878,3323,3013,1030,2884,1284,904,4171,2824,519,1377.13655055476,-1.56423595735547,0.436836159937363,-3.58082984151258,0.000342504664627301,0.42114213952566
"15","GB50949",357,248,189,174,359,250,387,374,298,201,321,268,382,529,270,248,276,326,426,302,362,527,221,371,313.431041330779,-0.420843746166075,0.120628270377328,-3.48876548465518,0.00048525667812261,0.42114213952566
"16","GB51744",351,227,460,148,588,502,407,295,547,122,223,101,110,283,71,224,102,276,288,55,145,281,110,276,237.019400852542,0.816599030716093,0.228947597937376,3.56675081142129,0.000361434872830376,0.42114213952566
"17","GB41706",23,4,5,14,9,7,9,9,3,6,14,1,10,7,11,87,12,9,107,37,21,13,13,2,18.3615174592783,-1.76761884563593,0.510020151409376,-3.46578236320926,0.000528691051807512,0.42828095067229
"18","GB47652",136,203,184,116,184,164,243,188,232,76,180,98,84,193,81,116,77,126,115,52,188,196,74,139,135.405734545044,0.428828032292085,0.124203607011101,3.45262140618636,0.00055516758692937,0.42828095067229
"19","GB40636",8,6,1,7,7,5,3,6,6,6,5,2,2,19,3,24,11,6,29,6,9,14,9,5,7.92555775520784,-1.14632190042025,0.351478884003918,-3.26142466187946,0.00110853885593302,0.454909876531088
"20","GB40713",4394,5829,8498,2419,3190,4421,7749,3575,11427,1186,4840,1692,1659,2230,1170,4877,2042,3255,4909,619,2813,4051,848,2182,3464.73757940821,0.928639941403889,0.278799327852697,3.33085430498073,0.000865799046441211,0.454909876531088
"21","GB41912",226,2018,3754,317,837,1117,263,569,365,71,418,134,64,551,180,139,199,231,352,104,936,94,72,505,546.261636910661,1.65031510974945,0.500325475837777,3.29848306642003,0.000972087430424517,0.454909876531088
"22","GB42276",54,117,53,37,51,70,63,82,67,20,35,12,22,31,37,23,15,14,34,12,55,34,13,35,39.3379805013551,0.912108606205729,0.273801570318568,3.3312760227945,0.00086448836450762,0.454909876531088
"23","GB43091",1627,673,1196,381,545,641,1114,872,1663,611,496,300,194,388,375,692,219,814,383,141,585,840,200,493,610.545563422882,0.889640049107747,0.267385175634267,3.32718538713832,0.000877279888821646,0.454909876531088
"24","GB43684",32,23,7,10,22,14,9,29,13,9,26,15,24,32,10,36,26,28,43,22,20,34,11,45,21.5921480741249,-0.733714539150772,0.222325614482207,-3.30017996738514,0.000966228456389408,0.454909876531088
"25","GB43789",187,133,102,33,167,124,255,111,110,50,68,81,890,199,237,340,65,126,140,204,104,240,62,144,183.146855971563,-1.26239873319071,0.381915645703345,-3.30543864173423,0.000948278644014429,0.454909876531088
"26","GB45159",92,110,64,30,194,88,163,116,71,74,98,144,77,272,64,102,141,138,156,143,135,388,114,184,124.514720069019,-0.669326563858327,0.203493153119823,-3.28918469047559,0.00100478067125049,0.454909876531088
"27","GB45906",825,616,365,718,1333,342,4967,2080,798,924,734,1290,5976,1026,8040,940,1276,1272,1685,3889,1017,1106,1645,1888,2228.14941606604,-1.57060577333993,0.48177071249581,-3.26006901748639,0.00111385105876833,0.454909876531088
"28","GB46221",8,6,8,5,14,6,13,13,13,8,13,8,1,4,5,4,9,3,11,2,5,8,2,4,6.83673995229066,0.927873837455711,0.280600231644815,3.30674651270501,0.00094386261370945,0.454909876531088
"29","GB46480",28,31,19,26,35,20,35,29,34,13,38,24,20,20,7,18,14,20,26,8,25,23,15,27,22.0107781103725,0.516936164114683,0.157456155873672,3.28304829523098,0.00102691071151852,0.454909876531088
"30","GB46814",101,75,91,111,152,119,168,77,81,78,100,54,111,324,101,124,141,103,228,94,182,230,80,83,120.508899301456,-0.594868664379545,0.176791966629967,-3.36479465509103,0.00076600644889435,0.454909876531088
"31","GB47848",132,166,216,109,170,177,265,225,226,63,153,34,63,186,52,86,50,150,113,31,85,197,19,124,117.401839148203,0.771815289734016,0.230129089990863,3.35383627408713,0.000796995059713892,0.454909876531088
"32","GB48173",24,8,3,1,19,9,15,10,10,13,2,3,37,18,19,9,7,16,35,17,13,62,15,10,15.3680556644731,-1.25227752836185,0.382876799408286,-3.27070621750174,0.00107279293859465,0.454909876531088
"33","GB48175",13,3,5,8,11,12,9,10,9,3,16,11,10,10,11,15,23,10,20,14,16,55,5,18,12.5953353903266,-0.94039332490004,0.284799742503856,-3.30194583967121,0.000960166080118731,0.454909876531088
"34","GB48411",104,52,77,85,86,65,96,116,149,62,101,76,60,90,36,68,51,59,90,37,71,66,46,71,73.3075136626103,0.452995714574532,0.137938044165798,3.28405203447746,0.00102326027860401,0.454909876531088
"35","GB49379",3,3,3,0,1,0,3,5,5,1,3,5,4,17,0,3,5,5,5,4,5,32,3,11,4.4566641597332,-1.44933251026349,0.446210567777207,-3.24809095733282,0.00116182124140809,0.460944278805505
"36","GB46004",8,5,5,5,8,5,3,13,17,5,5,3,3,2,1,5,2,0,1,0,8,4,2,4,4.42838834707564,1.29587402494419,0.400151513069016,3.23845839043644,0.0012017754959752,0.463551514919769
"37","GB46656",349,369,332,270,345,284,430,363,573,255,413,369,202,273,164,416,179,327,343,105,254,446,155,326,301.632470332497,0.417788118645525,0.130761513068445,3.19503888293828,0.00139812002873678,0.473519383391192
"38","GB48662",2426,2645,6942,1214,4533,5502,5363,3250,9924,1171,5113,2887,901,2878,1131,5720,584,1831,3222,269,1024,4015,449,2300,2864.9630186215,1.09717367095925,0.343128784538073,3.1975564872422,0.00138597263437724,0.473519383391192
"39","GB51532",42,52,49,41,46,84,52,49,53,12,34,19,21,53,14,20,9,33,25,5,37,43,8,49,32.8698107936154,0.798658327463438,0.247691543350161,3.2244069242783,0.00126233884066549,0.473519383391192
"40","GB51676",8,7,7,9,5,4,16,2,10,11,13,12,0,4,1,6,2,4,7,1,0,15,1,4,5.8948340455287,1.33935922932244,0.4187923226883,3.19814656755135,0.00138313962301814,0.473519383391192
"41","GB53137",15,8,1,5,12,4,11,3,4,2,4,5,13,12,13,12,3,10,24,11,13,20,5,6,8.85426482986831,-1.05768125429487,0.330769192990655,-3.19764136657294,0.00138556479431638,0.473519383391192
"42","GB47953",15,14,8,9,14,11,29,13,13,8,9,10,11,21,12,16,25,11,35,12,21,38,9,25,15.4018420414061,-0.670515063654563,0.210639641134196,-3.18323303270055,0.0014564034856743,0.481514733382698
"43","GB43890",580,918,867,495,663,647,1078,731,1262,310,664,313,324,857,289,650,310,600,683,204,508,744,228,503,562.098677342505,0.504160371398198,0.15982914365172,3.15437072288143,0.00160844622012075,0.496330760279927
"44","GB45609",479,396,247,160,1167,564,1366,599,381,181,296,864,542,2702,802,1031,873,960,1024,1092,487,1068,187,1016,737.742372905191,-0.961348704150645,0.303750181134907,-3.16493211809369,0.00155119136069343,0.496330760279927
"45","GB48523",50,69,107,49,144,61,104,98,120,45,84,80,35,110,18,75,53,68,74,22,33,69,42,75,65.6737522810365,0.538400023367185,0.170385884007724,3.15988631630293,0.00157830709104335,0.496330760279927
"46","GB42632",70,52,107,39,96,61,69,72,146,34,89,29,37,69,32,62,9,71,32,9,25,55,11,61,51.8361769974064,0.822664378324762,0.264931108871014,3.10520112881605,0.00190149677462689,0.550087171093105
"47","GB50450",30,9,7,14,17,7,22,23,18,14,6,8,9,27,2,43,19,25,61,27,10,229,20,12,23.6042296587545,-1.30104426381374,0.418045804218121,-3.11220505190121,0.00185695468324196,0.550087171093105
"48","GB51698",2318,13266,13131,2884,2749,9307,3863,2388,2653,1915,2786,1691,754,5509,1809,1522,1034,1048,4225,468,5004,2068,1311,3129,3516.33725238617,1.20192102955446,0.386751936196295,3.10773112443948,0.00188529504654488,0.550087171093105
"49","GB44131",458,401,511,578,619,505,466,494,672,222,646,280,260,500,222,411,320,398,435,139,381,421,184,568,402.143626674304,0.428204773984941,0.139547180036599,3.06853047028707,0.00215114390095056,0.574670590838947
