"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41670",742,645,300,403,170,775,60,218,394,107,359,179,334,171,999,791,1941,2070,1100,1718,534,976,262,507,581.02077467688,-1.35953508110046,0.308716960227679,-4.40382374877558,1.06359364401127e-05,0.0129540767562469
"2","GB48853",852,971,692,391,482,759,245,531,860,249,695,522,445,333,987,812,1060,1348,753,1800,1293,1475,449,775,714.458313317124,-0.600294549836253,0.135604298999676,-4.42681061193853,9.56366304582174e-06,0.0129540767562469
"3","GB51834",390,657,208,385,423,666,55,230,653,65,438,169,520,124,944,958,927,1491,821,1660,635,1513,246,742,550.611502212023,-1.24705126505144,0.285148744784118,-4.37333597942212,1.223621859847e-05,0.0129540767562469
"4","GB51833",775,758,334,685,736,1572,121,387,775,190,572,420,652,236,1576,2006,1185,2080,1593,2972,931,2570,358,988,914.02185007258,-1.1473998311738,0.284350962911491,-4.03515366864063,5.45665729605669e-05,0.0433258589306901
"5","GB42427",3331,1703,414,700,1410,2229,54,220,2551,206,2056,270,1446,478,8375,2265,2836,6137,5494,6798,2926,8951,1082,3409,2423.58367198179,-1.74242228969301,0.440686931670084,-3.95387783134323,7.68946825454943e-05,0.048843502352898
"6","GB54315",254,694,325,157,117,290,52,154,339,90,256,165,112,108,580,511,669,713,421,958,488,575,179,330,314.943144806746,-0.96008106759609,0.24662152988983,-3.89293290016073,9.90395525845808e-05,0.0524249365014381
"7","GB47079",799,965,740,274,305,945,270,362,946,538,761,241,1228,1107,969,667,803,1411,772,1550,1494,732,600,782,781.138832359448,-0.825423550264698,0.216366297317136,-3.81493587725839,0.000136218300319459,0.0572642980407404
"8","GB48905",2233,2781,2441,1437,1176,3067,434,1133,3208,650,2396,1754,1411,1055,4989,4116,4614,5014,2497,3245,4336,8020,948,2886,2499.44818211308,-0.909735473348607,0.239355075247893,-3.8007778711457,0.000144242564334359,0.0572642980407404
"9","GB42741",1856,1837,3257,1222,1471,3019,744,859,3645,550,2447,3147,1418,1031,6014,8405,3146,3266,2995,5244,6226,9971,1468,4008,2974.94081578134,-1.08422380419005,0.291119468370524,-3.7243259966733,0.0001958377308702,0.0647543952068137
"10","GB46448",379,354,319,265,168,516,86,334,387,135,352,205,326,175,550,402,217,611,586,534,558,626,214,490,342.479455963234,-0.6021389661287,0.163721388652846,-3.67782713720729,0.000235229283584275,0.0647543952068137
"11","GB48207",1271,1714,1279,941,901,1702,520,1387,1452,505,1295,938,1024,739,1557,1310,1463,2062,1420,2291,1717,1813,666,1290,1220.74987381268,-0.2921607530977,0.0797179083442088,-3.66493249968624,0.000247403825239784,0.0647543952068137
"12","GB48407",492,953,665,326,381,1045,62,229,855,133,977,399,377,243,1155,1399,889,1417,900,1272,1346,2707,366,1209,734.946369495001,-1.03703037477095,0.285642006999687,-3.63052474551506,0.00028284558403145,0.0647543952068137
"13","GB49930",371,471,348,192,291,575,76,205,456,78,373,159,186,126,811,526,375,997,587,779,668,1396,167,525,399.330296122073,-0.948719149663075,0.257766017978436,-3.68054391771084,0.000232736967955125,0.0647543952068137
"14","GB53306",431,474,343,120,194,358,105,149,511,121,387,140,170,104,1080,648,247,491,635,983,734,1980,152,408,410.176896753848,-1.14909076036309,0.316713909408818,-3.62816638684421,0.000285441288695023,0.0647543952068137
"15","GB41127",1900,4130,713,1166,903,1895,426,844,2177,500,1895,935,640,651,2577,3378,4526,5742,2807,6688,3164,2608,741,1841,1918.59382826455,-0.966630257773583,0.2699466898569,-3.58081908055994,0.000342518772543923,0.0700422579800881
"16","GB48662",2426,2878,2645,584,1214,3222,269,1024,3250,449,2300,2887,901,1131,6942,5720,1831,4533,5502,4015,5363,9924,1171,5113,2864.9630186215,-1.18822400545291,0.33255245886156,-3.57304230893556,0.000352857722821603,0.0700422579800881
"17","GB43581",1489,1296,1975,644,1100,2139,397,852,2349,452,1392,1355,906,429,3711,3689,1726,1899,2240,4150,3374,5924,1042,1809,1765.1500712118,-0.946046053320749,0.266030945774499,-3.55615039658832,0.00037632869582867,0.0703070551736386
"18","GB41720",410,569,595,206,216,536,91,280,570,97,402,120,259,163,831,724,449,612,667,1574,1092,1251,128,403,449.752593864979,-0.950366147223509,0.272028487406458,-3.49362728986357,0.000476505759770501,0.0778210578417017
"19","GB51002",1013,1087,1079,1244,737,1010,650,1122,1304,614,1186,917,806,392,517,702,714,1074,770,1240,812,611,644,1001,866.677525876903,0.427382596910693,0.122700946083587,3.48312389229297,0.000495598953379516,0.0778210578417017
"20","GB55070",337,567,360,190,150,400,64,187,382,82,258,257,187,174,590,676,432,687,477,713,707,968,90,234,343.852069042847,-0.860193910674495,0.248571071996936,-3.46055517950656,0.000539062743235969,0.0778210578417017
