"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB49509",2808,14,491,3406,25,0,2508,5,112,2,1036,1091,18,126,75,21,161,14,70,21,202,8,18,41,498.606593375541,3.83783416578869,0.898181562187804,4.27289350767838,1.92952622335721e-05,0.267934011375382
"2","GB40001",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,-0.0504188955823425,3.00317535619469,-0.0167885286746053,0.986605321400401,0.999806045757484
"3","GB40003",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114834230571465,0.878379910379538,2.99378855461251,0.293400784442918,0.769215825923234,0.999806045757484
"4","GB40005",3,1,0,10,1,23,13,2,5,7,22,5,4,5,7,0,4,0,1,1,7,1,11,15,7.38297694721013,0.663112229435913,0.703930908176132,0.942013231318427,0.346185865806977,0.999806045757484
"5","GB40006",11,36,25,11,12,239,150,22,30,371,426,10,11,30,9,8,8,10,22,13,31,25,753,690,109.361711617878,0.72919779451509,0.85626900913662,0.851598956326054,0.394436719071983,0.999806045757484
"6","GB40007",114,487,288,134,139,68,73,124,753,108,237,177,187,519,213,24,193,53,129,356,501,245,88,76,204.379343878545,-0.0800291619862568,0.385334876356311,-0.207687304982629,0.835473130706703,0.999806045757484
"7","GB40008",1620,1971,994,943,1066,903,830,1773,2701,721,1046,1178,1527,2325,1256,345,474,867,955,2344,2591,1360,458,396,1212.34030283604,0.0307198669249824,0.271695166866649,0.113067402998965,0.909977117869232,0.999806045757484
"8","GB40009",462,751,544,450,417,258,387,880,1286,401,463,716,2149,801,717,76,1152,589,363,1436,926,1174,307,188,701.112927561886,-0.669084143375919,0.356415447784406,-1.87725910180146,0.0604825906918312,0.999806045757484
"9","GB40010",1905,5093,2179,1660,1660,1003,1084,2711,4323,1261,2777,2881,3284,5200,1979,267,1389,1461,2078,4785,6512,3077,1027,1236,2339.03131760553,-0.24632957009383,0.296031534573181,-0.832105844564799,0.405349203166233,0.999806045757484
"10","GB40011",0,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.539824380083333,0.598791728205909,1.44999153816522,0.412962222499315,0.679634291952939,0.999806045757484
"11","GB40012",373,57,30,125,92,190,125,106,158,137,164,136,226,91,38,176,123,119,91,155,162,78,90,119,136.513325569631,0.212369749818123,0.333286979407412,0.637197859321473,0.523995971889211,0.999806045757484
"12","GB40013",170,31,24,194,23,246,73,248,90,50,114,344,458,213,312,97,50,295,158,106,91,22,46,31,156.56895804669,-0.335156139240761,0.513492690513083,-0.652698948656646,0.513950380412044,0.999806045757484
"13","GB40014",148,359,206,128,172,87,118,172,201,104,173,94,83,143,59,94,68,145,215,156,292,193,84,184,142.897858083237,0.195620945986218,0.158917158695238,1.2309617639299,0.21833716530445,0.999806045757484
"14","GB40015",33,133,71,57,48,20,45,60,56,41,61,64,31,46,15,44,18,78,110,50,134,82,22,60,51.7698549766021,0.0558481211091491,0.201188572766264,0.277590920504377,0.781326402715701,0.999806045757484
"15","GB40016",23,22,10,10,16,18,8,10,21,10,47,28,8,20,1,7,8,8,29,26,48,15,5,22,15.9780320547104,0.286224707442074,0.321112253993343,0.891354047946136,0.372739261663923,0.999806045757484
"16","GB40017",105,227,134,95,114,43,77,118,139,68,140,94,70,112,39,70,70,102,142,137,214,135,74,136,103.254044884931,0.0240877625676157,0.138482322464434,0.173941064382438,0.861911779801683,0.999806045757484
"17","GB40018",261,295,218,401,286,159,262,315,264,220,273,435,274,208,164,375,269,483,392,287,254,441,177,244,284.436006616994,-0.108279281011944,0.157436306801792,-0.687765631775549,0.491600382082046,0.999806045757484
"18","GB40019",168,464,255,262,276,171,269,326,239,110,251,277,177,231,101,308,89,328,541,202,443,216,96,161,230.71297416322,0.131101122861227,0.17127846715433,0.765426764025739,0.444017460830269,0.999806045757484
"19","GB40020",57,152,59,72,78,48,52,94,109,57,114,111,54,78,29,81,37,143,153,87,176,68,45,107,79.3298619791435,-0.0641727293574793,0.158582741687222,-0.40466401750103,0.685724494866504,0.999806045757484
"20","GB40021",6745,31809,12932,9202,12443,4390,9801,7788,8769,5502,13392,7109,4521,9563,5561,4446,5833,12105,15838,10062,16038,6220,5621,20590,9620.56674945348,0.075515990875496,0.238421564273125,0.316733056868078,0.751446163459901,0.999806045757484
"21","GB40022",220,193,310,370,461,52,192,256,214,108,169,181,103,138,99,147,107,213,434,80,227,231,44,80,180.338869481451,0.57467394631811,0.25050301881945,2.29407992377252,0.0217859083171204,0.999806045757484
"22","GB40025",0,1,0,0,1,0,0,1,2,1,2,1,2,4,0,0,0,1,1,3,1,0,1,0,0.845691980267621,-0.587372772762822,0.782629428723961,-0.750511993550389,0.452946403118076,0.999806045757484
"23","GB40026",2,1,1,2,2,0,3,3,9,1,6,2,2,6,3,4,5,2,2,14,8,1,3,3,3.38067193043216,-0.820619587762212,0.465947110541085,-1.76118612863434,0.0782069050553726,0.999806045757484
"24","GB40027",161,48,56,91,98,62,82,66,176,74,101,110,119,123,33,86,66,69,73,135,137,86,73,77,90.6536175881557,0.0277465990977888,0.220980367786632,0.125561376224061,0.900079138223872,0.999806045757484
"25","GB40028",105,126,75,102,107,48,73,94,115,71,105,96,68,78,44,78,97,97,153,120,108,123,41,89,88.372431151351,0.00606838044874478,0.110193343280172,0.0550702997849484,0.956082457563317,0.999806045757484
"26","GB40029",34,101,46,26,36,22,22,38,51,34,65,37,18,49,19,25,15,60,68,38,77,49,35,69,40.3532017578299,-0.0569131071108935,0.209439904365134,-0.271739558339714,0.785822282232216,0.999806045757484
"27","GB40030",90,138,84,119,104,72,97,139,113,64,109,155,89,101,70,132,79,146,180,99,108,110,52,53,100.920596626425,0.0423665537307759,0.136992676405013,0.309261449900585,0.757122653027026,0.999806045757484
"28","GB40031",803,1226,908,776,971,353,914,1021,844,373,652,818,778,717,511,722,527,1198,1202,894,1116,886,352,469,752.462221495275,0.014847706839796,0.118130708991045,0.125688798167813,0.899978269310478,0.999806045757484
"29","GB40032",325,244,218,292,261,222,206,459,345,240,344,523,401,309,308,377,498,457,506,360,241,410,194,213,332.845656378615,-0.309250762155077,0.197409912169397,-1.56654120736201,0.117221969436724,0.999806045757484
"30","GB40033",390,371,189,361,298,234,261,428,408,250,424,532,317,291,281,316,369,477,489,383,463,317,207,281,340.49547649805,-0.0764108519796442,0.132626823770905,-0.576134222377471,0.564524461401999,0.999806045757484
"31","GB40034",6,9,0,3,3,2,2,8,7,3,4,7,11,9,4,1,9,5,4,8,11,6,2,1,4.95356779643093,-0.48516498042324,0.371163243858215,-1.30714716085565,0.191162736917194,0.999806045757484
"32","GB40035",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.180743844601899,0.190023460767114,2.14694374256073,0.0885088216333359,0.929472273208271,0.999806045757484
"33","GB40038",7,5,3,13,13,1,6,12,14,5,17,12,3,11,9,5,1,2,8,2,14,3,0,10,6.92960933701618,0.588174087342997,0.399480047924691,1.47234909577731,0.140926631798581,0.999806045757484
"34","GB40046",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151282149263063,0.670919112628116,2.23044825536759,0.300800124375691,0.763566913555091,0.999806045757484
