"","ID","C.1","C.2","C.3","T.1","T.2","T.3","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","gnl|Amel_4.5|GB50411-RA",42,13,15,324,527,434,331.527634773518,-5.64177954760862,0.443505191575201,-12.7208872743308,4.5269040293026e-37,5.13984683487017e-33
"2","gnl|Amel_4.5|GB52184-RA",5,0,5,689,2196,548,803.456714336973,-9.65566625249953,0.776198596017735,-12.4396852842013,1.59129656585437e-35,9.03379060435523e-32
"3","gnl|Amel_4.5|GB53925-RA",2207,1470,1151,8920,17011,10650,9580.03769093833,-4.22653787443291,0.351353795580381,-12.0292933436263,2.49285241693963e-33,9.43461544731086e-30
"4","gnl|Amel_4.5|GB52294-RA",30,50,18,3044,1834,1658,1797.35519840718,-7.40263279491157,0.619740092921799,-11.9447376076824,6.91682990006674e-33,1.96334216713394e-29
"5","gnl|Amel_4.5|GB40006-RA",32,9,6,232,1141,587,461.996095370578,-6.79492929546504,0.610391956207123,-11.1320754252524,8.75724386951203e-29,1.65716244824066e-25
"6","gnl|Amel_4.5|GB50813-RA",112,109,131,1407,2744,2313,1656.50507093552,-5.37177746684392,0.482026464720139,-11.1441546471162,7.6466969991123e-29,1.65716244824066e-25
"7","gnl|Amel_4.5|GB52318-RA",79,122,56,6800,5492,1886,3804.34976851379,-7.07686793195805,0.645861635393904,-10.9572508167976,6.13343366727246e-28,9.94842940831593e-25
"8","gnl|Amel_4.5|GB48134-RA",138,85,43,417,860,620,496.250087584971,-4.21010113567622,0.414532225925397,-10.1562698202236,3.10738372009962e-24,4.41015434475139e-21
"9","gnl|Amel_4.5|GB51223-RA",3929,1791,230,53782,128684,49126,56419.6996217283,-6.79539567460049,0.693013961055468,-9.80556822297062,1.06545632729019e-22,1.34413234889476e-19
"10","gnl|Amel_4.5|GB42074-RA",7,8,3,138,126,167,116.087924183526,-5.97035591435737,0.623806198785352,-9.57085057183239,1.06029729530482e-21,1.2038615490891e-18
"11","gnl|Amel_4.5|GB47407-RA",139,66,51,309,748,376,372.515777461264,-3.84115528210576,0.409844444567454,-9.37222727554519,7.10177980772121e-21,7.3303279942606e-18
"12","gnl|Amel_4.5|GB47382-RA",226,146,239,2070,2442,1562,1634.50584511378,-4.56304245181975,0.487464464307856,-9.36076942203111,7.9158118370793e-21,7.48967729984986e-18
"13","gnl|Amel_4.5|GB47504-RA",187,136,247,2845,2672,2004,2045.44151149276,-4.95771218868314,0.540817422433308,-9.16707188606614,4.86041661035069e-20,4.24501309184014e-17
"14","gnl|Amel_4.5|GB48443-RA",2069,949,930,19,51,37,407.507410779484,3.85653424472734,0.423517740041958,9.10595679969692,8.55093569025466e-20,6.93480884479653e-17
"15","gnl|Amel_4.5|GB45463-RA",84,40,44,180,461,340,257.043317787583,-3.86442156201776,0.433217500566434,-8.92028036024632,4.65109277273501e-19,3.52056715610888e-16
"16","gnl|Amel_4.5|GB50037-RA",99,78,91,625,617,739,550.716697410619,-4.18189833032394,0.472458902420526,-8.85134835834191,8.64682012960886e-19,6.13599973447369e-16
"17","gnl|Amel_4.5|GB47381-RA",48,26,6,212,467,226,228.309444877998,-4.9358925974575,0.560346234549137,-8.80864774870664,1.26664534532588e-18,8.45970073578237e-16
"18","gnl|Amel_4.5|GB40606-RA",77,40,36,175,290,305,210.66503715325,-3.70978002508884,0.422822389235585,-8.77384953950926,1.72659898035258e-18,1.08910026794018e-15
"19","gnl|Amel_4.5|GB50955-RA",7164,4764,3915,21861,21574,22190,18865.2045457324,-3.42998553549928,0.392095634670898,-8.74782892795582,2.17496654212471e-18,1.26055091133604e-15
"20","gnl|Amel_4.5|GB55860-RA",12,5,6,52,268,205,127.116625311739,-5.80709523863763,0.664010098000927,-8.74549235940915,2.22045254771188e-18,1.26055091133604e-15
"21","gnl|Amel_4.5|GB50527-RA",65,46,20,210,799,316,323.001644904554,-4.61468379203291,0.528922371941144,-8.72469011869743,2.66910515566183e-18,1.4430961874945e-15
"22","gnl|Amel_4.5|GB46300-RA",295,93,126,511,1000,844,637.317391922467,-3.60911601096215,0.414611517287326,-8.70481368818567,3.18096865365893e-18,1.64166900425652e-15
"23","gnl|Amel_4.5|GB47868-RA",38,9,2,236,300,215,196.794955809211,-5.58819285239469,0.645863603590258,-8.65228017391098,5.04805288929896e-18,2.49198228283045e-15
"24","gnl|Amel_4.5|GB46114-RA",332,213,95,640,1420,881,784.304954077077,-3.56848818012222,0.429438605822408,-8.30965854429482,9.59778443603024e-17,4.54055185361197e-14
"25","gnl|Amel_4.5|GB42046-RA",23,6,12,64,440,295,190.867533360685,-5.57654927280702,0.675682195697688,-8.25321328327862,1.54191515754609e-16,7.00276187951132e-14
"26","gnl|Amel_4.5|GB47505-RA",163,175,224,2002,1420,2567,1679.50589440171,-4.66300976592383,0.573692111621308,-8.12807021652386,4.36178546457553e-16,1.83668763152823e-13
"27","gnl|Amel_4.5|GB54480-RA",248,95,117,423,640,445,426.36364031471,-3.11169863135251,0.38284133486152,-8.12790664957341,4.36767359972364e-16,1.83668763152823e-13
"28","gnl|Amel_4.5|GB40504-RA",228,125,110,338,947,782,551.969406904857,-3.47395054239311,0.431013029212978,-8.05996642082138,7.63154094098002e-16,3.0945898515674e-13
"29","gnl|Amel_4.5|GB52280-RA",4,2,0,99,100,51,65.7843293140962,-6.8696853291287,0.856622472227788,-8.01950164961579,1.06175043825547e-15,4.15693602619054e-13
"30","gnl|Amel_4.5|GB47486-RA",71,22,18,178,220,145,149.486414905389,-3.81041510302633,0.481239533231382,-7.91791787644816,2.41520792605726e-15,9.14075693081802e-13
"31","gnl|Amel_4.5|GB42284-RA",24786,8357,5701,200,574,375,3698.77813199722,3.61653298415235,0.458113854183992,7.89439775968847,2.9172042012058e-15,1.06844956453196e-12
"32","gnl|Amel_4.5|GB46236-RA",25378,18463,3511,116922,173149,105834,104653.9194569,-4.51362977456519,0.576451795465486,-7.83002119183344,4.87787740289259e-15,1.73073187601383e-12
"33","gnl|Amel_4.5|GB54870-RA",60,52,30,155,246,210,169.473729266639,-3.42438920215503,0.440275601889375,-7.77783094829645,7.37785677330766e-15,2.53842987285258e-12
"34","gnl|Amel_4.5|GB50871-RA",1352,438,234,2296,8307,2856,3320.30390215236,-4.18079567118789,0.543892086789358,-7.6868109919883,1.50847728697172e-14,5.03742679890496e-12
"35","gnl|Amel_4.5|GB48243-RA",46,12,2,167,255,228,170.140336599893,-5.0830970500382,0.664516356809692,-7.64931818148447,2.02047734395123e-14,6.5544285037778e-12
"36","gnl|Amel_4.5|GB43474-RA",9,4,0,58,73,107,62.9587289557806,-5.73383543575353,0.752637814616224,-7.61831962785083,2.56999284310125e-14,8.10547187238101e-12
"37","gnl|Amel_4.5|GB54001-RA",99,20,29,155,339,262,200.247633674945,-3.84396693630734,0.504996264880421,-7.61187201496937,2.70154013798166e-14,8.17488518315769e-12
"38","gnl|Amel_4.5|GB55856-RA",8,3,2,37,79,57,44.0106996694647,-5.13908054702936,0.675285486214056,-7.61023397058521,2.73600173471897e-14,8.17488518315769e-12
"39","gnl|Amel_4.5|GB54356-RA",175,59,100,292,951,496,447.912962202254,-3.66921468859767,0.483462178596118,-7.58945549629626,3.21252584845444e-14,9.35256884188505e-12
"40","gnl|Amel_4.5|GB41222-RA",29,15,2,122,171,116,108.190693171677,-4.66817364609936,0.620729204097985,-7.52046724285017,5.45808277790288e-14,1.54927679650773e-11
"41","gnl|Amel_4.5|GB45453-RA",17,7,6,34,241,168,106.591945110241,-5.19996327433895,0.692414015056426,-7.50990471201713,5.91704165113339e-14,1.63858758309679e-11
"42","gnl|Amel_4.5|GB49911-RA",444,139,114,518,988,664,602.069239585787,-3.12739561657512,0.417847721400983,-7.48453433248221,7.18012630469711e-14,1.94102747770312e-11
"43","gnl|Amel_4.5|GB51671-RA",105,133,77,772,574,563,547.121370151403,-3.91725482508175,0.528267673079773,-7.4152840022263,1.21364451629894e-13,3.20458600885074e-11
"44","gnl|Amel_4.5|GB47406-RA",13,3,6,46,148,55,60.866916030732,-4.82708964313075,0.653126812492844,-7.39073875210664,1.46015258680184e-13,3.76785737967003e-11
"45","gnl|Amel_4.5|GB55203-RA",35,12,8,55,179,151,98.562484190501,-4.24401491649394,0.57656899979563,-7.36081009904847,1.82797460120973e-13,4.61218302714118e-11
"46","gnl|Amel_4.5|GB42048-RA",4,3,0,36,61,76,44.7224452915383,-6.05651453361812,0.828434134179808,-7.31079790623836,2.65560684889527e-13,6.30266027470620e-11
"47","gnl|Amel_4.5|GB49888-RA",0,0,0,25,316,67,88.4570170463225,-10.5960480464613,1.44919242170556,-7.31169159302583,2.63800037283074e-13,6.30266027470620e-11
"48","gnl|Amel_4.5|GB54396-RA",17465,3267,2862,112,253,153,2049.13068210736,3.91689893173567,0.535801939712563,7.31034854751913,2.66450319874844e-13,6.30266027470620e-11
"49","gnl|Amel_4.5|GB46327-RA",8,5,0,47,114,50,52.2010135860564,-5.41976031585503,0.743394108150967,-7.29056130043258,3.08666322640226e-13,7.15223964746353e-11
"50","gnl|Amel_4.5|GB55029-RA",10,1,2,24,196,132,83.034311657654,-6.18874247186547,0.853059303945294,-7.25476229289487,4.02367837981841e-13,9.13696886489165e-11
