"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10374",0.802444419,0.802444419,0.802444419,3.219282553,2.985693771,2.519621769,-1.35186282148781,2.97868948321373,-13.44615500914,1.55834390344345e-05,0.0908185341380982,3.58306202886966
"2","18211",0.802444419,0.802444419,0.802444419,3.219282553,3.262081821,2.354658205,-1.36441687900886,2.98352874369041,-12.0962387190745,2.79796648117034e-05,0.0908185341380982,3.14658182831544
"3","2303",0.802444419,0.802444419,0.802444419,3.475608771,2.731821462,3.788610379,-1.50618474398893,3.06088873489535,-13.8775256371902,1.3076998182252e-05,0.0908185341380982,3.94785431459232
"4","24063",0.802444419,0.802444419,0.802444419,2.708883726,2.634493029,2.731104899,-1.25953942617936,2.93393834812594,-13.0101785766117,1.87076585669797e-05,0.0908185341380982,3.32136847679758
"5","30465",0.802444419,0.802444419,0.802444419,3.070193613,3.131044685,2.440040652,-1.34054761274393,2.97225366104808,-12.9773850031173,1.89709747475868e-05,0.0908185341380982,3.41830902027279
"6","31604",0.802444419,0.802444419,0.802444419,3.353473394,2.822146858,2.519621769,-1.34453928930974,2.97565699938736,-12.6248824153758,2.20936673242874e-05,0.0908185341380982,3.31205579951569
"7","33119",0.802444419,0.802444419,0.802444419,2.708883726,2.731821462,2.440040652,-1.23082370618853,2.91859233037446,-12.2476733888701,2.61238006923518e-05,0.0908185341380982,3.04304568942637
"8","35763",0.802444419,0.802444419,0.802444419,3.219282553,3.262081821,3.019892689,-1.46133033214396,3.03389764826511,-18.7730935584536,2.41344141903229e-06,0.0908185341380982,5.07937814291124
"9","39409",0.802444419,0.802444419,0.802444419,3.878324529,3.131044685,2.664562324,-1.47208190931223,3.03901140385381,-13.3875249025053,1.59658589585338e-05,0.0908185341380982,3.73116149128282
"10","42969",0.802444419,0.802444419,0.802444419,2.902131009,2.822146858,2.79429905,-1.32547163551175,2.96663748957504,-14.663184392784,9.6253058202429e-06,0.0908185341380982,3.88430322628483
"11","43971",0.802444419,0.802444419,0.802444419,3.070193613,3.437521613,2.519621769,-1.39412874936752,2.99815947882029,-13.4676090032385,1.54461906134145e-05,0.0908185341380982,3.64699677130172
"12","44419",0.802444419,0.802444419,0.802444419,3.219282553,3.491326922,2.79429905,-1.46095635624747,3.03219386591088,-16.5988371752986,4.81490290231284e-06,0.0908185341380982,4.61481186295159
"13","51983",0.802444419,0.802444419,0.802444419,3.587762083,3.131044685,2.731104899,-1.44894986105226,3.02750372803521,-15.0354296480357,8.36978609914475e-06,0.0908185341380982,4.20000204987339
"14","58485",0.802444419,0.802444419,0.802444419,3.219282553,2.731821462,2.854499165,-1.36234972684637,2.985794683715,-14.3341779540717,1.09219989017786e-05,0.0908185341380982,3.86325938726874
"15","63475",0.802444419,0.802444419,0.802444419,3.219282553,3.687729849,2.440040652,-1.43281858275356,3.01638794958886,-12.3471913008073,2.49825093326338e-05,0.0908185341380982,3.31197088093955
"16","64137",0.802444419,0.802444419,0.802444419,5.09413947,4.420187929,2.79429905,-1.76103672160859,3.18065000564399,-12.0383674480695,2.87293152161059e-05,0.0908185341380982,3.3437577859332
"17","67092",0.802444419,0.802444419,0.802444419,3.219282553,3.131044685,2.664562324,-1.39426568246197,2.99978564714881,-15.1351013814192,8.06687691482087e-06,0.0908185341380982,4.12704253504306
"18","72097",0.802444419,0.802444419,0.802444419,3.963154457,3.060366475,3.212346128,-1.54433049951197,3.07728659606264,-16.4754944085273,5.02023175354964e-06,0.0908185341380982,4.75596052390683
"19","9146",0.802444419,0.802444419,0.802444419,3.070193613,2.731821462,2.440040652,-1.28181378622255,2.94424746367878,-12.2470475383706,2.61311686811763e-05,0.0908185341380982,3.10554771126977
"20","9664",0.802444419,0.802444419,0.802444419,2.708883726,3.323111951,3.019892689,-1.39913803337886,3.002274878559,-15.1490772727136,8.02543804976888e-06,0.0908185341380982,4.13988951647766
