"","ID","S1.1","S1.2","S1.3","S3.1","S3.2","S3.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10277",5.837262082,5.85604832,5.917394924,0.802444419,0.802444419,0.802444419,2.27295281160233,3.43254606762056,64.6062023468197,1.52171265776985e-10,4.99870110279481e-07,14.994047339849
"2","10816",9.046909819,9.444749269,9.184675363,0.802444419,0.802444419,0.802444419,2.88321981686566,3.737661897133,74.5874956519175,5.8691912162516e-11,4.99870110279481e-07,16.0283758753482
"3","20981",7.009586666,6.911041036,7.073902193,0.802444419,0.802444419,0.802444419,2.50791449644419,3.55012422852375,72.0034550508565,7.4154619529058e-11,4.99870110279481e-07,15.7053748976484
"4","23174",8.072437222,8.017992136,8.061804327,0.802444419,0.802444419,0.802444419,2.69703363464752,3.64490542671516,74.6525873238555,5.8353317255038e-11,4.99870110279481e-07,15.9785912802074
"5","2491",7.488745589,7.773368626,7.615820485,0.802444419,0.802444419,0.802444419,2.62422455776871,3.60807994464932,77.2492066024679,4.65128012290227e-11,4.99870110279481e-07,16.1281659635673
"6","26563",0.802444419,0.802444419,0.802444419,7.320186224,7.197144258,7.348755094,-2.593657137566,3.57754815949246,-74.6937677536091,5.8140264885952e-11,4.99870110279481e-07,15.8905227502867
"7","28965",6.047376089,6.187313378,6.475002648,0.802444419,0.802444419,0.802444419,2.35492804820071,3.47263936765726,70.1021009434967,8.85557258706828e-11,4.99870110279481e-07,15.4753712874227
"8","32492",7.337159185,7.49978755,7.430163453,0.802444419,0.802444419,0.802444419,2.58752816472637,3.58982365901465,78.4788774811556,4.18867611585567e-11,4.99870110279481e-07,16.1911741664221
"9","39887",6.172152832,6.097532251,6.187666109,0.802444419,0.802444419,0.802444419,2.33510935016373,3.4638134196856,64.495004888333,1.53919276196683e-10,4.99870110279481e-07,15.0251336993801
"10","39888",6.172152832,6.499168757,6.442065566,0.802444419,0.802444419,0.802444419,2.38297835710089,3.48699996398176,71.4800649847189,7.78307676407227e-11,4.99870110279481e-07,15.5945593383846
"11","39891",6.62923669,6.620140729,6.70894817,0.802444419,0.802444419,0.802444419,2.4400697077251,3.51612350267714,72.3395037925527,7.18996351506727e-11,4.99870110279481e-07,15.6924978578714
"12","40284",6.869244383,6.658309614,6.994364028,0.802444419,0.802444419,0.802444419,2.47730576347801,3.53470676054435,65.991009385009,1.32209240657013e-10,4.99870110279481e-07,15.221307949823
"13","41482",7.137474729,7.813376538,7.597994971,0.802444419,0.802444419,0.802444419,2.60558897250652,3.59789897824624,65.6340544443359,1.37050494286403e-10,4.99870110279481e-07,15.2379270994242
"14","4216",0.802444419,0.802444419,0.802444419,6.308337247,6.187107881,6.293335816,-2.38993873371602,3.475683988473,-65.5678406772044,1.37970788045493e-10,4.99870110279481e-07,15.1017695658177
"15","43012",0.802444419,0.802444419,0.802444419,6.915476772,7.271633913,7.152395947,-2.56096060240316,3.56099463051787,-68.894099995317,9.93753281346324e-11,4.99870110279481e-07,15.4511225310956
"16","45783",8.522403799,8.683880965,8.68551259,0.802444419,0.802444419,0.802444419,2.79241052472858,3.69221248241528,89.7922787797596,1.71424416257376e-11,4.99870110279481e-07,16.9557894126026
"17","48410",5.98068647,5.961626868,6.054505951,0.802444419,0.802444419,0.802444419,2.30174855144729,3.44697166459069,65.4645213830663,1.39421044142741e-10,4.99870110279481e-07,15.0836300727517
"18","48579",6.111114732,6.427299813,6.226875508,0.802444419,0.802444419,0.802444419,2.35770666576493,3.47473701498619,64.5836562995892,1.52523833272315e-10,4.99870110279481e-07,15.0450224979128
"19","66871",0.802444419,0.802444419,0.802444419,9.623381673,9.411482972,9.767104189,-2.96842790699752,3.76499610216102,-72.5002054013534,7.08492288613108e-11,4.99870110279481e-07,15.8523398765956
"20","67353",6.047376089,5.941121234,6.203478115,0.802444419,0.802444419,0.802444419,2.31630987374682,3.45407289955065,64.4016815602235,1.55404152386419e-10,4.99870110279481e-07,15.0056776333485
