"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB47165",509,358,138,29,159,177,441,453,346,676,865,284,-1.39561246229722,5.43450016682263,-3.30193281863115,0.00531896757366502,0.999518307118195,-3.89877075513257
"20","GB47217",184,365,149,147,339,295,124,139,170,210,265,135,0.513636668628384,4.91870038504169,3.75754545363399,0.00216412557570084,0.999518307118195,-3.75007130652212
"21","GB47918",44,107,76,68,77,69,34,12,46,48,32,62,1.01498126516682,2.95368470910144,3.11939042589408,0.00763215722209655,0.999518307118195,-4.23837744964119
"22","GB48113",3,13,5,5,13,14,1,2,4,2,12,2,1.36491578854057,-0.329274786428421,3.01199280073992,0.00943540419444214,0.999518307118195,-4.48023306635077
"23","GB48160",40,59,21,32,102,50,19,22,44,24,44,23,0.76688025148672,2.45910110138082,2.85068627845593,0.0129616459080026,0.999518307118195,-4.33135486528908
"24","GB49102",62,87,33,42,56,59,65,55,84,112,103,58,-0.462107619544877,3.31700198739621,-3.25131828076133,0.00587927376094638,0.999518307118195,-4.16056731350738
"25","GB49332",4,4,2,5,5,8,17,11,7,9,11,8,-1.04689441131523,0.139749373594193,-2.87452701735701,0.0123686849133545,0.999518307118195,-4.47528260315862
"26","GB49396",7,18,14,11,21,14,5,3,9,8,2,15,1.20791431344655,0.520886199198895,2.66552171604068,0.0186162687055662,0.999518307118195,-4.47746609516521
"27","GB49510",37,152,8,3,404,642,0,7,7,15,0,1,4.90368772529146,0.942249237713526,3.20842361893535,0.00640002073828561,0.999518307118195,-4.42280776388637
"28","GB49945",184,275,108,104,218,235,195,184,236,338,340,174,-0.354005074752024,4.96911445335384,-3.1913118754054,0.0066203728341091,0.999518307118195,-3.90949047951079
"29","GB49979",14,31,18,16,35,15,13,13,9,15,9,11,0.84981809600081,1.27222004655303,2.77536652462567,0.0150239153043503,0.999518307118195,-4.42955894831959
"30","GB50184",58,154,29,44,114,102,34,30,54,91,66,51,0.595241180183053,3.2228347885814,2.64367769290705,0.019424157354182,0.999518307118195,-4.29098188384086
"31","GB50309",14,25,9,11,14,14,2,7,3,9,9,5,1.38053946559412,0.466626540200393,4.32440481418974,0.000719124969689851,0.999518307118195,-4.37868793960871
"32","GB50604",25,18,11,8,22,19,136,116,201,39,31,59,-2.09152124568803,2.47065141638823,-3.352011761029,0.00481718543804386,0.999518307118195,-4.28198447838412
"33","GB50847",19,40,15,15,35,33,10,9,31,14,24,13,0.715209131286062,1.5987320650903,2.73333771468094,0.0163106245058708,0.999518307118195,-4.41306047654258
"34","GB52039",888,1046,819,975,1326,776,361,355,742,722,751,856,0.790993052896359,6.85835263131066,3.07582956960576,0.00831820563678309,0.999518307118195,-4.02965117548615
"35","GB52238",47,81,44,36,85,88,13,26,51,38,74,36,0.805050855744597,2.82540736239969,2.88880161645027,0.0120264841393174,0.999518307118195,-4.289755000321
"36","GB52707",4,11,5,5,26,11,1,2,2,4,3,5,1.61153984905808,-0.323369727875068,3.75740662958364,0.00216471586490359,0.999518307118195,-4.43863767032214
"37","GB52844",88,104,40,46,103,85,48,23,98,57,46,50,0.626317091654605,3.21457727117825,2.70767346418596,0.0171484935219788,0.999518307118195,-4.27946799367487
"38","GB52845",166,199,66,111,142,182,105,43,144,123,127,69,0.562847861090459,4.12776724476918,2.85321181418887,0.012897533693063,0.999518307118195,-4.12516879747978
"39","GB52885",9,29,8,10,28,53,3,8,3,20,12,8,1.32724093714834,0.880495997990089,2.86483695324732,0.0126064117695804,0.999518307118195,-4.44558786997406
"40","GB52996",28,54,23,11,53,32,3,24,18,26,24,6,1.18591907894296,1.64232071018326,2.86892428748347,0.0125055949689463,0.999518307118195,-4.3983500792005
"41","GB53230",162,260,85,76,192,160,139,187,250,240,290,183,-0.464246049796972,4.7337899131979,-3.20545017864028,0.00643777874563637,0.999518307118195,-3.9333157909834
"42","GB53603",43,68,36,23,53,53,51,65,67,76,74,56,-0.481337242775926,3.03766648674855,-2.93512606918306,0.0109788362293122,0.999518307118195,-4.25703946097378
"43","GB53987",7,7,81,14,31,25,76,88,29,118,64,21,-1.67278527235821,2.34952231122335,-2.64839353134094,0.0192469180499278,0.999518307118195,-4.37676700199505
"44","GB54150",50,154,35,48,160,229,33,51,68,74,74,40,0.835369966652043,3.42226029789721,2.61689533714469,0.0204611181660223,0.999518307118195,-4.27602249906042
"45","GB54151",213,523,83,167,460,445,86,90,226,204,326,146,0.751353841470867,4.97982444859436,2.63298214463942,0.0198320166408651,0.999518307118195,-4.10068948273196
"46","GB54162",125,151,67,74,122,156,117,127,157,189,192,134,-0.383033276800907,4.31032235887208,-3.17201504635526,0.00687794208778947,0.999518307118195,-4.00508918224683
"47","GB54200",13,16,5,4,11,12,1,2,6,6,11,6,1.07191345490441,0.0598357100828361,2.81420847450599,0.0139232451727546,0.999518307118195,-4.48345791412942
"48","GB55395",293,371,205,206,390,291,275,147,273,285,186,178,0.449115458416632,5.25668288190203,2.62683830483282,0.0200700403043675,0.999518307118195,-4.08325455314351
"49","GB55445",27,32,18,24,60,23,8,11,10,19,14,10,1.29265443973823,1.51921550913135,4.52869510955835,0.00048701622580907,0.999518307118195,-4.266013160552
"50","GB55657",81,126,73,60,150,94,52,37,35,101,52,86,0.777354360622658,3.47861173580365,3.10602482742919,0.00783645689501675,0.999518307118195,-4.16648181849773
