"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"15","GB44004",38,15,9,25,70,14,54,49,32,104,54,43,-0.961237869738293,2.42228868267389,-2.99084534476095,0.00980560114872381,0.994894421903701,-4.31647566403379
"16","GB44163",258,249,384,358,330,412,336,216,240,223,164,134,0.831465551284094,5.33305491008425,2.89410327875965,0.0118665621051658,0.994894421903701,-3.98904880013779
"17","GB45152",2466,1880,2420,2580,3558,1746,3157,2655,1128,1411,1994,1058,0.625469647222573,8.29077793701503,3.21868080643571,0.00624713407173685,0.994894421903701,-4.1207988438054
"18","GB45199",49,56,35,60,104,65,161,88,53,164,97,116,-0.709054096905028,3.60225430197346,-2.96084869025127,0.0104037144948706,0.994894421903701,-4.17557541514528
"19","GB45336",107,52,96,111,128,53,81,79,44,78,87,49,0.508700543206615,3.55880169073303,2.84431344202946,0.0130877007894542,0.994894421903701,-4.20439947088029
"20","GB45446",11,20,7,13,27,14,30,30,20,35,22,31,-0.759019926571975,1.63419500113745,-2.77689289470184,0.0149393166862236,0.994894421903701,-4.40592964857277
"21","GB46009",4,5,2,9,8,4,18,14,4,15,13,9,-0.98540548438025,0.270097598897327,-3.27101644638258,0.0056316945056507,0.994894421903701,-4.44638008297266
"22","GB46297",1777,2089,1768,2680,3472,1890,2982,2226,1246,1458,1824,826,0.62093920470703,8.18488716282606,2.88967237070903,0.0119705359373922,0.994894421903701,-4.18507641712706
"23","GB46438",36,12,12,29,54,27,46,67,35,71,47,112,-1.01323918369427,2.56742950979623,-2.81496526600782,0.0138643379075483,0.994894421903701,-4.32863184477303
"24","GB46662",11,9,5,17,16,5,5,3,2,10,2,3,1.48391701800729,-0.0362878878452868,4.21236219991596,0.000885608961568885,0.994894421903701,-4.41115436755219
"25","GB47406",62,17,11,24,24,23,99,67,41,46,36,86,-1.14895700024874,2.52041078930085,-3.02205032361831,0.00921942313035591,0.994894421903701,-4.30333806954419
"26","GB47506",102,109,65,115,165,97,197,147,126,211,191,181,-0.549974121588578,4.3775392570948,-3.10591201392076,0.00781041336818237,0.994894421903701,-4.0161268230938
"27","GB47791",133,156,95,149,200,51,133,140,72,99,89,37,0.634461929719522,3.98338292434928,2.84135789662313,0.013163941884011,0.994894421903701,-4.14462950866169
"28","GB48269",14,3,9,16,28,19,24,33,30,37,40,37,-1.17760699494042,1.67293116387487,-2.979456552405,0.0100285810796854,0.994894421903701,-4.38481808206598
"29","GB48377",143,77,122,227,542,122,253,393,181,585,465,308,-0.852666959252803,5.18774054979674,-2.80634196271772,0.0141009882639569,0.994894421903701,-4.03811725586761
"30","GB48465",58,36,44,47,138,31,91,107,47,132,116,109,-0.681193791075335,3.44246424039102,-2.98474544652151,0.00992441476499984,0.994894421903701,-4.19354281088924
"31","GB48509",21,15,14,12,19,8,25,8,4,10,7,2,1.04192996681424,0.69969275295955,2.80083949746632,0.0142540531803387,0.994894421903701,-4.4581642158995
"32","GB49022",94,44,96,115,289,103,189,289,131,273,284,171,-0.837973180737103,4.53295233779639,-3.12769306259428,0.00748082589929847,0.994894421903701,-3.99703202392969
"33","GB49134",9,8,2,11,11,6,20,12,14,23,18,20,-1.04991778882607,0.831338826562784,-3.11282470427537,0.00770427938888167,0.994894421903701,-4.42819038722623
"34","GB49780",9,34,10,11,14,7,70,18,17,65,28,30,-1.25456294798665,1.65856178795861,-2.96268684020743,0.0103660498332737,0.994894421903701,-4.38751625936948
"35","GB50095",1035,3329,3231,2035,2236,2701,2443,1181,1708,665,749,386,1.37528136042179,7.85043215383283,2.78240656849,0.0147787387307927,0.994894421903701,-4.18857621275909
"36","GB50223",17,8,13,11,32,10,24,58,12,58,52,23,-1.08516104592579,1.73068423517462,-3.16019950611564,0.00701447362934564,0.994894421903701,-4.35936079908103
"37","GB50362",10,6,8,10,10,10,7,4,2,6,8,3,0.994796097736012,0.078447820947138,3.18486605449135,0.00667999628315016,0.994894421903701,-4.45939528922802
"38","GB50368",38,25,37,27,53,42,61,69,67,84,65,124,-0.886101045240562,3.01858534847492,-2.82608849029025,0.0135648149192617,0.994894421903701,-4.27906744927537
"39","GB50451",29,44,13,15,54,51,32,17,7,9,9,14,1.2934153403867,1.62706025165895,2.89505341414161,0.0118443824409484,0.994894421903701,-4.39552266926745
"40","GB50538",331,527,613,573,703,395,404,371,387,133,167,112,1.35912028893339,5.71453030666225,3.73977516563593,0.00222853033608623,0.994894421903701,-3.74292102031467
"41","GB50674",23,8,17,28,37,31,49,46,35,79,42,34,-0.904816544900867,2.29579872203317,-2.91819763706373,0.0113165230930109,0.994894421903701,-4.33710716995564
"42","GB51088",314,300,301,447,598,191,471,309,191,343,321,189,0.38255375605813,5.5851257745095,2.83586178198838,0.0133068782200348,0.994894421903701,-4.00295210229804
"43","GB51211",30,63,65,63,75,47,61,32,47,19,8,19,1.27767271655981,2.54441630778718,2.92250360685115,0.0112209003319886,0.994894421903701,-4.31304895799375
"44","GB52721",213,122,137,153,129,151,161,61,115,44,34,40,1.37410687739435,3.91200477859293,3.50376522691155,0.00355139433621989,0.994894421903701,-4.01547774104371
"45","GB53179",119,45,73,204,79,56,113,51,25,28,45,36,1.07680565944189,3.22696139506818,2.90160193293204,0.0116926200511956,0.994894421903701,-4.23987345163095
"46","GB54733",7,4,3,17,5,3,20,14,7,19,17,13,-1.18703509058237,0.51353640312876,-3.51840498147044,0.00344999548731093,0.994894421903701,-4.41878257812479
"47","GB55097",3,7,3,3,19,2,10,14,9,14,11,15,-1.06588073291832,0.28003760799369,-2.80304427531531,0.0141925276348633,0.994894421903701,-4.47626343743297
"48","GB55098",111,167,147,151,144,119,127,117,93,87,128,46,0.675737122496753,4.14303454553223,2.78679589370614,0.0146521122177304,0.994894421903701,-4.13715612639883
"49","GB55239",133,138,96,207,278,93,251,339,159,383,257,172,-0.586521788766154,4.87029583124941,-3.60311983687912,0.00291796588095426,0.994894421903701,-3.80438700404014
"50","GB55612",63,83,49,94,91,24,93,28,28,38,45,18,0.923316279983077,2.87344226401315,3.14703635036929,0.00719973050523168,0.994894421903701,-4.23819590187413
