"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40671",20,9,33,35,23,32,41,53,19,19,82,28,-0.876277193796147,2.15624966700711,-2.81499168992418,0.0138806250639682,0.999588531930723,-4.36239674822703
"2","GB40806",1011,142,487,1046,1384,614,145,371,95,150,335,311,1.27324878692705,5.79939435351509,3.2840249076112,0.00549834344260955,0.999588531930723,-3.90334678433633
"3","GB41356",9,8,14,13,8,13,12,16,16,10,30,17,-0.85866712871997,1.04714931905408,-3.08645686743801,0.00812959956151558,0.999588531930723,-4.41601579025058
"4","GB41369",221,35,97,234,378,145,18,61,12,37,88,65,1.63908363397332,3.52388174979583,3.22051869718853,0.00623520920839154,0.999588531930723,-4.1600837832119
"5","GB41760",9492,2739,3973,4042,22181,3181,971,3502,724,999,3735,1760,1.55417665919076,8.83710470105968,3.4889876283822,0.0036645116458953,0.999588531930723,-4.11762542451258
"6","GB42431",602,461,749,794,758,623,1736,638,444,525,1097,1533,-0.668873600948227,6.85890480309789,-2.7838515179305,0.0147544936811468,0.999588531930723,-4.1068228640725
"7","GB42977",170,116,201,260,252,109,108,151,61,69,146,153,0.410012300401282,4.40214576858082,2.94401640345658,0.010769775808564,0.999588531930723,-4.05932677081546
"8","GB43310",1617,345,696,624,1375,502,139,697,126,145,313,590,1.21391020082808,6.08730869647328,3.01548000289772,0.00935358993776649,0.999588531930723,-3.9929337010783
"9","GB43427",36,18,44,51,35,57,41,60,46,40,80,65,-0.773203011039263,2.80701673690382,-3.42258733671331,0.00417901527326174,0.999588531930723,-4.20582238594359
"10","GB43516",406,310,252,515,770,134,68,154,53,114,139,346,1.1971761958857,4.97482015593129,3.21226049699913,0.00633800472158146,0.999588531930723,-3.94772524185569
"11","GB43543",56,38,51,104,75,79,65,116,86,68,151,83,-0.770599018424942,3.55662175143263,-3.27418015076576,0.00560659908494317,0.999588531930723,-4.1164660550505
"12","GB43657",7,4,14,10,7,12,20,12,10,6,17,24,-0.957567710983215,0.775518285348766,-3.03601397237771,0.00898185015085307,0.999588531930723,-4.43696787666751
"13","GB43814",22,29,45,35,44,40,42,44,22,29,67,84,-0.649055595364687,2.59792810940388,-2.79091680045648,0.0145516260007453,0.999588531930723,-4.32628504998475
"14","GB44046",2,0,4,9,5,7,5,9,8,5,12,10,-1.45381344337866,-0.251105795332247,-2.86783627452068,0.0125122377745844,0.999588531930723,-4.48910848414439
"15","GB44590",57,38,87,101,47,70,65,135,85,70,205,87,-0.920973575186535,3.61130105121238,-3.57008581020438,0.00312175545841954,0.999588531930723,-4.04873075297297
"16","GB45020",10,10,13,19,11,18,22,15,21,24,36,19,-0.984083644314711,1.42586592491811,-3.13900208053584,0.00732706778886488,0.999588531930723,-4.38510221197978
"17","GB45115",1656,824,1693,1517,1830,874,648,961,559,622,925,902,0.535586160462657,7.2672508970852,3.45758702990024,0.00389935990785424,0.999588531930723,-3.96973581638778
