"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB47661",176,242,229,193,177,191,175,204,175,154,145,105,0.895076830807286,4.76925255556363,5.61281548048624,6.58087043360606e-05,0.165870839279041,1.61131981482244
"2","GB49705",791,836,734,863,721,587,518,457,382,582,480,551,1.16921603928767,6.54430894642897,6.05392686116125,3.06383025150617e-05,0.165870839279041,2.13376321519092
"3","GB49806",74,63,70,96,89,58,35,48,30,69,34,42,1.3870827552808,3.10012469050957,5.67820172375516,5.86583726553847e-05,0.165870839279041,1.03702248201389
"4","GB52721",213,122,137,153,151,115,161,129,61,44,34,40,1.66170229263268,3.91200477859293,5.61964936674091,6.50205253174021e-05,0.165870839279041,1.32778098131208
"5","GB48472",358,399,796,564,547,470,486,411,327,216,201,168,1.43687936729271,5.85392229622344,5.43546405148592,9.01690234961911e-05,0.18181681897772,1.38831457234604
"6","GB48005",161,154,131,149,112,160,90,70,126,115,133,78,1.09889347255821,4.20247014067263,5.15148480290978,0.000150629879753452,0.253108407945716,0.834000453132031
"7","GB41643",225,404,565,754,740,385,354,320,240,113,82,136,1.96161415812054,5.49018554274688,5.02526464964353,0.000189867120806962,0.273462901710827,0.775330665782761
"8","GB52802",12,7,11,8,3,1,30,37,25,38,48,25,-1.84111946482394,1.12628296065209,-4.91959763231738,0.000230835064497721,0.290909890033253,-0.967978939299061
"9","GB44220",177,184,471,262,257,201,173,137,198,99,155,104,1.35506024680331,4.83079452105332,4.7743252241242,0.000302656118748445,0.339042109913536,0.387040047898338
"10","GB55617",936,863,880,942,618,675,931,862,892,744,954,480,0.603222094290958,6.942915061392,4.66923211135545,0.000368767670780293,0.371791565680691,0.154133980104424
"11","GB44163",258,249,384,358,412,240,336,330,216,223,164,134,1.04075270643787,5.33305491008425,4.53246631695569,0.000477808931382658,0.400596586389664,0.0440180902299048
"12","GB45137",408,470,405,305,303,362,435,358,390,283,360,197,0.754019587019802,5.7447271955192,4.38294536527481,0.000635741458265684,0.400596586389664,-0.196411797611153
"13","GB48151",315,388,419,429,396,372,272,311,237,433,273,288,0.94928976149309,5.70145663283837,4.48911760935617,0.000518923612169255,0.400596586389664,-0.0263624935098221
"14","GB49349",80,58,28,88,27,43,140,200,131,139,115,100,-0.860418594966293,3.64700054826529,-4.41091351294735,0.000602562740075147,0.400596586389664,-0.385524481153207
"15","GB54418",479,1094,1355,875,782,672,874,871,541,538,323,270,1.28154573121757,6.65716266776879,4.42648935913455,0.000584862489584978,0.400596586389664,-0.185018828642018
"16","GB55098",111,167,147,151,119,93,127,144,117,87,128,46,0.857362363443656,4.14303454553223,4.42106906711363,0.000590960561497961,0.400596586389664,-0.238066729581556
