"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB47452",58,36,27,87,36,74,130,55,74,178,86,138,-1.18053151441412,3.44679955431098,-4.17165856983282,0.000986805828776354,0.225525921786235,-0.523046811064529
"26","GB47613",1,3,3,4,5,2,12,11,7,16,9,30,-2.08502991208271,0.0032104332567062,-4.66042140714127,0.000390589518414632,0.225525921786235,-0.483391280431082
"27","GB47918",44,34,12,46,48,32,107,76,68,77,69,62,-1.23436160474301,2.95368470910144,-4.69514558322595,0.000366071725392709,0.225525921786235,0.295806826785652
"28","GB48685",14,28,24,40,33,30,62,44,36,57,53,46,-0.953459319096642,2.4991596612289,-4.16226494964809,0.00100478283903977,0.225525921786235,-0.596870936975361
"29","GB48789",32,18,19,46,22,40,62,47,33,127,61,70,-1.24359978827825,2.67970284278014,-4.19708344438131,0.000939785117433798,0.225525921786235,-0.526197037323829
"30","GB49152",14,11,7,23,19,18,31,18,25,55,49,33,-1.26403430556699,1.77309155986848,-4.77411337680666,0.000316063302989043,0.225525921786235,0.186140472943499
"31","GB49396",7,5,3,9,8,2,18,14,11,21,14,15,-1.60162528592062,0.520886199198895,-4.56252279591661,0.000469277038274816,0.225525921786235,-0.485012222999869
"32","GB49515",61,37,37,81,104,64,144,68,90,193,124,161,-1.13068519603229,3.72683771258242,-5.19653524477426,0.000145992187433124,0.225525921786235,1.17373997357576
"33","GB49730",11,12,1,25,13,27,56,21,16,65,49,62,-1.91051263679204,1.70588794786995,-4.13516381190393,0.00105855244914695,0.225525921786235,-0.769327058091663
"34","GB49732",35,23,21,97,55,53,140,47,42,180,135,60,-1.21768528600492,3.20621287417187,-4.14450729018316,0.0010396892880994,0.225525921786235,-0.577073243049717
"35","GB50390",73,46,59,127,143,108,208,84,91,218,135,137,-0.779213193348594,4.06017250916506,-4.12102338964399,0.00108776929955274,0.225525921786235,-0.607646338708781
"36","GB50681",48,14,30,73,66,94,135,65,71,159,105,142,-1.28275383238448,3.43873350817517,-4.276497873231,0.000807188297397147,0.225525921786235,-0.347090372703515
"37","GB51041",21,18,33,30,32,67,72,30,38,101,83,85,-1.1500576775099,2.7638545148934,-4.19824583592774,0.000937691153976637,0.225525921786235,-0.515947715639713
"38","GB51110",20,28,21,24,18,19,59,41,28,59,42,45,-1.17445636110005,2.26926859816894,-4.89238077683276,0.000254014674452032,0.225525921786235,0.479069910254634
"39","GB51998",37,26,17,66,45,49,87,35,58,102,68,96,-1.01579859548615,2.9758290379925,-4.09039491664978,0.00115391934790337,0.225525921786235,-0.677745255970285
"40","GB52472",84,47,59,122,129,122,184,90,108,192,142,157,-0.769741292957906,4.0981210241412,-4.26643104037677,0.000822873613503632,0.225525921786235,-0.354011364253941
"41","GB52688",310,217,240,427,490,431,736,322,319,716,484,699,-0.752858581674888,6.00060386904212,-4.49152724896028,0.00053645507825875,0.225525921786235,0.0269970957210202
"42","GB52707",4,1,2,2,4,3,11,5,5,26,11,5,-1.79013806853113,-0.323369727875068,-4.85538742544868,0.000271935687448343,0.225525921786235,-0.350304728452843
"43","GB53605",22,10,11,26,31,24,73,25,21,79,44,49,-1.29786009319103,2.16951488105467,-5.31528992946488,0.000117993058507578,0.225525921786235,1.04444065527295
"44","GB54320",67,54,49,93,121,151,203,87,79,248,145,151,-0.881828346333561,4.04979736130601,-4.48895542104863,0.000539067089106528,0.225525921786235,0.0299023884194467
"45","GB54374",10,7,6,7,12,5,17,13,17,40,18,28,-1.49141573803137,0.999639457229382,-4.19507413931443,0.00094341605344233,0.225525921786235,-0.819759485505407
"46","GB55244",20,10,6,13,27,17,36,19,14,48,36,44,-1.17984790521812,1.69205986754553,-4.15839882134297,0.00101227883617977,0.225525921786235,-0.718219109153628
"47","GB55352",46,49,34,74,67,54,138,42,53,116,88,90,-0.776546156065682,3.33563720234468,-4.76848601467198,0.000319380999226085,0.225525921786235,0.458695629346916
"48","GB55443",720,544,321,565,928,751,535,255,238,397,471,244,0.699498875436946,6.12213934908547,4.56759958932272,0.000464819036845293,0.225525921786235,0.162858348124779
"49","GB55480",21,14,15,45,25,37,58,25,32,102,75,39,-1.15795922999311,2.41870871849546,-4.24033926593059,0.000865001601889929,0.225525921786235,-0.483731263858719
"50","GB55910",21,6,10,13,19,30,42,22,50,79,34,79,-1.68146435153693,2.03116627202071,-4.22163529928184,0.000896558922719386,0.225525921786235,-0.579098190952926
