"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40337",89,72,206,165,31,143,31,84,118,26,65,50,0.809813633073113,3.51193792255718,2.87431951016672,0.0123464986287657,0.999829269932346,-4.21980516419908
"2","GB40972",846,468,632,465,189,377,224,289,445,262,223,145,0.782619047508467,5.69115588278735,2.76565351625834,0.0152817096030369,0.999829269932346,-4.05036279302739
"3","GB41771",172,85,218,215,92,145,91,81,112,71,80,127,0.609989893815586,4.15342888846014,3.17769940929308,0.00678170475276106,0.999829269932346,-4.04873090312737
"4","GB41967",10,6,13,14,6,5,5,4,3,3,7,5,0.801767381408526,0.00550717340848934,2.38073299005312,0.0321840880264073,0.999829269932346,-4.51545353864609
"5","GB42346",23,12,42,59,15,24,10,20,19,12,12,17,0.749494354562696,1.59283561380213,2.67608975544458,0.0182039409290202,0.999829269932346,-4.42506177271889
"6","GB42598",22,15,49,42,33,18,21,7,12,14,19,11,0.951941289873228,1.58287472138539,2.56387455474994,0.0226371879440776,0.999829269932346,-4.43894720779422
"7","GB42653",224,280,454,506,188,489,450,362,570,367,692,310,-0.498099125275828,5.8789827870479,-2.77364258485465,0.0150444646924181,0.999829269932346,-4.04855369756797
"8","GB42686",474,514,862,709,324,539,404,492,476,249,549,282,0.396042554353107,6.15294768781336,2.75778829890494,0.0155188415801734,0.999829269932346,-4.06864216011817
"9","GB42735",47,17,62,47,18,41,23,15,25,18,19,30,0.686163173825903,2.08468959740057,2.53093657473104,0.0241252268446416,0.999829269932346,-4.41063226373833
"10","GB42798",1083,773,1659,619,269,1200,297,512,736,348,332,152,1.09877990173899,6.36329853837897,3.1873911474809,0.00665279368834318,0.999829269932346,-3.96305805519081
"11","GB42891",21,13,110,76,13,40,18,31,22,11,12,7,1.11297498219416,1.80535630986404,2.58549670504191,0.0217088688267737,0.999829269932346,-4.42400479512214
"12","GB43715",251,246,535,659,142,405,264,241,279,129,208,118,0.652537595908014,5.28813079622909,3.26758400618684,0.00567569854941585,0.999829269932346,-3.88720838356265
"13","GB44024",1736,4773,2858,11028,714,5401,20,170,338,1462,619,382,3.44792547593647,7.15880118876229,3.54535242215327,0.00327483408556292,0.999829269932346,-3.99276523289339
"14","GB44367",7,9,37,136,25,88,0,70,3,9,19,0,2.62858402145223,0.89057177222971,2.46248674360657,0.0275238276066791,0.999829269932346,-4.48905090285139
"15","GB45442",9,10,18,24,7,20,8,9,7,5,8,13,0.665039957852551,0.738592840501551,2.35081871412373,0.0340698836221533,0.999829269932346,-4.49563724253836
"16","GB45615",94,293,819,500,204,536,7,730,45,166,115,67,1.91098620748368,4.66452050338214,2.4462983689368,0.0283922028218917,0.999829269932346,-4.23569770623594
"17","GB45693",45,32,48,73,36,59,59,76,73,46,74,51,-0.489733572979151,3.06677468329174,-3.0715586409132,0.00836677957214106,0.999829269932346,-4.23698456897399
"18","GB45739",489,420,791,740,272,574,443,427,480,241,563,276,0.3244235029574,6.10538790076317,2.39536181389537,0.0312984077551029,0.999829269932346,-4.18567338940685
"19","GB46626",41,12,62,48,33,46,18,10,19,19,28,31,0.836457342559141,2.06356552840046,2.37988728136562,0.0322360120843753,0.999829269932346,-4.43239246853537
"20","GB47212",15,13,24,19,7,24,28,21,36,10,24,27,-0.601368771744597,1.57986358757408,-2.43526954725746,0.0289987367123079,0.999829269932346,-4.45063769925246
"21","GB48509",21,14,25,19,8,10,15,12,8,4,7,2,1.00049698444682,0.69969275295955,2.55934680405214,0.0228363697111705,0.999829269932346,-4.48172385090041
