"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB52294",319,139,272,492,568,486,29,164,76,63,370,92,2.09530083499153,4.8083974394428,3.78553768212274,0.00203746245601186,0.676697439264049,-3.8019163439557
"40","GB52348",594,381,592,183,357,333,163,260,586,208,158,277,0.739131924900763,5.55648190867983,3.48083207684107,0.0037175578387725,0.676697439264049,-3.76104558696099
"41","GB52997",95,63,157,149,231,145,224,321,309,309,146,232,-0.840518969402894,4.78849574016242,-3.38327928876356,0.0045097859065319,0.676697439264049,-3.85417478459592
"42","GB53670",413,359,718,332,555,347,623,660,767,959,482,764,-0.562538734033464,6.4025782761645,-3.98770928264128,0.00137099943692807,0.676697439264049,-3.6858514082419
"43","GB53675",142,116,240,82,217,134,297,159,325,327,170,321,-0.657041141623139,4.8916733408658,-3.30669248281767,0.00524881571943744,0.676697439264049,-3.85912471491255
"44","GB53791",1737,1137,2382,922,2889,883,2017,3067,4051,3910,1449,2458,-0.711667991581695,8.25829043640834,-3.52629093616291,0.00339777202405896,0.676697439264049,-4.03822201113242
"45","GB54001",70,55,70,16,58,21,13,16,44,15,21,25,1.20111635011188,2.1943870043177,3.65907046160885,0.00261379140813296,0.676697439264049,-4.24729102987333
"46","GB54005",9,20,14,7,24,12,6,1,8,5,6,8,1.48602371177224,0.403276400691747,3.43786716547083,0.0040476133619908,0.676697439264049,-4.4281249683634
"47","GB54426",231,217,313,165,359,292,133,207,308,190,137,195,0.573331142790526,5.07248667885596,4.24995791459977,0.000824019563840747,0.676697439264049,-3.54583457313488
"48","GB54541",4912,678,2697,328,2345,3436,388,588,999,360,539,757,1.64257212096014,7.23836473220197,3.481431438365,0.00371315035336643,0.676697439264049,-3.940437958487
"49","GB54734",25,35,41,23,29,40,7,18,43,15,11,13,1.09048459671683,1.77970228749273,3.75800341684825,0.00215085291022941,0.676697439264049,-4.28723234758128
"50","GB55203",553,34,377,91,353,685,9,49,44,17,130,19,3.14744691150104,3.71411542674862,3.68062652210343,0.00250499241847967,0.676697439264049,-4.07388116624456
