"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40160",3,4,10,8,9,6,25,8,21,10,26,8,-1.36021184619053,0.61579012525849,-3.28110685800479,0.00552113736124651,0.924528994440118,-4.42905810331157
"2","GB40304",347,288,490,512,228,356,195,230,288,150,419,168,0.465069015658584,5.45263749588382,3.26286599540531,0.0057243673375213,0.924528994440118,-3.8444227530361
"3","GB40629",89,20,66,85,74,112,214,127,263,61,170,100,-1.29191286469061,3.89380778524655,-3.76097613285448,0.00213795007023659,0.924528994440118,-3.94818707973301
"4","GB41225",1084,837,1232,1462,485,810,478,623,841,425,746,475,0.491688653913075,6.8186920396053,3.56080871504661,0.00317312257478044,0.924528994440118,-3.86537258112742
"5","GB41240",539,385,614,490,241,323,172,237,343,162,289,175,0.726111187251918,5.53621597035056,4.44006753733781,0.000571893313814903,0.924528994440118,-3.51031003375824
"6","GB41699",3,3,8,9,4,14,8,23,17,16,9,16,-1.30360314014569,0.556354757073701,-3.37458359242603,0.00458755873793452,0.924528994440118,-4.42618636262818
"7","GB42272",31,26,41,42,19,39,14,12,20,11,18,24,0.824317193495816,1.82301070794838,3.81590251074618,0.00191910111674876,0.924528994440118,-4.28163561341343
"8","GB42497",15,21,23,33,10,19,6,12,11,6,10,10,0.888880823921471,1.0518326336674,3.86010782812085,0.00175958924838343,0.924528994440118,-4.35677131964775
"9","GB42702",16,16,19,22,8,23,12,8,8,5,10,6,0.873023360843423,0.87243885884511,3.41287141716187,0.00425246016153135,0.924528994440118,-4.40275829643504
"10","GB42866",20,13,30,30,28,72,44,55,59,47,62,43,-1.03152457768638,2.5600386802521,-3.50522530660515,0.00354186129459891,0.924528994440118,-4.22398283403639
"11","GB43039",70,90,77,120,28,57,26,31,56,23,41,12,1.0535148829169,2.76632127390374,3.70696214519462,0.00237788462906937,0.924528994440118,-4.17154478161566
"12","GB43078",74,56,88,92,51,77,85,102,148,52,142,67,-0.596113311727125,3.65405756769727,-3.94451391356482,0.00149145882769956,0.924528994440118,-3.95215151030684
